,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
88,c,y,e,f,n,f,c,n,y,e,b,f,k,n,b,p,y,n,l,b,s,d,p
89,b,y,p,t,s,f,w,b,b,t,e,f,s,b,b,p,w,t,l,h,y,m,p
90,c,g,n,t,y,f,w,n,g,t,b,k,y,p,b,p,w,t,l,r,s,d,p
91,x,s,g,f,l,a,w,b,n,t,c,f,f,g,o,p,n,o,p,u,v,l,e
92,c,f,p,t,m,f,c,n,r,e,e,y,f,w,c,p,y,n,l,u,v,u,p
93,b,f,b,t,f,f,c,n,y,t,b,k,y,y,n,p,y,t,p,r,v,d,p
94,c,f,p,t,y,f,w,n,b,e,b,y,f,b,w,p,w,t,l,r,v,d,p
95,b,f,u,f,y,f,w,b,y,t,c,s,s,w,g,p,n,t,p,u,n,m,e
96,s,y,w,f,a,a,c,b,o,t,r,k,f,o,o,p,n,o,n,o,a,p,e
97,b,g,b,f,s,f,w,n,k,e,b,f,y,b,p,p,w,n,n,r,s,l,p
98,c,f,b,t,f,a,w,n,b,e,?,k,y,p,b,p,w,o,n,r,v,g,p
99,x,g,n,t,f,a,c,n,b,t,c,y,f,b,y,p,o,o,n,r,c,m,p
100,b,g,n,f,a,f,w,b,k,e,e,f,s,g,o,p,w,o,p,y,y,p,e
101,f,s,g,f,l,f,w,n,k,t,e,f,s,g,e,p,n,o,e,k,n,d,e
102,f,g,r,f,y,a,w,n,e,t,b,y,f,c,y,p,y,n,l,r,v,u,p
103,k,f,c,f,n,f,c,b,w,t,c,s,k,w,n,p,n,o,p,o,y,w,e
104,c,f,r,f,a,a,c,b,y,e,?,s,y,w,g,p,n,t,p,k,a,w,e
105,k,f,r,t,s,f,c,n,p,e,r,y,s,c,c,p,y,n,l,u,a,u,p
106,b,y,b,t,y,f,c,n,b,e,r,y,k,b,b,p,o,t,l,u,s,u,p
107,c,g,n,f,y,f,c,n,b,t,r,f,y,n,b,p,y,o,n,r,v,m,p
108,s,f,y,t,m,a,w,b,n,t,r,f,f,g,n,p,n,o,p,o,n,w,e
109,c,g,r,f,m,a,w,n,o,t,c,y,y,c,e,p,o,o,f,y,c,d,p
110,f,s,r,f,l,f,w,n,e,t,?,f,s,g,e,p,n,o,p,u,y,u,e
111,b,g,b,f,f,f,c,n,w,e,b,f,f,y,w,p,n,n,l,n,v,g,p
112,s,y,b,f,a,a,c,b,e,t,?,f,k,p,n,p,n,t,n,u,a,m,e
113,s,g,b,f,p,a,w,b,n,e,?,k,k,b,b,p,y,n,e,w,s,p,p
114,c,y,b,t,a,a,c,b,o,e,r,k,f,o,g,p,n,t,e,y,n,p,e
115,b,s,g,t,p,f,c,n,r,e,e,k,y,b,c,p,w,t,l,r,c,w,p
116,f,y,p,t,p,f,c,b,b,e,b,k,s,n,c,p,w,n,l,w,v,w,p
117,x,y,e,f,y,a,c,n,b,e,b,s,k,b,b,p,w,o,n,h,s,l,p
118,k,s,b,f,p,f,c,n,p,e,b,k,k,y,p,p,y,n,n,r,s,d,p
119,s,y,g,t,a,a,c,b,k,t,r,f,s,n,o,p,n,t,p,u,n,w,e
120,x,y,r,t,n,a,w,b,o,e,?,s,s,w,n,p,o,o,e,k,n,d,e
121,b,g,w,f,s,f,c,n,b,e,b,f,f,b,b,p,w,n,n,h,s,u,p
122,k,f,y,t,l,f,w,b,g,t,c,k,k,y,w,p,o,n,f,u,n,p,e
123,f,y,p,f,c,f,c,n,y,e,c,k,s,y,c,p,w,n,p,n,y,l,p
124,k,f,w,t,c,f,c,b,k,e,r,s,y,c,b,p,o,n,l,r,c,w,p
125,f,g,g,t,a,f,c,b,e,t,r,s,k,w,n,p,n,o,p,u,a,l,e
126,s,g,n,t,a,a,w,b,e,e,c,f,k,n,e,p,o,o,f,u,y,p,e
127,k,g,p,f,y,f,c,n,b,e,e,y,s,c,b,p,y,n,p,w,y,m,p
128,k,s,c,t,p,a,w,n,g,t,c,y,k,o,g,p,n,t,f,n,n,w,e
129,s,f,r,f,f,f,w,b,w,t,r,f,f,o,g,p,n,o,f,u,n,m,e
130,x,y,b,t,y,a,w,n,y,t,b,k,y,b,w,p,y,t,l,r,s,g,p
131,s,g,c,f,a,a,c,b,g,t,e,f,s,n,g,p,o,o,p,o,s,l,e
132,k,s,y,t,y,f,c,n,u,e,b,k,k,y,y,p,o,t,f,r,s,d,p
133,s,f,y,f,s,a,c,n,b,e,b,y,y,y,b,p,y,n,n,r,c,l,p
134,x,y,r,f,n,a,c,b,u,e,c,f,s,w,n,p,n,t,e,u,n,g,e
135,k,y,u,f,p,a,c,b,p,t,e,k,s,y,c,p,y,n,l,k,c,p,p
136,f,y,c,f,s,a,c,b,r,e,b,k,f,w,p,p,w,n,n,o,s,g,p
137,b,s,r,f,l,f,w,b,n,e,c,s,f,o,o,p,o,n,e,w,n,w,e
138,s,g,b,t,s,f,c,n,o,e,e,k,k,p,b,p,y,n,f,h,c,l,p
139,c,s,e,f,p,a,c,n,p,t,b,y,k,w,w,p,w,t,f,y,a,p,e
140,f,g,p,t,f,a,c,n,b,t,b,s,k,n,y,p,y,n,f,r,y,u,p
141,f,g,g,t,p,f,c,n,r,e,b,s,k,b,y,p,y,n,n,r,y,g,p
142,x,s,g,f,l,a,w,b,e,e,c,f,f,g,g,p,y,o,f,k,n,p,e
143,f,f,c,f,a,f,w,b,o,t,e,y,f,g,o,p,o,t,f,k,c,m,e
144,b,s,g,t,s,f,w,n,b,e,?,k,s,c,b,p,y,n,l,h,n,l,p
145,k,f,n,f,p,f,w,n,b,e,b,k,y,e,y,p,y,n,n,b,s,g,p
146,k,y,p,t,y,a,w,n,b,t,e,k,y,b,p,p,y,n,l,o,s,g,p
147,x,g,u,f,f,f,c,n,b,t,b,s,k,y,p,p,w,n,l,w,s,u,p
148,x,s,u,t,a,a,c,b,e,e,c,s,f,o,o,p,w,o,f,k,y,w,e
149,k,f,n,f,l,f,c,b,p,e,c,k,f,n,e,p,o,t,f,y,n,w,e
150,b,s,y,f,n,f,w,b,u,e,?,y,k,g,w,p,n,t,f,h,c,w,e
151,s,y,u,f,l,a,w,b,e,t,r,y,y,n,o,p,o,o,e,b,a,d,e
152,c,s,y,f,s,f,c,n,h,e,e,k,f,n,p,p,y,t,p,n,n,m,p
153,b,s,g,t,f,f,c,n,b,e,c,s,f,b,c,p,w,n,l,b,v,u,p
154,s,f,c,f,c,f,c,n,r,e,b,s,y,w,c,p,w,n,l,y,v,u,p
155,f,s,b,f,p,a,c,n,b,e,e,k,k,b,b,p,w,n,l,r,v,u,p
156,c,g,u,f,y,f,c,n,b,e,b,f,s,b,c,p,y,o,e,r,c,p,p
157,s,f,r,f,l,f,w,b,w,e,r,s,s,w,g,p,w,n,f,n,n,u,e
158,s,g,e,t,l,a,w,n,e,t,r,y,f,p,g,p,o,t,f,u,a,d,e
159,s,f,e,f,l,a,c,b,n,t,r,f,s,n,o,p,n,o,e,b,n,p,e
160,c,s,c,f,c,a,c,n,y,t,b,k,y,b,b,p,y,t,l,r,c,d,p
161,s,y,w,t,p,a,c,b,b,e,e,k,k,y,p,p,y,o,l,r,s,g,p
162,x,f,r,t,a,f,w,b,p,e,e,s,f,w,e,p,n,t,e,h,v,d,e
163,s,f,c,t,n,a,w,b,k,t,c,s,y,o,g,p,n,n,e,y,y,m,e
164,f,f,g,t,c,f,w,n,p,t,e,s,f,e,g,p,w,o,p,n,y,d,e
165,f,g,w,f,m,a,c,n,b,e,r,y,y,c,n,p,o,o,l,r,c,g,p
166,b,s,r,t,n,f,w,b,u,e,c,y,f,p,o,p,o,o,e,y,n,m,e
167,k,s,b,f,n,a,c,b,h,t,b,k,y,o,e,p,o,o,f,u,a,p,e
168,c,g,c,t,l,a,w,b,o,e,c,f,f,w,g,p,n,o,f,n,a,l,e
169,k,y,w,f,c,f,c,n,h,t,r,y,f,b,b,p,w,o,l,b,s,l,p
170,c,f,n,t,a,f,w,n,o,t,c,s,y,e,g,p,w,t,f,o,y,w,e
171,x,s,c,t,a,a,w,b,k,e,?,k,f,e,g,p,n,o,p,y,n,w,e
172,c,s,u,t,l,a,w,b,e,t,c,y,f,o,b,p,y,o,f,o,n,g,e
173,k,f,b,t,c,f,w,b,b,e,e,k,y,c,c,p,w,n,l,h,v,d,p
174,b,g,y,t,a,f,c,n,e,e,c,y,s,g,o,p,w,n,e,o,y,w,e
175,b,s,u,f,a,a,w,b,h,e,r,f,f,o,e,p,n,t,p,b,y,d,e
176,s,g,e,f,a,f,w,b,e,e,e,f,k,e,e,p,o,t,f,y,a,w,e
177,f,s,b,f,a,a,w,b,n,e,?,k,s,e,g,p,w,t,f,u,n,l,e
178,f,y,c,f,l,a,w,b,e,t,?,k,k,o,g,p,w,n,e,o,a,g,e
179,c,s,n,f,y,f,c,n,b,e,b,f,y,b,w,p,y,n,l,y,s,d,p
180,c,y,g,f,s,f,c,n,n,e,e,s,k,p,b,p,y,n,l,r,y,p,p
181,x,y,p,t,s,f,c,n,g,e,b,k,k,b,b,p,y,n,l,w,y,g,p
182,b,f,y,f,l,a,w,n,h,t,?,y,y,o,e,p,o,t,f,r,a,d,e
183,x,g,w,f,s,f,c,b,b,e,b,k,f,c,y,p,y,o,l,o,y,m,p
184,s,f,b,t,a,f,w,b,y,t,r,y,f,e,p,p,o,o,f,n,v,p,e
185,c,g,u,f,l,a,c,b,y,t,c,f,k,e,g,p,n,t,n,u,a,w,e
186,s,f,u,f,n,a,w,b,o,t,r,f,f,o,g,p,o,t,l,o,c,w,e
187,k,s,b,f,f,f,w,n,b,t,e,f,y,b,w,p,y,n,l,k,s,u,p
188,x,g,c,t,n,a,w,n,g,t,c,y,s,p,o,p,n,t,l,y,a,p,e
189,b,y,r,f,c,f,c,n,b,e,e,k,s,b,b,p,w,n,l,r,s,m,p
190,c,s,c,f,a,a,w,b,e,t,c,s,y,p,p,p,w,o,p,w,y,u,e
191,f,f,n,t,s,f,c,n,h,e,b,y,f,n,c,p,y,t,n,r,s,u,p
192,f,f,c,f,n,a,w,b,e,t,r,y,f,n,e,p,n,o,n,o,a,u,e
193,k,g,p,f,f,a,c,n,o,e,b,k,k,p,b,p,y,t,l,h,v,d,p
194,c,s,b,f,y,f,w,n,r,e,?,y,s,c,b,p,o,n,l,r,c,m,p
195,k,g,u,f,f,a,c,b,p,e,b,f,s,b,b,p,y,n,l,k,v,m,p
196,f,f,u,f,l,f,c,b,k,t,r,s,f,n,g,p,n,t,f,w,a,d,e
197,c,s,n,f,f,f,w,n,b,e,c,f,s,n,y,p,y,n,l,h,c,d,p
198,x,s,g,f,l,f,w,b,e,t,c,f,s,p,g,p,n,t,f,y,n,w,e
199,k,g,p,t,y,f,c,n,b,e,c,k,y,n,b,p,y,n,l,h,s,l,p
200,f,y,c,f,m,a,c,b,h,t,c,k,f,o,p,p,n,o,f,o,a,w,e
201,f,g,p,t,f,f,c,n,b,e,b,s,y,e,c,p,o,n,l,k,s,d,p
202,k,y,r,f,f,f,c,n,r,e,?,s,k,b,b,p,y,n,l,h,s,p,p
203,x,y,r,f,a,f,c,b,u,t,c,f,f,e,o,p,o,o,f,n,n,d,e
204,c,s,g,t,a,f,c,b,o,t,e,s,y,o,e,p,w,o,p,n,n,d,e
205,b,s,e,f,l,a,c,b,p,t,?,f,y,e,w,p,o,o,e,w,a,w,e
206,x,f,u,t,c,a,w,n,b,t,b,y,s,p,b,p,y,o,l,h,a,d,p
207,x,s,b,f,f,f,c,b,b,e,b,k,s,w,e,p,y,n,e,r,v,g,p
208,f,s,r,f,c,f,w,n,w,t,b,s,s,c,b,p,y,n,l,r,n,l,p
209,k,s,c,f,n,a,w,b,o,t,r,y,f,n,e,p,y,t,e,y,a,u,e
210,c,g,u,f,c,f,c,n,b,e,b,y,s,b,b,p,y,n,l,u,s,w,p
211,b,g,b,t,p,a,w,n,b,e,b,k,s,c,b,p,y,n,l,k,c,m,p
212,c,s,y,f,a,f,c,b,u,e,e,f,k,g,g,p,o,o,n,k,s,w,e
213,f,f,u,f,l,a,w,b,e,e,r,y,y,o,n,p,n,t,n,n,a,l,e
214,c,g,y,t,y,a,c,n,b,e,b,k,k,y,c,p,y,n,n,b,c,m,p
215,k,g,u,f,a,f,c,n,b,t,c,k,k,n,b,p,n,n,l,r,v,u,p
216,c,f,c,f,l,f,w,n,o,t,r,f,k,c,p,p,n,t,e,b,y,p,e
217,f,g,p,t,l,f,w,n,r,t,r,f,k,w,o,p,w,n,f,h,y,l,e
218,c,s,c,t,a,a,w,b,n,t,e,f,f,w,n,p,w,o,f,y,n,w,e
219,f,g,c,t,f,f,c,n,r,e,c,k,s,g,p,p,w,o,n,r,a,g,p
220,c,s,b,t,f,f,c,n,b,e,?,y,f,y,b,p,y,o,l,r,v,u,p
221,s,s,y,t,a,a,w,b,e,e,r,f,f,w,g,p,w,n,f,b,y,l,e
222,c,y,p,f,m,f,c,n,y,e,b,k,s,b,c,p,w,n,e,n,v,m,p
223,k,g,y,f,l,a,w,b,p,t,r,s,f,w,o,p,n,t,f,n,a,m,e
224,x,y,r,f,n,a,c,b,n,t,e,s,k,e,p,p,o,o,e,o,a,d,e
225,k,f,p,t,y,a,c,n,b,e,c,y,f,c,y,p,y,n,n,r,n,l,p
226,s,g,b,t,m,f,c,n,b,t,?,f,k,e,b,p,y,o,l,w,s,d,p
227,f,f,c,f,a,a,w,n,h,e,c,y,s,b,g,p,y,o,f,u,a,d,e
228,b,y,e,f,a,f,c,n,b,t,?,k,k,y,y,p,y,n,l,w,s,l,p
229,f,g,n,f,l,a,w,b,u,t,c,f,f,p,g,p,w,t,p,u,y,w,e
230,s,s,y,f,y,f,c,n,b,e,b,s,y,w,c,p,y,n,l,r,c,m,p
231,x,s,g,f,f,f,c,n,b,t,e,k,y,p,b,p,w,o,f,o,c,g,p
232,x,g,b,t,s,f,w,b,b,t,e,k,k,n,w,p,y,o,l,u,n,m,p
233,c,f,u,t,l,f,c,b,g,t,b,k,f,e,o,p,w,t,f,k,n,m,e
234,s,s,u,t,m,f,w,n,n,e,b,s,k,o,c,p,y,o,n,r,v,l,p
235,s,s,g,t,a,a,w,b,y,e,c,s,s,w,c,p,y,o,f,k,n,d,e
236,k,f,w,t,y,f,c,n,b,e,c,f,y,c,y,p,y,t,p,r,y,u,p
237,f,f,p,f,l,f,w,b,e,t,r,f,k,g,p,p,n,t,e,k,s,w,e
238,f,y,c,t,n,f,w,b,y,t,c,s,k,o,n,p,w,t,f,o,n,m,e
239,k,s,e,f,p,f,c,n,b,e,e,s,k,c,c,p,y,n,n,r,y,l,p
240,k,s,u,f,n,f,w,b,h,t,r,k,f,o,y,p,o,o,f,u,n,g,e
241,s,f,r,f,l,f,c,b,u,t,c,s,f,o,g,p,n,o,e,b,a,u,e
242,c,s,u,f,a,a,w,b,g,e,r,k,f,g,w,p,n,t,p,n,a,d,e
243,f,y,r,f,n,a,w,b,u,e,r,s,s,n,n,p,y,n,f,k,c,l,e
244,k,y,p,t,l,a,w,b,n,t,b,f,s,g,g,p,o,o,e,b,a,l,e
245,s,y,c,f,s,f,w,b,h,e,r,f,f,g,g,p,o,n,n,n,c,p,e
246,c,y,b,t,f,a,w,n,b,e,r,k,y,y,c,p,w,n,l,h,c,m,p
247,f,s,e,t,s,f,c,n,g,t,e,y,s,p,w,p,o,n,e,b,v,g,p
248,x,y,c,t,a,a,w,b,y,e,?,f,f,o,o,p,w,n,f,o,a,u,e
249,b,g,u,t,c,f,c,b,k,e,b,y,y,b,b,p,w,n,f,h,y,m,p
250,c,s,r,f,a,a,w,b,e,e,r,s,s,w,g,p,o,o,e,u,a,w,e
251,f,s,g,f,f,a,w,n,e,t,b,y,s,y,b,p,y,n,l,h,v,u,p
252,c,f,c,t,f,a,c,n,r,e,e,k,k,b,b,p,y,n,l,h,v,m,p
253,x,f,e,f,a,f,w,n,e,e,c,y,s,p,e,p,y,o,f,k,v,p,e
254,c,y,r,f,a,a,w,b,w,t,b,s,s,y,g,p,y,t,e,o,y,p,e
255,b,s,c,t,y,f,c,n,b,e,c,k,s,b,c,p,y,n,l,w,s,p,p
256,k,f,c,t,n,f,c,n,b,e,e,k,s,c,n,p,y,t,l,w,c,d,p
257,x,f,u,t,a,a,w,b,w,t,e,k,f,w,e,p,n,o,n,n,v,w,e
258,c,g,y,t,c,f,c,n,o,e,b,k,f,b,o,p,n,n,l,k,c,m,p
259,f,s,r,t,a,a,w,b,k,t,e,s,s,o,g,p,n,t,p,w,a,w,e
260,f,g,g,f,f,f,w,b,r,t,?,y,f,o,g,p,n,t,f,k,a,w,e
261,x,g,y,t,f,a,c,n,y,e,b,k,s,b,c,p,w,o,l,w,s,g,p
262,x,y,c,f,n,a,w,b,p,t,c,f,k,g,e,p,w,o,f,o,a,u,e
263,b,y,e,t,p,f,c,b,p,e,b,f,k,b,c,p,w,t,l,r,s,u,p
264,b,y,c,t,a,f,c,n,o,t,r,s,k,g,g,p,o,t,f,w,n,w,e
265,c,g,b,f,c,f,c,n,b,t,b,k,k,b,p,p,y,n,n,h,s,g,p
266,c,y,p,t,f,f,c,n,k,e,b,k,s,w,b,p,y,o,n,r,y,m,p
267,s,s,b,f,l,a,w,n,k,e,?,s,f,w,o,p,n,t,f,r,a,w,e
268,f,s,r,f,a,a,c,b,k,e,r,f,k,o,e,p,w,n,p,o,a,l,e
269,f,f,y,f,n,a,w,b,g,t,c,s,f,n,g,p,n,t,f,n,a,m,e
270,f,s,u,f,l,a,w,b,w,t,c,k,f,g,o,p,n,o,p,u,v,w,e
271,x,y,c,f,l,a,c,b,y,t,e,y,f,e,o,p,o,t,f,o,a,d,e
272,c,y,c,t,l,a,w,n,k,t,?,y,f,w,g,p,n,t,f,b,a,m,e
273,b,s,u,f,a,f,c,b,g,e,r,y,f,p,w,p,o,t,f,u,n,w,e
274,f,g,w,t,l,f,w,b,o,e,?,s,y,e,w,p,n,t,p,n,y,m,e
275,s,y,u,f,c,a,w,b,o,t,?,f,f,g,o,p,n,o,n,y,n,l,e
276,b,y,b,t,c,f,c,n,b,e,b,k,k,b,w,p,n,n,l,r,v,l,p
277,s,y,e,t,a,a,w,b,k,t,r,s,y,g,n,p,n,o,p,r,a,w,e
278,c,g,b,t,y,a,w,n,b,t,?,k,k,y,b,p,w,t,n,o,a,w,p
279,k,f,e,f,n,a,c,n,p,t,e,s,f,g,n,p,w,t,f,b,a,d,e
280,s,f,e,t,l,a,w,b,n,t,r,k,s,g,e,p,w,t,f,h,n,u,e
281,k,s,n,f,y,f,c,n,b,e,?,s,f,w,w,p,y,o,p,r,c,m,p
282,b,s,u,f,n,f,w,b,g,t,?,y,k,o,g,p,y,o,f,y,v,w,e
283,c,f,r,t,a,f,w,b,g,e,e,y,k,o,w,p,w,o,f,y,y,w,e
284,k,s,y,f,n,a,c,b,h,t,c,f,k,w,g,p,n,t,p,y,a,w,e
