,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
22,k,y,p,t,f,a,c,n,b,e,b,y,y,b,y,p,y,o,l,r,c,p,p
23,c,g,n,t,f,f,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,m,p
24,b,f,c,f,l,f,w,b,e,t,r,f,f,g,g,p,o,t,f,u,n,w,e
25,f,y,b,t,f,a,c,n,b,e,b,k,y,e,y,p,y,o,l,r,c,l,p
26,c,g,w,t,f,a,c,n,b,e,b,y,y,c,y,p,y,n,l,r,c,m,p
27,f,g,y,t,c,a,c,n,b,e,b,k,y,y,y,p,y,n,l,r,c,g,p
28,c,y,n,f,s,a,c,n,b,e,b,k,y,b,c,p,y,n,l,r,c,d,p
29,x,y,u,f,l,a,w,b,h,t,r,s,f,e,p,p,y,t,f,k,n,w,e
30,c,g,w,t,f,f,c,n,b,e,b,k,y,b,y,p,y,o,l,r,c,m,p
31,b,y,g,t,c,a,c,n,b,e,b,k,y,y,y,p,y,o,l,r,c,m,p
32,b,g,n,t,f,a,c,n,b,e,b,k,y,b,b,p,y,o,l,r,c,d,p
33,s,f,r,f,l,a,w,b,e,t,?,s,s,o,g,p,n,t,f,k,y,w,e
34,c,g,b,t,p,f,c,n,b,e,b,k,y,b,c,p,y,t,l,r,c,m,p
35,b,f,b,t,f,f,c,n,b,e,b,k,y,c,c,p,y,o,l,r,c,m,p
36,s,f,c,f,a,f,w,b,e,t,r,y,k,p,e,p,n,t,f,b,n,w,e
37,f,g,p,t,p,a,c,n,b,e,?,k,y,b,c,p,w,o,l,r,c,m,p
38,s,y,c,f,l,f,w,b,k,t,e,y,s,o,p,p,o,t,f,u,n,w,e
39,k,g,y,t,c,a,c,n,b,e,b,y,y,b,b,p,y,o,l,r,c,g,p
40,b,g,n,t,f,f,c,n,b,e,b,k,y,w,y,p,y,o,l,r,c,m,p
41,x,y,c,f,a,a,w,b,p,t,r,y,f,o,g,p,o,t,f,u,n,w,e
42,f,g,c,f,a,f,w,b,e,t,r,y,f,g,e,p,o,t,f,k,y,p,e
43,b,y,p,t,f,f,c,n,b,e,b,k,y,y,c,p,y,o,l,r,c,g,p
44,s,y,c,t,l,f,w,b,e,t,r,s,f,o,e,p,o,t,f,u,y,w,e
45,s,s,r,f,l,a,w,b,n,t,e,y,f,g,g,p,n,t,f,k,n,l,e
46,c,f,n,f,l,a,w,b,h,t,r,y,k,n,g,p,o,t,f,u,n,w,e
47,s,y,r,f,a,a,w,b,k,t,r,y,f,e,e,p,n,t,f,b,y,w,e
48,s,f,c,f,l,a,c,b,e,e,r,y,f,e,p,p,o,t,f,k,n,w,e
49,s,f,g,f,l,a,c,b,h,t,r,f,f,g,o,p,o,t,f,u,y,w,e
50,s,y,c,f,a,f,w,b,k,t,e,y,f,g,e,p,o,t,f,k,y,p,e
51,f,y,e,f,l,a,w,b,k,t,r,f,f,g,g,p,o,t,f,u,n,w,e
52,s,s,c,f,l,a,w,b,p,e,r,s,f,g,g,p,n,t,f,n,y,w,e
53,s,f,r,f,a,f,w,b,p,t,r,y,f,g,g,p,o,t,f,u,a,w,e
54,s,y,c,f,l,a,w,b,u,t,r,y,f,n,g,p,w,t,f,b,a,w,e
55,s,s,c,f,l,f,w,b,e,t,r,s,f,g,g,p,n,t,e,k,y,w,e
56,k,g,g,t,f,a,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,g,p
57,b,g,b,t,p,f,c,n,b,e,b,k,y,g,y,p,w,n,l,r,c,m,p
58,c,g,p,t,p,f,c,n,b,e,b,k,y,c,b,p,y,o,l,r,c,d,p
59,s,g,c,f,l,a,w,b,n,t,r,s,f,g,g,p,o,t,f,k,y,w,e
60,b,g,y,t,p,f,c,n,b,e,b,k,y,c,b,p,y,o,l,r,c,m,p
61,f,y,r,f,a,f,w,b,e,t,r,y,f,g,g,p,n,t,f,u,y,w,e
62,s,g,c,f,a,a,w,b,w,t,r,y,s,g,g,p,n,t,f,u,y,w,e
63,c,g,w,t,p,f,c,n,b,e,?,s,y,b,c,p,y,n,l,r,c,m,p
64,k,g,y,t,f,f,c,n,b,e,b,k,y,c,y,p,y,n,l,r,s,g,p
65,b,f,b,t,s,f,c,n,b,e,b,k,y,c,b,p,y,n,l,r,c,m,p
66,c,y,u,t,f,f,c,n,b,e,b,f,y,c,y,p,y,n,l,r,c,d,p
67,c,s,g,t,c,f,c,n,b,e,b,k,y,y,y,p,y,o,l,r,c,m,p
68,x,f,c,f,a,a,w,b,n,t,r,f,f,e,g,p,n,t,f,o,a,w,e
69,b,s,b,t,p,f,c,n,b,e,b,k,y,w,c,p,y,o,l,r,c,d,p
70,b,g,e,t,p,a,c,n,b,e,b,k,y,y,w,p,w,n,l,r,c,d,p
71,s,s,c,f,l,a,w,b,e,t,r,y,f,e,g,p,w,t,f,u,n,w,e
72,c,g,b,t,y,f,c,n,b,e,b,k,y,c,y,p,y,n,l,r,s,u,p
73,c,s,b,t,c,a,c,n,b,e,b,k,y,y,y,p,y,o,l,r,c,m,p
74,b,g,b,t,f,a,c,n,b,e,b,k,y,y,b,p,y,n,p,r,c,g,p
75,s,f,u,f,l,a,w,b,n,t,c,y,f,e,g,p,n,t,f,u,s,p,e
76,s,y,c,f,l,a,w,b,e,t,e,s,s,g,o,p,n,t,f,k,y,w,e
77,s,f,c,f,a,f,w,b,e,t,e,s,s,g,g,p,w,t,f,n,s,w,e
78,x,g,b,t,p,f,c,n,b,e,b,k,y,c,c,p,y,n,l,r,c,g,p
79,k,f,y,f,l,a,w,b,k,t,r,f,f,g,g,p,o,t,f,u,n,w,e
80,s,f,r,f,a,f,w,b,e,t,r,s,s,g,g,p,n,t,f,u,y,p,e
81,b,g,b,t,f,a,w,n,b,e,b,k,y,b,y,p,y,n,l,r,c,m,p
82,f,g,b,t,f,f,c,n,b,e,b,s,y,b,y,p,y,n,l,r,c,m,p
83,b,y,p,t,f,f,c,n,b,e,b,k,y,c,y,p,y,n,l,r,c,m,p
84,s,y,c,f,a,f,w,b,h,t,c,s,f,g,g,p,n,t,f,u,y,w,e
85,s,s,u,f,l,a,w,b,w,t,r,f,k,p,g,p,n,t,f,y,y,w,e
86,c,f,b,t,c,f,c,n,b,e,?,y,y,c,y,p,y,n,l,r,c,m,p
87,s,f,w,f,l,a,w,b,e,e,c,f,f,g,g,p,n,t,f,y,v,p,e
88,s,y,u,f,a,a,w,b,k,t,r,f,f,w,e,p,n,t,f,u,n,w,e
89,s,s,c,f,a,a,w,b,e,t,c,s,k,n,g,p,w,t,f,n,n,w,e
90,s,f,r,f,a,f,w,b,n,t,r,f,k,g,g,p,n,t,f,k,y,w,e
91,b,g,b,t,y,f,c,n,b,e,b,k,y,b,y,p,w,n,l,r,c,m,p
92,b,g,p,t,y,f,c,n,b,e,b,k,y,y,c,p,y,n,l,r,c,d,p
93,s,y,e,f,a,a,w,b,u,t,c,f,f,g,e,p,w,t,f,n,y,w,e
94,b,g,b,t,f,f,c,n,b,e,c,k,y,b,y,p,y,n,l,r,c,m,p
95,b,g,p,t,c,a,c,n,b,e,b,y,y,b,b,p,y,o,l,r,c,m,p
96,c,g,g,t,p,a,c,n,b,e,b,k,y,y,c,p,y,n,l,r,s,l,p
97,c,g,b,t,c,f,c,n,b,e,b,k,y,c,y,p,y,o,l,r,c,m,p
98,x,s,n,f,l,a,w,b,p,t,r,s,f,g,g,p,o,t,f,k,n,w,e
99,f,y,c,f,a,a,w,b,n,t,r,s,f,g,o,p,n,t,f,u,y,w,e
100,f,g,b,t,p,a,c,n,b,e,b,k,y,b,b,p,y,n,l,r,c,m,p
101,f,g,b,t,f,f,c,n,b,e,b,k,y,b,y,p,y,o,l,r,c,d,p
102,c,g,n,t,p,f,c,n,b,e,b,k,y,y,b,p,n,n,l,r,c,m,p
103,c,g,b,t,f,a,c,n,b,e,b,k,y,c,y,p,w,o,l,r,s,d,p
104,f,f,b,t,p,f,c,n,b,e,b,s,y,b,c,p,y,n,l,r,c,d,p
105,s,y,n,f,a,f,w,b,k,t,e,y,k,g,n,p,o,t,f,o,y,w,e
106,b,y,r,f,l,a,w,b,u,t,r,s,f,n,g,p,n,o,f,h,a,p,e
107,s,f,c,f,a,f,w,b,e,t,r,s,f,g,o,p,n,t,f,u,y,w,e
108,f,y,u,f,l,a,w,b,w,t,r,f,f,o,g,p,o,t,f,u,y,w,e
109,s,f,c,f,l,a,w,b,k,t,c,f,f,e,g,p,n,t,f,k,y,w,e
110,c,g,b,t,c,f,c,n,b,e,b,y,y,y,b,p,o,o,l,r,c,m,p
111,s,y,e,f,l,a,c,b,n,t,e,f,s,w,g,p,o,t,f,u,y,w,e
112,k,g,n,t,f,f,c,n,b,e,b,k,y,n,y,p,y,n,l,r,c,g,p
113,k,f,c,f,a,a,w,b,k,t,r,f,s,o,o,p,n,t,f,u,y,w,e
114,b,g,w,t,f,a,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,d,p
115,f,s,p,t,f,f,c,n,b,e,?,k,y,w,w,p,y,n,l,r,c,d,p
116,x,y,p,t,f,a,c,n,b,e,b,f,y,b,n,p,y,n,l,r,c,g,p
117,s,y,u,f,l,f,w,b,w,t,r,f,f,g,g,p,o,t,f,k,n,w,e
118,s,g,e,f,a,a,w,b,h,t,r,s,k,g,o,p,o,o,f,k,y,w,e
119,s,g,c,f,a,a,w,b,e,t,r,s,f,o,g,p,n,t,f,n,a,l,e
120,s,f,r,f,a,a,w,b,e,t,r,s,f,w,o,p,w,t,f,n,y,w,e
121,c,g,n,t,p,f,c,n,b,e,b,f,y,b,y,p,y,n,l,r,c,m,p
122,s,s,c,f,a,a,w,b,y,t,r,f,f,e,g,p,o,t,f,u,n,w,e
123,c,g,b,t,f,a,c,n,b,e,b,s,y,n,y,p,y,n,l,r,c,m,p
124,c,g,b,t,f,f,c,n,b,e,?,k,y,b,y,p,y,o,l,r,c,m,p
125,s,s,c,f,a,f,w,b,e,t,e,f,k,p,o,p,o,t,f,u,y,w,e
126,c,g,p,t,f,f,c,n,b,e,b,k,y,c,c,p,y,n,l,r,c,m,p
127,f,g,r,f,a,f,w,b,o,t,r,f,f,g,g,p,o,t,f,n,y,w,e
128,f,g,n,t,c,f,c,n,b,e,b,k,y,w,y,p,y,n,l,r,c,d,p
129,k,g,r,t,p,f,c,n,b,e,b,k,y,y,p,p,y,n,l,r,c,m,p
130,k,y,c,f,a,f,w,b,o,t,r,y,f,o,o,p,n,t,f,k,v,w,e
131,c,g,b,t,f,f,w,n,b,e,b,k,y,b,y,p,y,n,l,r,c,m,p
132,s,y,c,f,l,f,w,b,e,t,r,s,s,g,g,p,o,t,f,n,y,w,e
133,k,g,e,t,f,f,c,n,b,e,b,k,y,b,c,p,y,o,l,r,c,m,p
134,s,s,n,f,a,a,w,b,e,t,r,y,s,g,e,p,n,t,f,k,y,p,e
135,s,f,c,f,a,a,c,b,e,t,c,f,f,g,g,p,n,o,f,k,n,w,e
136,b,g,b,t,f,f,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,m,p
137,s,y,r,f,l,a,w,b,e,t,r,f,f,g,g,p,o,t,f,u,y,w,e
138,s,f,u,f,a,a,w,b,g,t,c,s,s,g,e,p,n,t,f,k,y,w,e
139,b,s,b,t,c,f,c,n,b,e,b,s,y,b,y,p,y,n,l,r,c,m,p
140,c,s,p,t,f,f,c,n,b,e,b,k,y,b,b,p,y,o,l,r,c,m,p
141,b,g,b,t,f,f,c,n,b,e,?,k,y,c,y,p,y,o,l,r,c,m,p
142,b,g,p,t,f,f,c,n,b,e,b,s,y,b,y,p,w,t,l,r,c,m,p
143,c,s,g,t,f,a,c,n,b,e,?,k,y,c,y,p,y,n,l,r,c,m,p
144,f,y,w,f,a,f,w,b,e,t,r,f,f,g,g,p,n,t,f,k,a,w,e
145,f,g,w,t,f,a,c,n,b,e,b,k,y,c,y,p,y,n,l,r,c,m,p
146,c,g,y,t,c,f,c,n,b,e,b,k,y,c,c,p,o,n,l,r,c,g,p
147,c,f,w,t,f,f,c,n,b,e,b,k,y,b,n,p,y,n,l,r,c,g,p
148,c,g,p,t,f,a,c,n,b,e,b,k,y,e,y,p,y,o,l,r,c,m,p
149,c,g,p,t,s,a,c,n,b,e,b,k,y,w,y,p,y,o,l,r,c,m,p
150,s,y,c,f,l,a,w,b,e,t,r,f,f,e,o,p,o,t,f,n,y,w,e
151,b,f,b,t,p,f,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,m,p
152,f,y,w,t,y,f,c,n,b,e,b,k,y,c,y,p,y,n,l,r,c,m,p
153,s,y,c,f,a,a,w,b,n,t,r,s,f,p,e,p,o,t,f,u,a,w,e
154,b,f,y,t,f,a,c,n,b,e,b,k,y,c,c,p,y,n,l,r,c,u,p
155,k,g,b,t,c,f,c,n,b,e,?,k,y,y,c,p,y,n,l,r,c,m,p
156,k,g,p,t,f,a,c,n,b,e,?,k,y,y,y,p,y,n,l,r,c,d,p
157,s,y,c,f,l,a,w,b,g,t,r,s,f,o,e,p,n,t,f,n,y,w,e
158,s,s,r,f,l,f,w,b,u,t,e,s,f,e,g,p,n,t,f,n,n,w,e
159,c,g,b,t,f,a,w,n,b,e,b,k,y,y,c,p,y,o,n,r,c,m,p
160,s,f,c,f,l,f,w,b,o,t,r,f,f,g,g,p,n,t,f,k,y,p,e
161,s,s,u,f,l,a,w,b,e,t,r,f,k,g,e,p,n,t,f,y,n,w,e
162,s,s,e,f,a,f,w,b,u,t,r,f,k,e,g,p,n,t,f,u,y,w,e
163,k,y,b,t,y,f,c,n,b,e,b,k,y,w,b,p,y,n,l,r,c,g,p
164,b,g,b,t,f,f,c,n,b,e,b,k,y,b,y,p,y,o,l,r,c,m,p
165,k,f,g,f,f,a,w,n,b,e,b,k,y,y,y,p,y,n,l,r,c,m,p
166,b,g,g,t,f,f,c,n,b,e,b,k,y,b,b,p,y,n,l,r,c,g,p
167,s,g,c,f,l,a,w,b,n,t,r,f,f,o,o,p,n,t,f,o,y,w,e
168,c,g,w,t,c,a,c,n,b,e,?,k,y,p,b,p,y,o,l,r,c,u,p
169,c,g,b,t,f,a,c,n,b,e,b,k,y,c,y,p,w,o,l,r,c,m,p
170,s,s,n,f,l,a,w,b,e,t,r,s,k,e,o,p,n,t,f,u,a,w,e
171,s,y,r,f,l,a,w,b,k,t,r,f,f,e,e,p,o,t,f,u,n,w,e
172,b,s,p,t,f,f,c,n,b,e,?,k,y,y,y,p,y,o,p,r,s,m,p
173,s,f,c,f,l,a,w,b,k,t,r,y,k,p,g,p,o,t,f,k,n,w,e
174,x,y,c,f,l,a,w,b,o,t,r,y,f,o,o,p,y,t,f,k,n,w,e
175,x,s,c,f,a,a,w,b,g,t,r,f,f,g,g,p,o,t,f,u,y,w,e
176,s,f,c,f,l,a,w,b,e,t,c,s,k,g,g,p,n,t,f,k,n,w,e
177,s,f,c,f,l,a,w,b,o,t,c,f,f,g,g,p,o,t,f,u,y,w,e
178,b,y,b,t,s,f,c,n,b,e,b,k,y,y,b,p,y,o,l,r,c,g,p
179,s,g,r,f,a,a,w,b,o,t,r,f,s,g,p,p,n,t,f,u,y,w,e
180,k,y,g,t,f,a,c,n,b,e,b,k,y,c,c,p,y,n,l,r,c,g,p
181,c,f,b,t,c,f,c,n,b,e,b,k,y,c,y,p,y,n,l,r,c,m,p
182,b,s,w,t,p,f,c,n,b,e,b,k,y,y,y,p,y,n,l,r,c,m,p
183,s,s,c,f,a,a,w,b,n,t,r,s,f,g,o,p,n,t,e,b,n,w,e
184,f,y,c,f,a,f,w,b,e,t,r,f,k,g,c,p,o,t,f,u,n,w,e
185,b,s,u,f,a,f,w,b,w,t,e,f,f,g,g,p,n,t,f,u,n,w,e
186,f,g,b,t,p,f,c,n,b,e,?,k,y,b,c,p,y,n,l,r,c,g,p
187,s,f,u,t,l,a,w,b,u,t,c,y,f,g,o,p,n,t,f,y,n,w,e
188,s,f,c,f,a,f,w,b,e,t,r,y,s,o,g,p,o,t,f,u,n,w,e
189,x,f,c,f,l,a,c,b,e,t,c,y,s,g,g,p,o,t,f,w,n,w,e
190,c,y,r,f,a,a,w,b,e,t,r,s,s,g,g,p,n,t,f,u,n,w,e
191,s,s,n,f,a,f,w,b,e,t,r,y,s,g,g,p,n,t,f,b,n,w,e
192,b,s,c,f,l,a,w,b,n,t,r,y,f,g,g,p,n,t,f,u,n,w,e
193,s,g,n,f,l,f,w,b,e,t,r,y,f,g,e,p,o,t,f,y,n,p,e
194,s,s,u,f,a,f,w,b,p,t,r,f,f,o,o,p,o,t,f,y,y,w,e
195,s,f,w,t,p,a,c,n,b,e,b,k,y,b,b,p,y,o,l,r,c,g,p
196,b,f,b,t,f,a,c,n,b,e,b,k,y,c,y,p,y,n,l,r,c,m,p
197,f,s,w,t,p,a,c,n,b,e,b,k,s,c,n,p,o,n,p,r,v,m,p
198,k,s,c,f,l,a,w,b,p,t,e,s,k,o,p,p,n,t,f,y,n,w,e
199,s,s,u,f,l,a,c,b,p,t,c,f,s,g,g,p,w,t,f,n,y,w,e
200,b,g,y,t,c,f,c,b,b,e,?,k,y,w,y,p,y,n,l,r,c,g,p
201,k,f,c,f,a,f,w,b,e,t,e,f,k,g,o,p,n,t,f,k,y,w,e
202,s,f,c,f,n,f,w,b,h,t,e,s,s,g,o,p,n,t,f,k,n,w,e
203,s,f,u,f,l,a,w,b,e,t,r,s,f,o,g,p,n,t,f,u,n,p,e
204,s,s,u,f,l,f,w,b,u,t,r,f,f,g,n,p,n,t,f,u,n,w,e
205,x,s,e,t,f,f,c,n,b,t,b,k,y,c,c,p,y,n,l,r,c,u,p
206,s,f,c,f,l,a,w,b,e,t,c,f,f,g,g,p,o,t,f,u,y,w,e
207,s,f,u,f,a,f,w,b,o,t,b,y,f,e,e,p,n,t,f,w,y,w,e
208,x,s,c,f,a,a,w,b,e,t,c,s,f,e,g,p,o,n,f,y,a,w,e
209,s,s,c,f,l,a,w,b,n,e,c,y,k,g,g,p,n,t,f,u,n,w,e
210,s,y,c,f,l,a,w,b,e,t,r,f,k,o,g,p,o,t,f,u,y,w,e
211,b,g,b,t,c,f,c,n,b,e,b,k,y,c,y,p,o,n,l,r,c,m,p
212,s,f,c,f,l,f,w,b,e,t,r,s,s,g,g,p,y,o,f,n,n,w,e
213,c,s,b,t,f,f,c,n,b,e,b,k,y,p,y,p,y,n,l,r,c,m,p
214,k,f,u,f,l,f,w,b,n,t,e,f,f,g,g,p,y,n,f,n,n,w,e
215,b,g,p,t,f,a,c,n,b,e,?,k,y,n,w,p,y,n,l,r,c,u,p
216,s,s,u,f,a,a,w,b,u,t,r,f,f,g,g,p,o,t,e,y,n,w,e
217,s,y,u,f,a,f,w,b,e,t,c,s,f,g,g,p,o,t,f,k,a,w,e
218,f,g,w,t,f,f,c,n,b,e,b,k,y,c,y,p,w,n,l,r,s,g,p
219,x,s,r,f,l,f,w,b,e,t,r,f,f,g,g,p,w,t,f,o,n,w,e
220,f,f,b,t,p,f,c,n,b,e,b,k,y,y,c,p,y,o,l,r,c,m,p
221,k,f,r,f,l,a,w,b,k,t,r,s,f,g,e,p,n,n,f,u,y,p,e
222,b,s,b,t,f,f,c,n,b,e,b,k,y,y,y,p,y,n,l,r,c,m,p
223,f,g,w,t,c,f,c,n,b,e,b,k,y,o,c,p,y,n,l,r,v,l,p
224,x,f,c,f,a,f,w,b,n,t,r,f,f,g,w,p,n,t,f,u,n,w,e
225,f,s,c,t,f,f,c,n,b,e,b,k,y,o,y,p,y,n,l,r,v,g,p
226,f,y,u,f,l,a,w,b,e,t,r,y,k,o,g,p,o,n,f,k,n,w,e
227,s,f,u,f,l,f,w,b,e,t,r,f,k,g,g,p,o,t,f,o,y,w,e
228,f,s,w,t,p,f,c,n,b,e,b,k,y,p,c,p,w,o,l,r,c,d,p
229,c,g,w,t,c,a,c,n,b,e,b,k,y,c,c,p,y,n,l,r,c,m,p
230,k,f,u,f,a,f,w,b,w,t,r,s,f,n,g,p,n,t,f,b,n,w,e
231,c,g,p,t,c,f,c,n,b,e,b,k,y,c,c,p,y,o,l,r,c,m,p
232,s,f,n,f,l,a,w,b,p,t,r,f,s,n,g,p,n,t,f,n,n,w,e
233,s,f,c,f,a,f,w,b,n,t,c,f,f,g,g,p,o,o,f,k,y,p,e
234,b,g,y,t,c,f,c,n,b,e,b,k,y,c,c,p,w,n,l,r,c,u,p
235,f,s,c,f,l,f,w,b,o,t,r,y,k,g,w,p,o,t,f,k,y,w,e
236,b,g,c,f,a,a,w,b,e,t,r,s,k,p,g,p,n,t,f,u,s,p,e
237,b,y,y,t,p,a,c,n,b,e,b,k,y,w,c,p,y,n,l,r,c,d,p
238,s,f,c,t,a,f,w,b,o,t,r,f,s,e,g,p,o,t,f,k,n,p,e
239,f,s,y,t,y,f,c,n,b,e,b,k,y,o,y,p,y,n,e,r,c,m,p
240,s,y,c,f,a,f,w,b,k,t,r,f,f,g,g,p,n,t,f,n,a,w,e
241,k,g,w,t,p,a,c,n,b,e,b,k,y,b,y,p,y,n,l,r,v,u,p
242,k,s,u,f,a,f,w,b,e,t,r,s,k,o,p,p,o,t,f,o,n,w,e
243,f,f,c,f,a,f,w,b,n,t,r,f,f,g,o,p,w,t,f,u,y,w,e
244,s,f,c,f,a,f,w,b,k,t,r,f,f,n,g,p,n,t,f,n,n,p,e
245,c,f,c,f,l,f,w,b,n,t,c,y,f,g,g,p,o,t,f,u,y,w,e
246,s,y,c,f,l,f,c,b,g,t,r,y,s,g,o,p,n,t,f,n,n,w,e
247,k,g,r,f,l,a,w,b,u,t,r,f,k,y,g,p,n,t,f,u,a,w,e
248,s,f,c,f,a,f,w,b,o,t,c,y,f,o,g,p,n,t,f,y,n,w,e
249,c,g,w,t,f,a,c,n,b,e,?,k,y,y,y,p,y,n,l,r,c,m,p
250,c,s,p,t,f,f,c,n,b,e,b,k,y,c,b,p,w,n,l,r,c,d,p
251,k,g,b,t,f,f,w,n,b,e,b,k,y,c,n,p,y,o,l,r,c,m,p
252,c,g,y,t,f,a,c,n,b,e,b,k,y,y,p,p,w,o,l,r,c,d,p
253,x,s,u,f,l,a,w,b,w,t,r,s,k,g,n,p,n,t,f,k,v,w,e
254,c,f,c,f,a,a,w,b,e,t,r,f,f,g,g,p,n,t,f,u,a,p,e
255,f,y,g,t,y,f,c,n,b,e,b,k,y,b,b,p,y,o,l,r,c,d,p
256,k,f,w,t,c,a,c,n,b,e,b,y,y,y,y,p,y,n,l,r,c,g,p
257,b,g,p,t,f,f,c,n,b,e,b,f,y,y,y,p,y,n,l,r,c,m,p
258,s,g,y,t,f,f,c,n,b,e,b,k,y,y,y,p,w,n,l,r,s,m,p
259,s,g,b,t,f,f,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,g,p
260,c,s,b,t,f,f,c,n,b,e,b,k,k,c,y,p,y,n,l,r,c,g,p
261,c,g,b,t,c,a,c,n,b,e,b,k,y,b,c,p,y,o,l,r,c,m,p
262,k,g,b,t,p,a,c,n,b,e,c,k,y,c,w,p,w,n,l,r,s,u,p
263,s,y,r,f,l,f,w,b,n,t,e,y,f,g,g,p,o,t,f,u,v,w,e
264,k,y,u,f,l,a,w,b,n,t,r,y,s,g,g,p,o,t,f,u,n,w,e
265,s,f,c,f,a,f,w,b,e,t,r,s,f,g,o,p,o,o,f,u,n,p,e
266,b,s,e,f,a,a,w,b,n,t,r,s,f,n,g,p,n,t,f,n,n,w,e
267,b,g,g,t,c,f,c,n,b,e,b,y,y,p,y,p,y,n,l,r,c,d,p
268,f,g,p,t,y,a,c,n,b,e,?,k,y,b,y,p,w,n,l,r,c,d,p
269,k,f,n,f,a,a,w,b,e,t,r,f,f,e,e,p,n,t,f,u,n,w,e
270,c,g,b,t,y,f,c,n,b,e,b,k,y,y,c,p,y,n,l,r,c,d,p
271,c,y,r,f,a,f,c,b,o,t,?,y,f,o,n,p,n,t,f,u,y,w,e
272,c,s,y,t,c,f,c,n,b,e,b,s,y,b,y,p,n,n,l,r,c,u,p
273,c,s,b,t,c,a,c,n,b,t,b,k,y,y,y,p,y,o,l,r,c,g,p
274,s,f,c,f,l,f,w,b,e,t,c,f,s,g,o,p,n,n,f,k,y,p,e
275,b,g,n,t,f,f,w,n,b,e,b,k,y,c,b,p,y,o,l,r,c,m,p
276,c,g,n,f,f,f,c,n,b,e,b,k,y,y,y,p,y,o,l,r,c,m,p
277,c,y,e,f,l,f,w,b,p,t,r,s,f,g,n,p,w,t,f,b,y,w,e
278,c,g,p,t,f,f,c,n,b,e,b,k,y,c,c,p,y,n,l,r,s,g,p
279,b,f,w,t,f,f,c,n,b,e,b,k,y,b,n,p,y,o,l,r,c,u,p
280,c,g,b,t,c,a,c,n,b,e,b,k,y,b,p,p,y,n,l,r,c,m,p
281,f,g,b,t,f,f,c,n,b,e,?,k,y,p,n,p,w,n,l,r,c,d,p
282,s,f,e,f,a,f,w,b,n,t,r,f,k,g,o,p,o,t,f,u,y,w,e
283,c,s,p,t,c,f,c,n,b,e,b,k,y,y,y,p,y,n,l,r,s,m,p
284,b,y,u,f,a,f,w,b,e,t,r,f,k,g,g,p,n,o,f,o,n,w,e
