,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
39,s,s,c,f,n,f,w,b,e,t,r,s,s,g,g,p,n,n,e,k,n,w,e
40,x,y,r,t,l,a,w,b,p,t,?,f,s,g,g,p,n,t,f,h,y,g,e
41,s,y,n,f,l,f,w,b,g,t,?,f,f,p,e,p,w,t,f,u,n,d,e
42,x,y,w,t,s,a,w,n,b,e,b,k,k,c,y,p,y,n,l,r,c,g,p
43,b,y,p,t,p,f,c,b,b,e,b,k,k,b,y,p,y,t,l,r,c,m,p
44,x,f,u,f,a,f,w,n,g,e,c,f,k,o,p,p,n,t,f,k,n,m,e
45,c,g,b,t,c,a,c,n,b,e,b,f,y,c,b,p,y,n,n,r,v,m,p
46,s,y,u,f,a,f,c,b,o,t,r,s,k,g,g,p,n,n,e,w,a,w,e
47,b,g,p,t,s,f,c,n,b,e,c,y,y,b,b,p,y,n,l,r,c,l,p
48,c,y,r,t,a,f,w,b,g,t,c,y,f,o,e,p,o,t,f,h,n,u,e
49,c,y,r,t,a,a,w,b,p,t,r,s,k,g,e,p,w,t,f,b,n,l,e
50,x,s,e,t,c,a,c,n,b,t,c,y,k,g,y,p,y,o,l,r,c,p,p
51,k,f,g,f,a,f,w,b,u,t,r,y,f,g,w,p,o,t,f,y,n,w,e
52,k,g,w,t,f,a,c,n,b,e,b,f,y,c,y,p,w,n,l,r,v,p,p
53,b,s,n,t,p,f,c,n,b,e,b,k,y,c,y,p,y,n,l,r,c,d,p
54,s,g,e,t,a,a,w,b,e,t,r,f,k,w,g,p,w,t,f,u,a,l,e
55,b,f,b,f,f,f,c,n,b,t,?,f,k,e,y,p,w,n,l,r,v,d,p
56,b,g,c,f,l,f,w,b,k,t,r,s,f,g,e,p,o,t,f,n,n,w,e
57,c,s,c,t,p,a,c,b,b,e,b,k,y,y,y,p,w,n,n,r,v,g,p
58,s,s,n,f,l,f,w,b,n,t,r,s,f,o,g,p,n,t,e,y,y,w,e
59,k,y,e,f,a,f,w,b,u,t,?,f,f,n,o,p,w,t,p,h,n,w,e
60,x,s,g,t,f,a,c,n,b,e,?,k,y,p,y,p,y,n,l,r,c,d,p
61,f,y,c,f,l,a,c,b,k,e,r,f,f,e,e,p,n,t,f,u,n,l,e
62,b,g,c,f,a,f,w,b,h,e,c,s,f,w,e,p,y,t,f,o,n,w,e
63,x,y,c,f,l,a,w,b,o,t,r,y,k,g,g,p,o,n,f,u,y,w,e
64,s,g,e,f,a,a,w,n,e,t,c,y,s,g,g,p,w,t,f,y,n,g,e
65,s,y,c,f,a,a,c,b,p,e,c,k,f,e,o,p,o,t,f,o,y,u,e
66,b,s,w,t,f,f,c,n,b,e,b,k,y,o,b,p,y,o,l,n,v,d,p
67,c,s,p,t,c,a,c,n,b,e,?,y,y,b,w,p,y,n,l,r,v,p,p
68,c,g,b,f,y,a,c,n,b,e,b,k,y,y,y,p,n,n,l,r,c,w,p
69,c,s,u,t,s,a,w,n,b,e,?,k,f,n,y,p,y,n,l,r,c,u,p
70,s,f,c,f,n,a,w,b,w,t,e,s,f,p,n,p,n,t,f,u,a,d,e
71,k,y,y,f,p,f,c,b,n,e,b,y,y,w,y,p,y,o,l,r,c,d,p
72,c,y,y,t,p,a,w,n,b,t,b,k,k,b,c,p,y,n,l,b,v,m,p
73,s,f,r,f,l,a,w,b,k,t,r,y,k,g,g,p,o,t,f,h,n,d,e
74,x,y,b,t,y,f,c,n,b,e,b,y,s,b,c,p,y,n,l,r,c,m,p
75,s,y,g,t,l,a,w,b,g,t,e,f,s,g,g,p,o,t,f,n,y,w,e
76,b,s,y,t,s,a,c,n,b,e,b,s,y,b,b,p,y,o,l,b,s,m,p
77,s,g,r,f,n,f,c,b,n,t,c,s,f,g,g,p,w,t,f,o,n,d,e
78,s,s,r,f,n,a,w,b,p,t,r,f,f,g,g,p,o,t,f,b,n,u,e
79,s,f,c,t,a,f,w,b,o,t,?,s,k,n,g,p,n,o,p,y,v,p,e
80,c,g,y,t,p,f,w,n,b,e,?,f,k,y,y,p,y,o,e,r,s,g,p
81,s,y,c,f,l,f,w,b,g,e,e,f,f,e,g,p,n,t,e,k,n,p,e
82,s,y,r,f,a,a,w,b,w,t,r,f,k,e,g,p,n,t,e,n,n,w,e
83,s,y,u,t,l,a,w,b,h,t,r,s,f,g,o,p,o,o,f,k,y,w,e
84,s,y,r,f,l,f,c,b,n,t,c,s,f,y,g,p,n,t,f,u,a,w,e
85,k,g,g,f,l,a,w,b,o,e,r,f,k,g,p,p,y,t,f,u,n,p,e
86,b,s,g,f,c,f,c,n,g,t,?,y,y,b,c,p,o,t,l,r,c,m,p
87,b,s,b,t,f,a,c,n,b,e,b,y,y,y,b,p,o,n,l,r,c,l,p
88,f,y,w,t,f,f,c,n,b,e,b,y,y,c,c,p,y,o,l,r,v,l,p
89,k,g,w,t,f,a,c,n,b,e,b,f,y,c,c,p,y,t,l,n,v,d,p
90,x,f,p,t,f,f,c,b,b,e,b,k,y,y,c,p,y,n,l,r,v,d,p
91,b,s,g,t,f,f,c,n,b,e,?,k,y,b,c,p,o,n,n,n,s,l,p
92,f,g,y,t,a,f,w,b,p,t,r,k,k,w,w,p,o,t,e,u,y,p,e
93,k,s,g,t,y,a,w,b,b,e,e,y,y,n,b,p,n,n,l,h,s,l,p
94,x,g,b,t,c,f,c,b,b,e,b,y,y,c,w,p,y,n,l,w,s,d,p
95,c,g,y,t,y,f,c,n,b,t,b,f,y,c,y,p,y,n,l,r,s,m,p
96,x,s,p,t,f,f,c,n,b,e,?,y,s,c,y,p,y,o,l,n,c,m,p
97,b,y,u,t,f,f,w,b,b,t,e,k,y,c,b,p,y,n,l,r,c,m,p
98,f,f,u,f,l,f,w,b,k,t,?,y,f,g,g,p,o,t,f,u,a,p,e
99,s,g,u,t,a,a,w,n,e,t,r,y,s,g,o,p,o,t,e,n,s,w,e
100,k,f,c,t,c,f,c,n,b,e,b,k,y,c,n,p,n,n,l,r,c,m,p
101,k,y,w,t,f,f,c,n,b,e,b,k,y,c,y,p,y,n,l,w,s,p,p
102,b,g,p,f,y,f,w,n,b,t,e,k,k,c,y,p,y,n,l,r,c,l,p
103,f,y,p,t,s,f,c,n,b,t,e,y,y,c,c,p,y,n,l,r,s,g,p
104,c,g,y,t,y,f,c,n,w,e,r,k,y,b,c,p,y,t,l,r,c,u,p
105,f,f,u,t,a,f,w,b,o,t,r,f,f,o,e,p,o,t,f,u,a,p,e
106,b,s,b,t,f,f,c,n,b,e,b,f,y,w,c,p,o,n,l,r,c,w,p
107,b,s,w,t,f,a,w,n,b,e,b,s,s,b,y,p,y,n,l,r,c,p,p
108,f,f,e,f,a,a,w,b,o,e,r,f,f,y,e,p,n,t,f,u,n,w,e
109,b,s,p,f,s,f,w,n,b,e,b,f,y,y,b,p,w,n,l,r,c,m,p
110,k,y,n,f,a,f,w,b,k,t,r,k,k,o,g,p,w,t,e,b,y,w,e
111,s,f,r,t,a,a,w,b,u,t,c,y,k,g,g,p,n,t,f,y,a,g,e
112,c,s,b,f,y,f,c,n,b,e,r,s,y,y,c,p,y,n,l,r,v,m,p
113,s,g,g,f,l,f,c,b,w,t,r,s,k,p,p,p,n,t,f,u,y,l,e
114,x,y,p,t,y,f,w,n,b,t,?,s,y,b,y,p,w,n,l,h,c,u,p
115,c,s,w,f,y,f,c,n,b,e,?,y,y,b,c,p,w,n,p,r,c,l,p
116,s,s,r,t,l,f,c,b,w,t,r,f,f,e,p,p,o,t,n,u,s,w,e
117,c,s,b,t,f,f,c,n,b,e,b,y,y,c,y,p,y,t,l,r,s,m,p
118,x,y,n,f,l,f,w,b,k,t,c,s,k,g,o,p,n,t,f,w,y,w,e
119,x,y,r,f,n,f,w,b,r,t,r,s,f,e,g,p,n,t,f,b,y,w,e
120,k,g,u,t,p,a,c,n,b,e,b,s,y,c,b,p,y,t,l,r,c,p,p
121,s,f,u,f,l,a,c,b,r,t,c,y,k,g,g,p,o,t,p,o,a,u,e
122,s,s,p,t,l,a,w,b,o,t,c,f,k,g,g,p,o,t,f,u,n,w,e
123,f,y,w,t,n,a,c,b,h,t,r,y,f,g,o,p,o,o,f,b,n,u,e
124,b,y,w,t,p,a,c,n,b,e,b,k,y,b,b,p,y,n,l,r,s,m,p
125,s,g,e,t,l,f,w,n,e,t,r,k,f,g,g,p,w,t,f,k,s,d,e
126,x,g,g,t,p,f,c,n,b,t,c,k,s,b,b,p,y,n,e,r,c,m,p
127,s,g,w,f,f,a,w,n,b,e,r,y,s,w,b,p,o,n,l,h,c,g,p
128,f,s,r,t,a,f,w,b,e,t,c,s,s,g,g,p,n,t,f,o,a,w,e
129,c,g,n,t,f,f,w,n,b,e,?,s,s,b,y,p,n,n,l,r,c,m,p
130,f,g,r,t,a,a,w,b,g,t,r,k,f,o,o,p,o,t,p,o,y,w,e
131,c,g,p,t,f,f,w,n,b,e,e,k,k,b,b,p,n,n,l,h,s,m,p
132,s,y,r,f,l,f,c,b,p,t,c,f,k,g,g,p,w,t,f,y,n,w,e
133,x,y,g,t,y,a,c,n,b,e,b,k,y,y,y,p,n,n,l,b,s,u,p
134,k,y,p,f,l,a,w,b,e,t,r,f,f,g,g,p,o,o,f,k,n,w,e
135,k,f,r,f,a,f,w,b,r,t,b,f,k,g,e,p,o,t,f,k,n,g,e
136,s,f,r,f,a,f,c,b,p,e,b,f,f,o,e,p,n,t,f,u,y,w,e
137,s,s,e,f,l,f,w,b,g,t,c,f,s,w,g,p,o,t,e,u,y,w,e
138,s,y,r,f,y,f,w,b,e,t,r,f,k,g,g,p,o,t,e,b,n,w,e
139,x,f,u,f,l,a,w,b,y,t,r,s,s,g,p,p,o,t,f,o,n,l,e
140,b,g,u,f,a,f,w,b,e,t,r,y,s,e,o,p,n,n,f,u,a,w,e
141,c,g,p,f,y,f,w,n,b,e,b,s,y,y,b,p,y,n,l,r,c,g,p
142,b,f,b,t,p,f,c,n,b,t,c,k,s,b,c,p,w,n,l,r,s,g,p
143,b,f,y,t,f,f,c,n,y,e,b,y,f,y,c,p,o,n,l,r,c,p,p
144,k,g,e,t,m,f,c,n,b,e,b,s,y,c,c,p,o,n,l,r,c,d,p
145,c,g,b,t,s,f,c,n,b,t,b,f,y,c,y,p,y,n,l,y,y,u,p
146,x,g,u,f,l,f,w,b,e,t,r,f,k,g,o,p,n,o,f,u,v,m,e
147,c,y,u,f,l,a,w,b,w,e,c,f,k,n,o,p,n,o,f,u,n,w,e
148,x,g,y,t,f,f,c,n,b,e,b,k,y,w,b,p,o,o,l,r,s,m,p
149,s,f,n,f,a,f,w,b,h,t,r,y,s,g,g,p,y,t,p,u,y,w,e
150,c,g,u,t,s,a,c,n,b,e,b,k,y,p,b,p,o,n,l,r,c,l,p
151,f,g,c,f,a,f,w,b,g,t,c,f,k,g,w,p,w,t,f,u,n,p,e
152,c,s,n,t,s,f,w,n,b,e,b,y,y,b,y,p,y,n,l,r,c,d,p
153,b,y,g,t,s,f,c,n,b,e,b,k,y,b,n,p,y,t,l,y,v,d,p
154,b,y,w,t,f,f,c,n,b,e,b,k,y,b,p,p,y,n,l,r,s,g,p
155,s,s,r,f,l,a,w,b,e,t,c,s,s,g,g,p,y,o,n,y,n,w,e
156,s,y,r,f,n,f,c,b,p,t,r,y,k,g,g,p,o,t,f,u,n,m,e
157,c,g,w,f,s,a,c,n,b,t,b,k,y,b,c,p,y,n,l,k,s,g,p
158,s,y,y,t,c,f,w,n,b,e,b,y,f,c,n,p,y,o,l,h,c,l,p
159,b,s,p,t,f,f,c,n,b,e,b,y,y,b,b,p,y,o,l,r,c,u,p
160,c,g,u,t,p,f,c,n,b,t,b,s,y,b,c,p,w,n,e,r,v,d,p
161,s,y,r,f,a,a,w,b,o,e,r,s,s,o,g,p,o,t,f,u,a,m,e
162,f,f,r,f,a,a,w,b,p,t,c,s,k,e,n,p,o,t,f,n,c,w,e
163,f,y,b,f,y,f,c,n,b,t,b,k,y,b,y,p,y,o,l,r,s,m,p
164,x,g,p,f,f,a,c,n,b,e,b,k,k,y,y,p,w,n,l,r,v,g,p
165,b,s,r,t,y,f,c,n,b,e,e,y,s,b,b,p,y,n,l,k,c,d,p
166,f,f,w,f,l,a,w,n,k,t,r,k,f,g,g,p,o,t,f,k,y,w,e
167,b,s,p,f,y,f,w,n,b,t,b,y,k,c,b,p,w,n,l,w,c,d,p
168,s,g,b,t,f,f,w,n,b,t,e,k,y,g,n,p,w,t,l,y,v,d,p
169,x,s,y,f,a,a,c,b,o,e,c,s,s,g,g,p,w,t,f,u,n,w,e
170,k,s,u,f,n,a,c,n,o,t,r,f,f,g,o,p,o,o,f,u,n,u,e
171,s,s,c,f,l,f,w,b,p,t,e,f,k,o,e,p,o,t,p,o,n,w,e
172,s,f,g,f,l,a,c,b,e,e,r,f,f,n,g,p,n,t,n,b,a,w,e
173,c,s,p,t,y,a,c,n,b,e,b,k,y,c,y,p,w,n,l,r,a,g,p
174,k,f,r,f,a,f,w,b,e,t,c,s,f,o,n,p,y,t,f,u,n,l,e
175,k,f,w,t,a,f,w,b,e,t,r,f,k,y,w,p,o,t,f,o,n,w,e
176,s,y,n,f,l,a,w,b,e,t,r,s,k,n,o,p,o,t,f,b,n,d,e
177,b,g,n,f,l,f,c,b,e,e,c,f,f,g,w,p,n,t,f,k,n,g,e
178,c,g,p,f,s,f,c,n,b,e,b,y,y,y,b,p,y,n,l,r,c,d,p
179,s,g,n,t,s,f,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,u,p
180,x,s,e,t,f,f,c,n,b,e,e,y,y,b,y,p,w,o,l,r,s,d,p
181,s,f,c,f,l,f,w,b,e,t,c,s,k,g,g,p,o,t,p,n,n,u,e
182,k,g,w,t,s,a,c,n,b,e,b,k,y,y,b,p,y,n,l,r,s,l,p
183,k,g,b,t,f,a,w,n,b,e,b,k,s,b,y,p,y,o,l,r,n,m,p
184,k,f,r,f,l,f,w,b,o,t,?,s,k,p,g,p,y,o,e,k,n,w,e
185,s,y,u,f,a,f,w,b,e,t,r,f,k,g,e,p,o,t,p,b,n,p,e
186,s,f,r,f,a,a,w,b,w,t,r,f,k,n,n,p,y,t,f,u,n,w,e
187,c,g,g,t,s,f,w,n,b,e,b,y,s,c,y,p,y,n,l,r,v,u,p
188,s,y,g,f,a,f,w,b,e,t,e,f,k,e,g,p,w,t,f,k,y,w,e
189,c,s,u,f,n,f,w,b,y,t,e,s,k,e,g,p,o,t,f,k,y,w,e
190,s,f,c,f,l,f,w,b,k,t,c,f,f,g,o,p,y,t,f,k,n,d,e
191,c,g,w,t,f,f,c,n,b,e,b,y,k,y,c,p,y,n,n,r,c,l,p
192,x,f,b,t,f,f,c,b,b,e,?,k,s,b,b,p,y,n,l,r,y,l,p
193,s,y,r,f,l,a,w,b,w,t,?,s,s,g,g,p,o,t,f,u,y,w,e
194,c,g,y,f,f,a,c,n,b,t,?,k,y,c,b,p,w,n,p,h,c,d,p
195,c,s,p,t,p,f,w,n,b,t,r,k,y,b,n,p,w,n,n,r,v,g,p
196,b,g,y,f,p,f,w,n,b,e,?,k,y,c,y,p,y,n,l,r,c,d,p
197,k,g,n,f,n,a,w,b,e,t,?,s,k,o,g,p,o,t,e,o,y,u,e
198,c,f,p,t,p,a,c,n,y,t,b,y,y,c,c,p,o,o,l,r,c,d,p
199,c,s,b,t,f,a,c,n,b,e,b,k,y,b,w,p,o,n,l,h,s,d,p
200,k,g,y,f,f,a,c,n,b,t,b,k,y,y,w,p,y,n,l,r,v,d,p
201,f,s,w,f,l,a,w,b,w,t,c,k,k,o,e,p,o,t,e,k,a,d,e
202,c,g,g,t,f,f,c,n,b,e,b,k,y,b,b,p,y,n,l,h,v,l,p
203,s,f,e,f,n,a,c,b,e,t,r,f,k,g,g,p,o,t,e,n,n,w,e
204,k,y,y,t,a,a,w,b,w,t,r,y,k,g,p,p,o,o,p,n,n,l,e
205,x,f,g,f,a,f,w,b,o,t,r,f,f,g,p,p,o,o,f,u,a,w,e
206,f,g,w,t,s,f,c,n,b,e,e,k,y,c,c,p,o,n,l,r,y,p,p
207,b,f,e,f,l,f,w,b,e,t,r,f,f,p,g,p,o,t,n,u,y,p,e
208,c,g,e,f,f,f,w,n,r,e,b,s,y,c,y,p,y,n,l,r,a,l,p
209,s,f,r,f,l,f,w,b,p,t,c,s,k,g,w,p,o,t,f,u,y,w,e
210,f,s,u,f,n,f,w,b,w,e,r,k,k,g,g,p,w,o,e,k,n,u,e
211,c,s,w,t,p,f,w,n,b,e,b,k,y,c,b,p,w,n,l,r,c,m,p
212,c,g,u,f,f,f,c,n,b,e,?,k,y,c,y,p,y,t,l,r,c,u,p
213,f,f,u,f,l,f,c,b,n,t,c,s,f,g,y,p,o,t,f,u,y,d,e
214,c,s,w,t,f,a,w,n,b,e,?,k,y,b,y,p,y,t,l,r,s,m,p
215,x,y,u,f,l,a,w,b,e,t,r,f,k,g,g,p,o,n,f,o,a,w,e
216,s,f,r,f,l,f,c,b,e,t,r,f,k,o,g,p,n,o,f,b,a,w,e
217,s,s,u,f,a,f,w,b,g,t,r,s,s,o,g,p,o,t,f,k,n,g,e
218,s,f,u,f,l,f,c,b,p,t,c,f,k,w,g,p,n,t,f,o,y,p,e
219,x,s,r,f,a,f,w,b,w,t,r,y,k,n,p,p,n,t,f,k,y,w,e
220,x,y,p,t,s,a,w,n,b,e,e,s,s,b,c,p,y,n,l,r,c,l,p
221,x,g,c,f,a,f,w,b,w,t,c,y,f,g,g,p,o,t,f,u,y,w,e
222,x,f,b,f,a,a,w,n,o,t,r,f,k,c,g,p,w,o,f,u,y,w,e
223,f,s,c,t,n,a,w,b,e,t,c,f,k,g,e,p,w,o,f,u,y,p,e
224,k,g,w,t,p,a,c,n,b,e,?,s,y,b,c,p,y,n,n,r,c,m,p
225,f,y,b,f,f,a,c,n,b,e,e,k,s,b,c,p,w,o,n,r,s,l,p
226,b,f,w,t,y,f,c,n,b,e,c,s,y,c,b,p,y,n,l,r,c,g,p
227,k,f,c,f,a,a,w,b,o,t,c,s,f,g,w,p,o,o,f,y,a,p,e
228,s,y,n,t,n,f,c,b,o,t,?,f,s,g,g,p,w,t,f,k,a,p,e
229,s,y,c,f,a,f,c,b,n,t,c,y,f,g,g,p,o,t,f,o,a,w,e
230,c,g,p,t,f,f,w,n,b,e,?,f,y,n,y,p,w,n,e,r,c,g,p
231,k,f,e,f,a,f,w,b,e,t,r,y,f,e,g,p,n,o,p,n,n,w,e
232,b,g,n,t,f,a,c,n,b,e,b,s,k,c,g,p,y,t,l,w,s,m,p
233,s,f,u,f,n,f,w,b,p,t,r,f,f,w,g,p,o,t,f,u,y,w,e
234,s,s,n,f,a,f,w,b,k,t,r,s,f,g,g,p,w,o,f,u,y,w,e
235,b,f,w,t,l,a,c,b,e,e,e,y,f,g,g,p,w,o,f,o,y,u,e
236,s,g,b,t,f,f,c,n,b,t,e,y,s,c,b,p,y,n,n,h,c,u,p
237,s,f,w,f,a,a,w,b,g,t,r,y,f,o,e,p,n,n,f,u,v,w,e
238,c,g,e,t,p,a,c,n,b,e,?,k,y,b,c,p,y,o,l,r,v,m,p
239,k,y,r,f,a,f,c,n,u,t,c,f,f,g,e,p,n,t,e,b,n,u,e
240,x,f,p,f,y,f,c,n,b,e,b,k,y,y,b,p,y,n,l,r,n,d,p
241,x,f,c,t,a,a,c,b,u,t,c,k,f,g,w,p,n,t,p,u,c,p,e
242,k,s,y,t,f,a,c,n,k,e,?,k,y,y,y,p,w,t,l,r,s,m,p
243,b,g,b,t,s,f,c,n,b,e,b,k,f,c,b,p,y,n,p,r,c,d,p
244,c,f,y,f,a,a,w,b,p,t,c,y,s,g,g,p,n,t,e,k,n,u,e
245,k,g,y,t,y,f,c,n,b,e,c,s,y,c,c,p,y,n,l,r,c,u,p
246,s,s,e,f,a,a,w,b,e,t,r,f,f,g,e,p,o,o,e,b,n,w,e
247,s,g,u,t,a,a,c,b,h,e,c,s,s,o,n,p,o,t,f,y,n,p,e
248,c,s,u,f,a,a,c,n,g,t,r,y,f,g,g,p,o,n,f,u,y,w,e
249,k,s,p,t,f,a,c,n,b,t,b,y,y,b,n,p,y,n,l,h,v,g,p
250,b,g,b,t,y,f,c,n,b,e,c,y,y,b,y,p,w,o,l,b,v,d,p
251,b,g,b,f,c,a,c,n,b,t,?,f,s,b,y,p,y,n,l,r,c,m,p
252,k,f,c,f,n,f,w,b,u,t,c,f,k,p,e,p,n,t,p,y,n,w,e
253,c,g,p,t,c,f,c,n,b,e,?,f,y,y,y,p,w,n,l,r,v,d,p
254,s,g,r,f,a,a,w,b,o,t,r,s,f,g,b,p,n,o,f,k,n,w,e
255,s,f,r,f,a,f,w,n,n,t,c,y,f,o,e,p,o,t,f,o,y,g,e
256,b,y,e,f,l,a,w,b,g,e,b,k,f,g,g,p,o,t,n,k,a,w,e
257,f,f,c,f,l,f,w,b,o,t,r,f,k,n,g,p,o,t,f,u,n,d,e
258,b,s,w,t,f,f,w,n,b,e,?,y,y,c,y,p,y,n,l,r,s,m,p
259,b,f,c,t,a,a,w,b,e,t,r,s,f,o,g,p,w,o,f,y,n,w,e
260,f,g,b,t,s,f,c,n,b,t,b,s,k,y,b,p,y,o,l,r,c,l,p
261,k,g,b,t,s,a,c,n,b,t,b,s,y,b,b,p,y,t,l,w,a,d,p
262,b,f,c,t,p,f,c,n,b,e,b,k,k,b,c,p,y,n,n,r,c,m,p
263,c,g,p,t,p,f,c,n,b,e,r,k,y,y,b,p,w,n,l,r,s,m,p
264,x,y,c,t,a,a,w,b,w,t,c,s,f,g,n,p,y,t,e,u,n,u,e
265,x,f,r,f,l,a,c,b,u,t,r,s,y,g,g,p,o,t,f,b,a,p,e
266,k,y,e,t,a,a,c,b,n,t,c,s,k,n,n,p,w,t,f,u,a,w,e
267,s,y,c,t,a,a,c,b,e,t,c,y,s,o,g,p,o,t,f,n,y,d,e
268,s,f,e,f,a,f,c,b,u,t,r,f,k,e,g,p,o,t,f,n,y,w,e
269,f,f,n,t,a,a,w,b,g,e,r,s,k,p,o,p,o,o,f,u,y,w,e
270,c,f,y,t,f,a,c,n,b,e,b,y,y,c,c,p,y,n,l,r,v,m,p
271,b,g,p,t,p,f,c,n,b,e,b,k,s,b,c,p,o,n,p,r,c,g,p
272,s,f,r,t,a,a,c,b,p,t,c,s,f,o,o,p,n,t,f,k,n,w,e
273,k,s,b,f,c,f,w,n,b,e,b,f,y,c,y,p,w,n,l,r,c,w,p
274,x,g,b,t,f,f,c,n,b,e,e,k,y,c,b,p,y,n,l,r,c,d,p
275,x,s,u,f,a,a,c,b,e,e,r,f,f,o,e,p,o,t,p,o,n,w,e
276,x,f,c,f,a,f,w,b,e,t,e,s,f,w,o,p,o,o,f,w,y,w,e
277,k,s,e,t,l,f,w,b,g,t,c,s,s,g,g,p,y,o,f,u,a,p,e
278,c,s,p,t,p,f,c,n,g,e,b,y,y,b,y,p,y,n,l,r,s,d,p
279,f,g,c,t,c,a,c,n,b,e,b,k,y,n,n,p,w,n,l,r,c,l,p
280,s,f,e,f,l,f,c,b,e,e,c,f,f,e,o,p,n,t,p,u,n,w,e
281,f,g,c,t,p,f,w,n,b,e,b,y,y,w,y,p,w,n,l,r,s,u,p
282,k,f,r,f,l,f,w,n,n,t,r,f,s,p,e,p,o,t,p,o,y,w,e
283,f,f,r,f,l,a,c,b,o,t,r,y,s,e,w,p,o,t,f,u,y,w,e
284,s,g,b,f,l,a,w,b,n,e,c,s,k,o,g,p,n,t,f,k,a,w,e
