,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
60,b,y,g,t,a,a,w,b,o,e,r,y,f,n,g,p,w,o,p,o,c,g,e
61,x,g,c,t,n,f,w,b,u,t,c,s,f,y,n,p,o,t,n,o,a,l,e
62,x,y,p,t,s,a,c,n,r,e,e,k,k,b,p,p,y,n,n,n,c,m,p
63,f,f,c,f,a,a,c,n,g,e,c,f,f,e,e,p,n,o,e,o,a,l,e
64,b,s,p,f,p,f,c,b,y,e,c,k,f,c,b,p,n,n,n,r,c,m,p
65,s,y,c,f,l,f,w,b,b,t,?,f,f,g,o,p,n,t,e,r,a,m,e
66,k,g,n,t,y,a,c,n,b,e,r,k,s,n,c,p,w,o,n,h,s,d,p
67,x,f,r,t,l,f,w,b,g,t,c,s,s,g,e,p,n,t,e,k,y,w,e
68,f,s,n,f,a,a,w,b,h,t,?,s,k,n,g,p,o,o,e,u,n,u,e
69,k,g,w,t,f,a,w,n,w,e,c,k,s,n,p,p,y,n,l,h,v,d,p
70,b,y,w,f,n,f,w,b,o,t,b,f,s,p,g,p,w,n,p,n,y,m,e
71,s,s,e,t,l,a,w,b,e,t,e,y,f,o,g,p,o,o,e,n,c,l,e
72,s,s,r,f,l,a,w,b,e,e,r,f,k,g,w,p,w,o,e,k,y,l,e
73,f,s,e,t,a,a,w,b,n,t,e,s,f,o,o,p,w,o,f,o,a,g,e
74,k,g,g,t,l,f,w,b,o,e,e,f,f,e,o,p,o,o,f,b,y,w,e
75,x,f,e,f,l,a,c,b,e,t,r,s,y,p,w,p,w,t,e,y,a,p,e
76,b,y,r,t,n,a,w,b,e,t,c,y,y,g,e,p,o,t,l,u,n,w,e
77,b,f,p,f,l,f,w,n,y,t,c,s,f,g,p,p,n,o,f,n,n,u,e
78,f,f,b,t,y,a,c,n,n,t,r,f,y,b,b,p,y,n,e,o,v,l,p
79,x,f,r,f,a,f,w,b,h,t,c,f,s,g,n,p,w,o,e,n,c,w,e
80,c,s,p,t,f,f,c,n,r,e,r,f,s,n,b,p,n,n,l,b,v,m,p
81,k,f,n,t,a,a,w,b,e,t,r,y,k,w,n,p,n,t,f,u,y,p,e
82,x,f,c,f,a,f,c,b,e,t,b,y,f,g,g,p,y,o,p,b,a,m,e
83,f,s,n,f,n,a,c,b,u,t,r,f,f,g,o,p,o,o,f,y,y,w,e
84,b,y,n,f,l,a,c,b,k,t,c,y,y,e,g,p,o,t,p,y,n,u,e
85,f,s,e,f,a,a,w,b,h,t,r,f,f,n,b,p,y,t,f,w,n,m,e
86,f,f,r,f,s,a,w,n,e,t,c,y,k,o,o,p,n,o,p,b,a,d,e
87,x,f,g,t,a,f,w,b,h,t,r,k,k,w,o,p,o,t,f,y,a,g,e
88,k,f,g,f,l,f,w,b,o,e,c,f,s,o,o,p,y,n,e,u,n,p,e
89,s,f,u,t,p,f,c,n,b,e,b,f,s,b,g,p,y,n,l,n,s,d,p
90,s,s,p,f,n,f,w,b,k,t,c,y,k,g,p,p,y,o,f,b,a,w,e
91,s,f,w,t,l,a,w,b,w,e,r,f,y,o,p,p,n,t,p,b,n,w,e
92,x,g,b,t,p,f,c,n,b,t,r,k,k,c,b,p,n,o,p,b,s,m,p
93,s,f,g,t,n,f,c,b,w,t,c,f,f,g,o,p,n,o,e,y,y,d,e
94,s,g,r,t,l,f,c,b,o,t,e,f,f,g,p,p,n,t,f,n,n,w,e
95,k,y,r,f,n,f,w,b,u,e,b,f,f,o,g,p,n,o,f,o,y,w,e
96,k,y,p,t,p,f,w,n,r,t,b,s,y,b,b,p,o,o,l,w,v,d,p
97,s,f,p,f,a,f,c,b,y,t,c,f,f,y,y,p,o,o,f,n,a,d,e
98,f,g,p,f,c,a,c,n,r,e,r,y,k,c,y,p,w,n,p,r,y,m,p
99,x,f,n,f,n,f,w,b,e,t,c,s,y,p,n,p,y,n,f,y,s,g,e
100,s,f,c,f,n,f,w,b,p,t,r,s,k,p,g,p,y,o,n,o,a,g,e
101,x,s,p,f,f,f,c,n,b,t,e,s,s,w,y,p,o,t,n,o,a,m,p
102,k,s,r,t,p,a,w,b,b,e,b,k,s,b,b,p,y,o,l,u,s,u,p
103,c,s,p,f,f,f,c,n,y,t,r,k,s,y,b,p,y,t,l,h,c,m,p
104,s,f,b,f,f,f,c,n,b,e,e,k,f,b,c,p,o,t,p,h,c,g,p
105,f,f,u,f,l,f,w,b,n,t,r,s,f,g,w,p,o,o,n,y,v,l,e
106,s,y,u,t,l,f,w,b,u,e,r,s,k,g,g,p,n,o,p,u,n,w,e
107,c,f,n,f,p,f,c,n,b,t,b,k,y,b,b,p,y,n,l,b,a,l,p
108,s,y,r,f,l,f,w,n,n,t,e,k,f,p,p,p,w,t,f,r,n,w,e
109,s,f,r,f,a,a,c,b,u,t,?,s,k,e,o,p,o,t,f,o,y,w,e
110,x,y,r,f,n,a,c,b,k,t,c,f,f,p,o,p,o,o,f,n,n,g,e
111,f,s,c,t,n,f,w,b,y,e,c,s,y,e,g,p,w,t,f,y,a,w,e
112,b,s,y,f,p,f,c,n,b,e,b,y,y,b,b,p,y,o,l,n,s,m,p
113,f,y,b,f,p,f,c,n,k,e,?,y,s,b,b,p,y,n,l,r,s,p,p
114,f,g,u,t,y,f,c,b,b,e,b,k,k,p,b,p,y,n,e,y,s,l,p
115,s,f,w,t,a,a,w,b,y,t,?,f,k,g,p,p,n,o,f,o,a,u,e
116,x,g,r,t,y,f,w,n,b,e,r,k,y,y,n,p,w,n,l,k,c,m,p
117,c,s,g,t,f,f,c,n,r,e,e,y,y,c,c,p,n,t,l,u,c,u,p
118,c,g,w,f,f,a,c,n,b,e,b,f,y,y,w,p,y,o,l,r,c,g,p
119,x,f,u,t,a,f,w,b,p,t,b,s,f,g,o,p,o,n,p,y,n,m,e
120,b,f,y,f,c,a,c,n,y,e,b,k,y,y,b,p,y,n,l,h,c,u,p
121,k,s,r,t,a,f,w,b,k,e,?,y,f,e,g,p,n,n,p,u,n,m,e
122,f,y,p,t,p,a,w,b,r,e,b,s,f,b,b,p,n,n,e,h,s,l,p
123,k,g,u,t,a,a,c,b,e,t,e,f,k,g,g,p,n,t,f,u,n,w,e
124,s,g,g,f,n,f,w,b,y,e,r,y,y,g,e,p,y,o,f,o,n,w,e
125,b,g,r,f,c,a,c,n,p,t,b,k,f,b,c,p,o,n,l,r,s,g,p
126,k,f,b,t,l,a,w,b,y,t,r,s,k,o,n,p,n,t,e,y,n,g,e
127,c,y,r,f,l,a,w,b,k,e,?,y,s,g,o,p,y,t,f,k,c,m,e
128,k,f,c,t,l,a,w,b,g,e,r,y,s,e,n,p,o,o,f,w,a,w,e
129,b,f,c,f,l,f,w,n,g,e,c,f,y,n,g,p,w,o,f,u,c,p,e
130,k,s,w,t,p,a,c,n,e,e,?,y,y,p,p,p,y,o,l,r,s,l,p
131,f,y,g,f,s,f,w,n,b,e,b,y,k,y,p,p,n,n,e,n,c,m,p
132,c,y,b,t,f,a,c,n,y,t,e,k,y,w,b,p,y,t,l,r,v,l,p
133,s,s,r,f,n,a,w,n,n,t,c,s,s,n,o,p,o,n,f,w,y,p,e
134,b,f,b,f,y,f,c,b,o,e,b,k,f,c,g,p,o,n,l,r,n,l,p
135,c,y,r,f,p,a,c,n,b,e,c,f,k,c,c,p,y,o,f,u,v,w,p
136,b,s,u,t,f,a,c,n,b,e,b,k,s,y,b,p,o,t,l,r,s,u,p
137,b,y,b,t,f,f,c,n,b,e,?,k,y,y,y,p,y,t,e,r,s,g,p
138,c,s,b,f,y,f,c,b,b,e,?,k,k,p,b,p,y,o,n,r,v,m,p
139,b,y,r,f,f,f,w,n,b,e,b,f,y,y,w,p,o,o,n,w,c,m,p
140,k,f,e,t,l,f,w,b,h,t,b,y,f,o,g,p,o,t,f,o,a,m,e
141,s,f,r,t,a,a,w,b,e,e,r,y,k,y,g,p,n,n,n,b,a,m,e
142,b,s,b,t,n,a,w,n,h,t,?,k,s,y,p,p,n,o,l,r,v,m,p
143,x,y,b,f,a,a,w,b,y,t,r,f,f,g,e,p,w,o,f,b,n,d,e
144,b,s,n,f,p,a,c,b,h,e,e,y,f,b,c,p,y,t,l,r,s,m,p
145,x,g,w,t,n,f,w,b,h,t,e,s,k,g,g,p,w,t,e,n,n,u,e
146,b,y,u,f,n,f,w,b,o,t,c,f,f,c,n,p,o,t,f,o,v,d,e
147,b,y,b,t,s,a,w,n,b,t,r,s,y,c,e,p,w,n,l,k,v,d,p
148,c,g,p,f,p,a,w,n,h,e,e,k,y,b,b,p,y,o,e,r,s,d,p
149,x,y,n,f,l,a,w,n,e,t,r,f,y,n,p,p,o,o,f,u,v,w,e
150,x,g,u,t,c,a,w,n,p,e,?,s,k,y,o,p,n,o,e,y,s,p,e
151,c,y,p,f,f,f,c,n,b,e,e,s,y,n,c,p,w,o,n,r,n,g,p
152,x,g,u,t,c,f,w,b,b,e,b,k,y,c,y,p,y,n,l,n,a,m,p
153,f,g,c,t,l,f,w,b,o,t,r,y,f,p,g,p,o,o,f,u,n,w,e
154,k,g,e,f,m,f,c,n,b,e,b,k,k,b,e,p,o,t,l,o,y,u,p
155,f,f,c,f,l,a,w,b,h,t,c,f,k,e,n,p,o,t,p,h,n,w,e
156,x,f,c,t,l,f,c,b,w,t,b,s,s,o,g,p,w,o,e,o,a,u,e
157,s,g,p,f,c,f,c,b,y,e,b,f,y,c,b,p,o,o,l,h,v,d,p
158,b,s,y,t,n,f,w,n,k,t,r,f,y,e,o,p,y,t,f,b,n,u,e
159,k,s,g,f,s,a,w,n,y,t,b,y,k,g,c,p,w,t,l,h,s,p,p
160,b,s,n,t,p,a,c,n,b,e,b,f,y,y,b,p,w,o,n,k,y,g,p
161,f,f,n,t,n,f,c,n,k,e,r,y,f,w,g,p,o,t,f,n,n,m,e
162,s,y,p,t,a,a,w,b,h,t,e,s,f,o,g,p,o,o,e,o,y,w,e
163,s,s,b,f,f,a,c,n,b,e,b,y,k,b,y,p,y,o,l,r,s,m,p
164,k,s,r,t,y,f,c,b,b,e,r,k,y,b,y,p,o,n,n,r,y,w,p
165,k,g,b,f,p,f,c,n,r,e,c,f,y,y,e,p,y,n,l,k,n,u,p
166,k,y,g,t,m,a,c,n,h,e,?,s,f,g,g,p,n,t,p,u,n,m,e
167,x,s,u,t,n,a,w,b,p,t,?,s,f,o,e,p,n,t,p,u,y,d,e
168,f,y,y,f,c,f,w,n,g,e,c,s,k,p,e,p,w,o,n,u,n,w,e
169,s,f,u,f,n,a,c,b,p,t,c,y,f,e,g,p,w,t,p,b,y,w,e
170,c,y,g,t,l,f,c,b,e,t,r,s,f,g,w,p,w,o,f,k,a,w,e
171,f,y,p,t,f,f,c,n,b,t,b,k,k,y,b,p,y,n,p,r,v,p,p
172,k,g,e,f,l,a,c,b,g,t,r,f,k,e,g,p,w,t,f,b,n,w,e
173,c,f,g,t,l,f,c,b,o,t,r,f,k,o,g,p,n,o,f,y,n,u,e
174,s,y,w,f,a,a,w,b,w,e,c,f,k,g,w,p,n,o,f,u,s,m,e
175,x,s,g,f,s,f,w,n,p,e,b,y,s,n,c,p,w,n,l,r,v,d,p
176,x,g,b,t,y,f,c,n,b,t,?,k,y,e,p,p,y,n,l,h,a,m,p
177,c,y,n,t,y,f,c,n,h,e,c,s,s,c,p,p,y,n,l,k,s,u,p
178,x,g,r,t,l,a,w,b,w,t,e,y,f,n,g,p,o,o,f,y,n,p,e
179,k,s,g,t,f,f,c,n,b,t,b,k,f,c,n,p,y,t,n,b,s,m,p
180,c,f,e,t,n,a,w,b,e,t,?,s,s,w,p,p,o,t,f,h,a,w,e
181,f,s,w,t,n,a,w,b,o,t,c,y,f,g,g,p,n,t,f,u,c,w,e
182,x,s,w,f,p,a,w,n,r,t,b,k,s,y,y,p,o,n,l,k,v,u,p
183,c,s,c,t,l,a,w,b,o,t,e,y,k,g,g,p,w,t,p,u,n,w,e
184,s,s,w,f,l,f,c,b,y,t,b,s,s,e,e,p,w,o,f,y,y,w,e
185,c,y,e,t,p,f,w,b,e,t,e,s,y,g,n,p,o,n,p,u,v,w,e
186,s,g,w,f,a,f,w,b,y,t,c,s,k,n,y,p,n,t,f,n,c,w,e
187,k,f,r,t,l,f,c,b,o,e,c,k,y,c,o,p,n,n,p,w,a,w,e
188,s,s,r,f,n,a,w,b,u,t,r,f,f,e,p,p,w,t,f,y,n,g,e
189,b,s,p,f,s,f,c,n,w,e,b,k,s,b,y,p,o,o,l,n,c,p,p
190,s,f,e,f,a,a,w,n,e,e,e,y,f,o,e,p,w,o,f,o,a,d,e
191,b,s,p,f,y,a,c,b,b,e,e,k,s,b,c,p,w,o,l,u,s,m,p
192,s,f,c,f,c,a,w,b,k,t,e,f,f,e,g,p,w,n,f,o,a,w,e
193,x,f,b,t,p,f,c,n,b,e,e,s,f,e,b,p,y,n,l,h,s,l,p
194,k,f,c,f,n,a,w,b,o,t,b,s,f,o,p,p,o,t,e,y,n,d,e
195,s,y,c,f,a,a,w,n,u,e,c,s,f,g,e,p,n,o,f,b,v,l,e
196,c,s,b,f,y,f,w,n,y,e,b,y,f,o,b,p,y,n,l,u,v,g,p
197,s,g,w,f,m,f,w,b,w,e,e,y,y,n,y,p,y,o,l,b,y,p,p
198,f,f,p,f,a,a,w,b,y,t,?,f,s,o,o,p,w,t,f,u,n,w,e
199,c,s,w,t,l,a,c,b,r,e,r,y,f,g,e,p,w,o,f,b,c,w,e
200,c,s,n,t,f,a,c,n,b,e,b,s,f,b,n,p,n,o,l,n,c,w,p
201,f,f,c,t,a,f,w,b,o,t,b,y,f,g,g,p,o,t,e,n,n,w,e
202,s,f,g,f,a,a,w,b,g,e,r,y,s,g,g,p,n,o,f,w,y,w,e
203,k,g,w,t,a,f,c,n,y,t,r,y,f,o,o,p,n,o,f,n,n,w,e
204,c,y,r,f,l,f,w,b,k,t,r,y,y,e,w,p,n,t,e,n,n,p,e
205,b,y,u,t,p,a,c,n,b,e,e,k,f,y,p,p,y,o,l,r,s,p,p
206,s,g,c,f,a,a,w,n,w,t,b,f,y,g,b,p,o,t,f,y,y,w,e
207,s,g,n,t,l,f,c,n,e,t,e,f,k,c,g,p,w,t,e,n,a,l,e
208,s,s,w,f,m,f,w,n,e,t,e,s,f,o,p,p,o,t,n,o,v,w,e
209,x,s,w,f,y,a,c,n,b,t,b,k,y,y,n,p,y,o,e,r,s,w,p
210,s,s,c,f,l,f,w,b,o,e,b,k,y,g,e,p,n,t,f,o,s,m,e
211,c,f,p,t,c,a,c,n,b,e,b,k,y,b,e,p,o,n,e,n,v,m,p
212,k,f,p,f,l,a,w,n,k,e,?,f,k,p,g,p,n,t,n,u,n,w,e
213,x,f,g,t,n,a,w,b,g,e,b,y,y,g,e,p,w,n,f,b,y,p,e
214,c,g,r,t,s,f,c,b,w,e,b,s,k,g,b,p,w,o,n,h,s,d,p
215,b,f,r,f,n,a,w,b,o,t,c,s,f,e,p,p,o,n,f,n,n,w,e
216,x,g,g,t,f,f,c,n,b,e,b,y,y,b,b,p,y,t,l,k,y,m,p
217,s,g,b,t,l,a,c,n,k,t,c,y,k,g,o,p,o,t,n,w,n,w,e
218,f,s,b,t,p,f,c,n,r,t,b,f,k,y,b,p,y,o,l,r,v,m,p
219,b,g,p,t,p,f,c,n,y,t,c,f,s,c,b,p,w,o,l,b,c,d,p
220,c,g,p,t,f,f,w,n,b,t,b,s,s,b,c,p,o,o,l,u,s,m,p
221,k,s,p,t,c,a,c,b,b,t,b,s,y,y,b,p,w,o,n,r,y,l,p
222,s,y,r,t,a,f,w,b,h,t,?,s,f,o,e,p,w,t,f,n,a,w,e
223,c,s,y,f,y,f,c,n,b,e,c,y,y,p,c,p,w,t,l,r,c,d,p
224,k,s,n,f,n,f,w,b,e,e,c,f,f,y,w,p,n,n,e,u,c,w,e
225,b,g,p,t,p,f,w,n,b,e,b,s,y,c,c,p,o,n,l,h,n,m,p
226,b,g,b,f,f,a,c,n,b,e,c,s,f,y,c,p,y,n,l,n,c,g,p
227,s,f,u,t,n,a,w,b,o,t,r,y,f,o,g,p,n,o,f,b,y,u,e
228,k,f,c,f,n,a,w,b,e,t,c,f,s,g,y,p,n,t,e,o,a,l,e
229,s,f,c,t,a,f,w,b,g,t,c,y,f,e,o,p,o,o,p,h,n,d,e
230,c,y,p,t,y,f,c,b,r,e,b,k,s,n,c,p,y,o,l,u,s,l,p
231,s,g,p,t,c,a,w,n,h,e,b,k,s,y,c,p,y,o,l,w,c,m,p
232,b,y,w,f,c,a,c,n,b,e,?,k,k,y,b,p,y,o,l,h,c,d,p
233,s,y,c,f,n,a,c,b,n,t,?,y,y,g,w,p,o,t,f,y,n,w,e
234,f,s,w,t,m,f,w,n,u,t,r,s,s,e,n,p,n,t,e,o,a,d,e
235,s,f,w,f,l,f,w,b,u,t,c,s,f,o,e,p,w,t,f,u,a,w,e
236,s,f,r,t,l,a,w,b,k,t,r,k,s,o,y,p,n,t,f,h,n,g,e
237,k,g,g,t,y,a,w,n,y,e,?,f,s,n,b,p,o,o,f,r,s,m,p
238,x,f,w,f,n,f,w,n,o,t,c,y,f,o,n,p,n,o,f,y,n,l,e
239,c,s,e,f,s,f,w,n,h,e,b,s,y,c,y,p,o,n,n,y,s,m,p
240,x,y,e,t,s,a,c,n,b,t,b,k,y,b,b,p,n,n,l,h,y,m,p
241,b,g,c,t,p,a,c,b,u,e,r,y,f,y,w,p,y,o,l,r,s,m,p
242,f,s,g,t,s,a,w,n,r,t,b,f,k,b,y,p,o,n,l,r,y,d,p
243,x,g,b,f,y,f,c,n,b,e,b,y,f,c,c,p,n,o,n,b,a,l,p
244,c,y,w,t,n,f,w,b,g,t,r,s,f,o,g,p,o,t,f,n,n,l,e
245,x,f,w,f,c,a,w,n,h,e,?,k,s,y,b,p,y,n,f,h,y,m,p
246,c,y,p,f,f,f,c,n,y,e,b,k,f,n,g,p,n,n,l,r,c,m,p
247,c,s,w,t,c,f,c,n,h,e,?,s,y,w,y,p,n,n,l,w,v,u,p
248,b,y,g,f,n,a,c,n,u,t,?,f,f,o,g,p,n,t,p,w,a,l,e
249,k,f,w,t,l,a,w,b,r,t,e,s,s,g,o,p,n,o,f,u,y,l,e
250,c,y,w,f,y,f,c,n,b,t,b,k,y,e,w,p,w,o,e,w,v,d,p
251,s,y,g,f,a,f,w,b,e,t,r,s,y,b,o,p,o,t,f,k,s,w,e
252,b,s,g,f,c,f,c,n,b,t,e,y,y,y,o,p,o,o,e,r,v,d,p
253,k,g,r,f,l,f,w,b,e,t,r,f,f,g,o,p,n,t,e,n,n,w,e
254,k,g,e,t,f,f,w,n,p,t,b,f,s,y,c,p,y,n,l,b,s,l,p
255,s,f,w,t,n,f,w,n,o,e,r,y,f,g,o,p,n,o,n,k,a,w,e
256,f,s,p,t,c,a,c,n,u,e,b,y,f,e,y,p,y,n,l,o,c,p,p
257,k,g,b,t,f,a,c,n,w,e,e,k,y,y,b,p,w,n,l,r,c,l,p
258,s,f,c,f,a,a,w,b,y,t,c,y,f,n,n,p,n,o,p,n,a,u,e
259,s,y,w,f,c,a,c,b,o,t,b,y,f,p,y,p,y,n,f,r,a,l,p
260,x,f,r,f,l,a,w,b,p,t,r,s,k,c,g,p,n,t,n,n,a,l,e
261,k,s,n,f,p,a,w,n,y,e,b,k,k,o,n,p,w,n,f,h,v,p,p
262,s,s,c,t,l,f,w,b,n,e,?,s,k,g,e,p,o,t,e,y,a,w,e
263,s,f,r,t,l,f,c,b,e,t,r,s,k,e,o,p,w,t,f,y,n,l,e
264,s,s,e,t,l,f,c,b,e,t,r,y,k,o,o,p,o,o,e,b,a,w,e
265,k,g,b,t,y,f,c,n,b,t,?,k,y,b,o,p,o,n,l,r,y,p,p
266,f,g,n,t,p,f,c,n,h,e,?,k,y,w,g,p,y,t,n,b,y,g,p
267,b,f,r,t,l,f,c,b,k,t,r,s,k,g,e,p,w,t,f,u,n,w,e
268,f,s,c,f,l,a,w,b,k,t,r,s,s,g,e,p,o,o,f,u,n,g,e
269,b,y,y,t,n,f,w,b,y,t,r,y,f,o,g,p,w,n,e,n,n,w,e
270,s,f,r,t,n,f,w,b,p,t,r,f,y,o,o,p,w,t,p,k,n,m,e
271,b,f,y,t,a,a,w,b,o,t,c,y,f,g,g,p,n,n,e,u,s,u,e
272,b,s,w,f,s,a,c,n,n,e,b,k,y,y,o,p,y,n,n,u,a,m,p
273,f,g,e,t,f,f,w,n,y,e,e,s,y,b,y,p,n,n,l,y,a,g,p
274,b,y,w,t,f,a,c,n,r,e,e,k,k,n,b,p,o,t,l,r,a,l,p
275,c,s,b,t,m,f,c,n,n,t,b,s,s,o,y,p,w,n,l,r,c,m,p
276,s,f,u,f,a,a,w,b,g,e,r,y,k,g,w,p,o,n,l,y,n,d,e
277,c,f,p,f,s,f,c,n,u,e,r,k,s,n,c,p,w,n,e,o,a,u,p
278,f,f,g,t,f,f,w,b,u,t,?,f,s,b,e,p,w,n,e,n,v,w,p
279,k,g,u,f,n,f,w,b,h,t,c,y,s,e,w,p,o,n,f,b,n,m,e
280,s,g,p,f,l,f,w,b,h,t,r,y,k,e,g,p,y,t,f,b,a,w,e
281,x,y,w,f,s,f,c,n,b,e,?,k,y,p,b,p,w,t,l,r,s,u,p
282,c,s,y,t,a,a,c,b,o,e,c,y,k,o,o,p,o,t,n,o,n,u,e
283,c,g,b,t,f,f,c,b,b,e,b,k,s,b,b,p,y,o,l,r,c,m,p
284,s,s,r,t,n,f,w,b,e,e,c,y,f,p,g,p,n,n,n,n,v,d,e
