,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
27,f,y,n,f,l,f,c,n,p,t,e,s,f,w,e,p,w,o,f,u,v,u,e
28,b,g,g,f,f,f,c,n,g,e,b,k,k,n,b,p,w,o,l,h,v,u,p
29,f,y,c,f,p,a,c,n,w,e,c,k,y,c,c,p,w,o,n,k,c,d,p
30,s,f,n,f,l,f,c,b,u,t,e,s,f,w,n,p,w,o,f,k,y,u,e
31,k,y,w,f,y,f,c,b,e,e,c,k,y,p,w,p,w,o,e,w,c,d,p
32,c,y,b,f,y,f,c,n,b,e,b,s,k,p,b,p,w,n,e,w,v,g,p
33,x,f,g,t,l,f,c,b,k,t,e,y,k,g,w,p,w,o,p,n,y,u,e
34,c,s,b,f,p,f,c,n,h,e,b,k,k,n,p,p,w,o,l,n,v,g,p
35,b,s,w,f,m,f,c,n,b,e,b,s,k,p,p,p,w,n,e,w,v,g,p
36,b,f,p,f,c,f,w,n,w,e,b,f,f,g,g,p,w,o,p,k,n,g,p
37,x,s,w,t,n,f,w,b,n,e,c,f,s,w,e,p,w,o,e,o,a,g,e
38,x,y,n,t,l,a,c,b,w,e,r,y,y,o,o,p,o,o,p,n,s,p,e
39,f,y,w,t,s,f,c,b,p,e,?,y,f,y,y,p,y,o,e,w,c,w,e
40,s,f,g,t,l,a,c,n,n,t,e,f,s,o,o,p,o,o,p,k,y,u,e
41,x,g,n,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,u,p
42,f,y,r,f,l,f,c,n,n,e,?,k,f,p,g,p,w,o,e,u,c,w,e
43,f,y,n,f,a,f,c,b,o,e,r,k,y,p,b,p,w,o,p,n,n,g,e
44,f,y,e,t,p,f,c,n,o,e,c,f,f,n,b,p,w,o,p,n,c,d,p
45,f,g,g,t,s,f,c,n,b,e,b,y,k,p,b,p,w,o,e,w,a,g,p
46,k,s,c,t,a,f,w,b,h,e,c,s,f,y,y,p,y,o,e,k,a,g,e
47,c,s,e,t,n,f,c,b,w,e,c,f,s,e,e,p,w,o,e,k,s,m,e
48,b,g,g,f,f,f,c,b,y,e,b,k,k,p,p,p,w,o,e,w,v,m,p
49,k,f,b,t,a,f,w,b,k,e,?,s,f,w,n,p,w,o,e,n,a,g,e
50,f,s,c,t,s,f,c,n,b,e,c,s,y,y,y,p,y,t,e,w,s,m,e
51,b,y,n,f,p,a,c,n,w,e,c,k,y,c,c,p,w,o,n,k,c,d,p
52,f,y,y,t,m,f,w,b,e,e,r,s,f,w,n,p,w,t,e,w,a,g,e
53,x,s,w,t,n,f,c,n,p,e,?,f,s,p,p,p,w,o,e,h,v,g,e
54,s,y,g,f,a,f,c,n,w,t,e,s,f,w,n,p,w,o,f,k,y,u,e
55,x,y,n,t,l,f,c,b,n,e,r,k,s,e,e,p,w,o,e,k,s,p,e
56,c,y,b,f,p,f,c,n,p,e,b,k,k,n,b,p,w,o,l,k,v,m,p
57,x,s,g,t,a,f,c,n,n,t,?,f,f,w,e,p,w,o,e,u,c,w,e
58,f,s,w,t,y,f,c,b,b,e,e,k,s,p,b,p,w,n,e,w,s,u,p
59,x,y,n,f,m,f,c,b,g,e,r,k,k,n,n,p,w,n,l,w,y,p,e
60,k,g,b,f,y,f,c,n,w,t,b,k,y,c,c,p,w,n,n,w,c,l,p
61,b,s,b,t,p,a,c,n,k,e,b,f,f,o,o,p,n,o,p,k,s,u,p
62,s,s,g,f,n,f,c,b,h,t,e,s,f,w,p,p,w,o,f,k,v,u,e
63,b,s,g,f,n,f,c,n,w,e,?,k,y,c,c,p,w,o,n,h,c,w,e
64,b,s,w,f,m,f,c,n,w,e,?,s,f,w,w,p,w,t,f,w,y,p,e
65,x,s,y,f,s,f,c,b,w,e,c,k,k,n,p,p,w,n,p,w,n,m,e
66,f,s,e,f,l,f,c,b,n,t,b,f,f,p,w,p,w,o,e,k,v,u,e
67,x,s,b,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,u,p
68,f,y,w,f,s,f,w,n,b,e,c,s,k,p,w,p,w,t,e,w,c,l,p
69,f,y,c,f,y,a,c,n,y,e,c,k,y,c,c,p,w,n,n,w,c,d,p
70,x,f,w,f,s,f,c,n,y,e,b,y,y,p,b,p,w,n,e,w,v,g,p
71,x,y,p,f,n,f,c,b,k,t,?,f,s,w,g,p,w,o,e,n,c,w,e
72,x,y,n,t,l,f,c,n,p,e,r,s,f,w,e,p,w,o,e,u,a,g,e
73,f,f,e,t,l,f,c,b,k,t,b,f,f,w,e,p,w,o,e,k,s,m,e
74,k,f,p,t,l,a,w,b,n,e,b,k,y,o,o,p,o,o,p,k,v,d,e
75,f,f,p,f,f,f,c,b,h,e,?,k,k,p,p,p,w,o,l,h,v,p,p
76,x,y,r,f,a,f,c,b,w,e,?,f,s,e,e,p,w,o,e,k,c,w,e
77,c,y,w,t,a,f,c,n,p,e,c,k,k,p,g,p,w,o,p,u,n,m,e
78,s,s,w,f,y,f,c,n,y,e,e,k,k,p,p,p,w,o,e,w,a,g,p
79,f,y,y,t,a,f,c,b,p,e,r,k,f,w,w,p,w,o,e,n,s,p,e
80,c,y,y,f,c,a,c,n,w,e,c,k,y,c,c,p,w,o,n,k,c,d,p
81,f,s,e,t,m,f,c,n,g,e,?,y,k,g,w,p,w,t,p,w,c,w,e
82,c,s,g,f,c,a,c,n,n,t,b,y,k,o,o,p,o,o,p,k,n,m,p
83,b,y,y,t,m,f,c,n,b,e,c,k,k,p,b,p,w,n,e,w,c,d,p
84,b,s,p,t,y,f,c,b,y,e,b,k,k,p,p,p,w,o,e,w,v,m,p
85,x,s,w,t,n,f,c,n,u,e,c,s,y,n,p,p,w,o,p,h,n,m,e
86,x,g,p,t,m,f,w,b,e,t,b,s,f,y,y,p,y,t,e,w,s,d,e
87,c,f,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,g,p
88,x,s,y,f,l,f,w,b,n,e,c,f,s,e,e,p,w,o,e,k,a,g,e
89,f,s,w,t,n,f,w,b,n,e,c,y,f,w,g,p,w,o,e,o,s,g,e
90,c,y,c,t,l,f,c,n,u,e,c,y,f,n,p,p,w,o,p,k,v,d,p
91,b,s,b,f,y,f,c,n,b,e,b,s,k,p,b,p,w,n,e,w,s,u,p
92,x,s,y,f,a,f,c,n,w,e,b,y,f,p,n,p,w,o,p,u,n,m,p
93,k,y,n,f,y,a,c,n,w,e,c,k,y,c,c,p,w,n,n,w,c,l,p
94,x,y,n,t,l,f,c,b,n,e,r,y,k,w,p,p,w,o,e,n,v,p,e
95,f,y,w,f,p,f,w,n,k,e,e,k,k,p,p,p,w,o,e,n,v,g,p
96,b,y,y,t,l,f,c,b,y,e,?,s,y,w,g,p,w,o,e,n,a,g,e
97,x,y,w,f,p,f,c,n,h,e,b,k,k,b,p,p,w,o,l,k,v,m,p
98,x,s,b,f,s,f,c,b,e,e,b,k,y,p,b,p,w,o,e,w,v,g,p
99,f,y,y,t,a,f,c,b,y,e,r,y,y,n,n,p,w,o,p,n,n,g,e
100,x,y,n,f,m,f,c,n,b,e,c,k,k,p,n,p,w,t,e,w,c,l,p
101,x,s,y,t,a,a,c,n,n,t,b,s,f,o,o,p,o,o,p,u,n,g,e
102,b,y,y,t,l,f,w,b,w,e,c,y,y,p,w,p,w,o,p,k,y,g,e
103,s,f,g,t,p,f,w,b,n,t,e,f,f,e,e,p,w,o,e,n,s,g,e
104,b,f,p,f,c,f,c,n,y,e,b,y,s,y,y,p,y,o,e,n,v,m,p
105,b,s,n,t,a,f,w,b,k,e,?,s,f,e,e,p,w,o,e,k,a,g,e
106,x,y,n,f,s,f,c,n,p,e,r,s,f,w,e,p,w,t,f,w,v,p,e
107,x,s,p,f,c,f,c,n,h,t,?,k,k,b,b,p,w,o,l,n,y,p,p
108,k,s,e,f,s,f,c,n,b,t,?,y,s,p,w,p,w,n,e,w,c,l,p
109,b,s,c,f,p,f,c,b,y,e,c,y,s,g,g,p,w,o,p,n,n,m,e
110,f,y,y,t,a,f,c,b,g,e,r,k,y,n,n,p,w,o,p,n,y,p,e
111,f,y,n,t,l,a,c,b,y,e,r,k,y,o,o,p,o,o,p,n,s,p,e
112,f,y,y,f,l,f,w,b,g,e,r,s,k,n,n,p,w,o,p,k,n,g,e
113,b,f,c,f,m,f,w,n,e,e,b,k,k,p,n,p,w,n,e,w,c,d,p
114,f,y,y,t,f,f,c,n,w,e,r,f,s,e,w,p,w,o,e,h,s,p,e
115,f,s,y,f,p,f,w,n,g,e,c,k,k,p,n,p,w,o,l,k,v,d,p
116,f,s,w,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,p,p
117,s,f,g,f,a,f,w,b,h,t,e,s,f,w,e,p,w,o,f,n,v,g,e
118,f,y,g,f,l,f,w,n,w,e,?,k,y,g,p,p,w,o,p,u,y,d,e
119,f,y,e,f,s,f,w,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d,p
120,f,f,r,f,a,f,w,n,u,e,?,k,y,p,p,p,w,o,p,k,n,g,e
121,x,y,y,f,m,f,c,b,p,e,r,s,f,w,n,p,w,o,f,w,y,p,e
122,f,y,n,f,y,f,c,b,b,e,e,k,k,y,y,p,y,o,e,w,a,g,p
123,s,y,g,f,f,f,w,b,h,e,e,k,k,b,n,p,w,o,l,h,y,g,p
124,f,g,g,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,d,p
125,c,y,n,f,y,f,c,n,b,e,c,k,k,p,w,p,w,o,e,w,v,g,p
126,b,s,y,f,l,a,c,b,g,e,c,k,f,o,o,p,n,o,p,n,n,g,e
127,b,y,w,f,p,f,c,n,g,e,c,k,k,n,p,p,w,o,l,k,y,d,p
128,x,f,n,f,y,f,c,n,g,e,b,k,k,n,n,p,w,n,l,w,v,u,p
129,b,y,g,t,c,f,c,b,w,t,b,k,k,y,y,p,y,o,e,k,v,m,p
130,x,y,y,t,l,f,w,n,n,e,r,f,f,e,e,p,w,o,e,u,s,g,e
131,x,s,g,f,a,a,c,b,n,t,e,s,k,o,o,p,n,o,p,k,y,u,e
132,b,y,g,t,a,f,c,n,p,e,?,k,s,g,w,p,w,o,p,u,c,w,e
133,k,g,p,f,s,f,c,n,b,e,b,s,y,p,b,p,w,o,e,w,v,m,p
134,k,s,c,f,p,f,c,b,g,t,b,k,k,p,n,p,w,o,l,k,v,l,e
135,b,f,y,t,p,f,c,n,n,t,?,s,f,p,p,p,w,o,p,k,v,p,p
136,c,y,n,t,s,f,c,n,b,e,c,k,y,y,y,p,y,n,e,w,v,d,p
137,x,s,g,f,y,f,c,b,g,t,b,k,k,n,p,p,w,t,l,w,v,u,e
138,b,s,y,f,a,f,c,n,k,e,c,y,s,n,p,p,w,o,p,n,s,m,e
139,k,y,e,f,p,f,w,n,w,e,c,s,f,w,y,p,w,o,f,n,y,d,p
140,k,f,u,f,c,f,c,n,h,e,?,k,k,p,n,p,w,o,l,n,y,p,p
141,x,y,e,t,c,f,w,n,h,t,?,f,f,n,n,p,w,o,p,k,c,l,p
142,x,y,p,f,s,f,c,n,b,e,b,s,y,y,y,p,y,n,e,w,a,g,p
143,f,f,c,f,f,f,w,b,h,e,b,y,f,n,n,p,w,o,p,h,c,l,p
144,k,s,w,t,n,f,w,b,p,e,c,s,f,w,n,p,w,o,e,n,a,g,e
145,b,s,p,f,l,f,c,b,w,e,?,k,y,c,c,p,w,o,n,k,c,w,e
146,b,s,w,t,n,f,w,b,w,e,c,f,s,y,y,p,y,o,e,k,c,l,e
147,f,s,b,f,p,f,c,n,p,t,b,k,k,w,w,p,w,o,e,n,v,g,p
148,k,f,b,f,n,f,c,b,y,t,?,k,y,c,c,p,w,o,n,o,c,w,e
149,b,f,p,t,n,f,c,b,n,t,?,s,s,y,y,p,y,o,e,o,a,g,e
150,x,y,y,f,y,f,w,b,e,t,b,s,f,p,b,p,w,n,e,w,c,l,p
151,x,y,g,f,n,f,w,b,p,e,?,s,y,n,b,p,w,o,p,n,n,g,e
152,c,f,c,t,n,f,w,n,w,t,b,s,y,g,w,p,w,o,p,h,v,d,e
153,s,y,w,f,c,f,c,n,p,t,e,k,k,n,p,p,w,o,l,k,y,u,p
154,c,s,g,f,f,f,c,n,p,e,b,k,k,b,p,p,w,t,l,w,v,d,p
155,k,y,n,f,c,f,c,b,g,t,?,k,k,n,p,p,w,o,l,n,y,p,p
156,c,f,c,t,f,f,c,b,h,e,b,f,f,w,p,p,w,o,p,h,c,d,p
157,c,g,w,f,c,f,c,n,u,e,b,k,f,g,p,p,w,o,p,n,c,d,p
158,c,g,e,t,m,a,w,b,g,t,b,y,y,o,o,p,n,t,p,w,y,d,e
159,b,s,w,t,l,f,w,b,y,e,c,y,k,g,w,p,w,o,p,n,n,g,e
160,f,s,p,t,l,f,c,b,h,e,?,y,f,e,w,p,w,o,e,k,c,w,e
161,f,y,y,f,n,f,c,b,n,e,r,s,y,p,g,p,w,o,p,b,s,p,e
162,b,s,w,t,a,a,c,b,k,e,c,y,f,o,o,p,n,o,p,n,v,m,e
163,b,y,e,f,c,f,c,n,p,t,?,k,k,n,b,p,w,o,l,k,v,p,p
164,s,f,g,t,a,f,c,b,p,t,e,f,f,w,p,p,w,o,e,n,s,u,e
165,x,y,p,t,a,f,w,n,n,e,?,s,s,w,g,p,w,o,e,k,a,g,e
166,x,s,e,f,s,f,c,b,b,e,b,k,y,p,n,p,w,n,e,w,v,g,p
167,x,y,y,t,l,f,c,b,k,e,r,y,s,y,y,p,y,o,e,n,v,p,e
168,k,s,b,t,a,f,c,n,n,e,?,k,s,e,e,p,w,o,e,u,s,g,e
169,f,f,g,t,l,f,c,b,p,t,e,s,k,w,p,p,w,o,p,k,y,u,e
170,x,y,n,f,a,f,c,b,p,e,r,s,f,w,n,p,w,o,f,k,y,g,e
171,x,y,g,f,s,f,c,n,b,t,?,k,y,p,b,p,w,n,e,w,c,w,p
172,b,s,w,t,n,f,c,b,n,e,c,y,f,p,g,p,w,o,e,y,s,g,e
173,x,y,g,f,f,f,c,b,h,t,?,k,k,n,n,p,w,o,l,h,v,p,p
174,c,g,w,t,l,f,w,b,k,t,b,k,k,g,g,p,w,o,p,k,v,l,e
175,f,y,y,f,c,f,c,n,u,e,?,s,f,w,n,p,w,o,f,n,y,p,p
176,x,g,y,t,f,f,c,n,b,t,b,y,k,w,g,p,w,o,e,w,s,u,p
177,b,y,e,t,l,f,w,b,h,e,b,s,f,w,e,p,w,o,e,n,v,l,e
178,c,s,w,f,l,f,w,b,w,t,b,s,f,w,e,p,w,o,f,n,y,d,e
179,k,s,c,f,a,f,c,n,w,t,b,s,f,w,e,p,w,o,f,u,v,l,e
180,x,y,n,f,p,f,w,n,k,e,c,y,k,y,y,p,y,o,e,k,c,l,p
181,x,f,y,f,y,f,c,n,b,e,?,k,k,p,w,p,w,o,e,w,c,d,p
182,c,s,g,f,y,f,w,n,b,e,b,y,y,p,w,p,w,n,e,w,c,d,p
183,s,f,n,t,a,a,w,b,o,t,e,k,k,o,o,p,n,o,p,n,n,g,e
184,f,y,y,f,a,f,w,b,u,e,r,s,f,w,p,p,w,o,f,n,y,g,e
185,b,s,u,t,f,f,w,b,w,e,?,s,s,w,g,p,w,o,e,w,a,g,e
186,f,f,u,f,l,f,w,b,u,e,?,f,y,n,n,p,w,o,p,k,n,g,e
187,f,y,e,f,y,a,c,b,w,t,?,k,y,c,c,p,w,o,n,w,c,d,p
188,b,s,e,f,a,f,c,b,w,e,c,f,s,w,e,p,w,o,e,k,s,m,e
189,b,y,w,t,p,f,w,b,k,t,?,f,f,w,p,p,w,o,p,k,s,d,p
190,c,s,p,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,v,m,p
191,b,y,b,f,c,f,c,n,u,t,?,y,f,p,w,p,w,o,p,k,c,d,p
192,k,s,e,f,c,f,c,n,p,t,?,k,k,p,p,p,w,o,l,k,v,l,p
193,b,s,c,f,l,f,c,n,n,t,b,s,s,g,p,p,w,o,p,u,y,p,e
194,k,y,e,f,f,f,c,b,p,e,c,f,k,w,w,p,w,o,p,h,s,m,p
195,x,s,w,f,l,f,c,b,p,e,c,y,y,g,g,p,w,o,p,n,s,m,e
196,c,y,c,f,l,f,w,b,h,t,b,s,f,w,n,p,w,o,f,n,y,d,e
197,f,y,e,f,s,f,c,b,b,e,b,f,k,p,n,p,w,n,e,w,v,u,p
198,b,s,w,f,n,f,c,b,y,e,c,s,y,p,g,p,w,o,p,y,n,m,e
199,x,y,u,f,s,a,w,b,w,t,?,f,k,o,o,p,n,o,p,w,n,g,e
200,k,y,c,f,p,f,c,n,u,e,c,s,f,w,y,p,w,o,f,n,v,d,p
201,b,s,n,f,a,f,c,b,y,e,c,k,k,g,g,p,w,o,p,n,n,m,e
202,c,y,p,f,c,f,c,n,y,e,b,k,y,y,y,p,y,o,e,n,v,g,p
203,x,y,y,t,y,f,c,b,g,e,c,s,k,p,g,p,w,o,p,w,n,m,e
204,k,s,w,t,l,f,c,b,k,e,c,s,f,y,y,p,y,o,e,k,s,m,e
205,c,f,g,t,c,f,c,n,u,t,b,y,f,p,b,p,w,o,p,k,s,u,p
206,k,s,n,f,l,f,c,b,k,e,?,k,s,w,n,p,w,o,e,n,c,l,e
207,b,s,g,f,p,f,c,n,h,e,b,k,k,n,n,p,w,o,l,n,y,g,p
208,x,f,r,t,m,f,w,b,p,t,?,s,y,p,w,p,w,t,p,w,n,g,e
209,x,y,e,f,y,f,w,b,b,e,?,k,s,p,n,p,w,n,e,w,c,d,p
210,c,g,y,f,y,f,c,n,b,e,b,f,y,p,p,p,w,t,e,w,v,m,p
211,x,s,e,t,a,f,c,n,n,e,c,f,s,e,w,p,w,o,e,n,a,g,e
212,x,y,w,t,a,f,w,b,p,e,c,y,y,g,p,p,w,o,p,k,y,g,e
213,x,y,n,f,f,f,c,b,g,e,r,k,k,p,p,p,w,o,l,h,y,p,p
214,c,f,w,t,y,f,c,n,b,e,b,s,y,p,w,p,w,o,e,w,v,m,p
215,c,y,n,t,a,f,w,b,k,e,c,y,f,y,y,p,y,o,e,k,a,g,e
216,f,y,r,f,c,f,c,n,u,t,?,s,f,w,w,p,w,o,f,k,v,p,p
217,x,f,g,f,s,f,c,n,b,t,?,y,k,p,b,p,w,o,e,w,c,w,p
218,k,f,c,f,m,f,w,b,p,t,b,s,f,w,g,p,w,t,f,w,v,d,e
219,f,y,n,f,y,f,c,n,y,e,r,k,s,p,n,p,w,n,e,w,a,g,p
220,f,y,n,t,l,f,c,b,y,e,r,s,s,e,w,p,w,o,e,n,a,g,e
221,f,y,w,f,y,f,c,n,g,e,c,k,k,p,w,p,w,n,l,w,v,m,p
222,k,g,c,f,c,f,w,n,u,e,b,s,f,w,n,p,w,o,f,k,v,g,p
223,x,s,y,f,a,f,w,b,u,e,c,k,s,p,g,p,w,o,p,n,y,d,e
224,x,y,y,f,a,f,c,b,w,e,r,f,s,w,g,p,w,o,e,k,s,g,e
225,b,y,p,f,p,a,c,n,y,t,?,k,y,c,c,p,w,o,n,n,c,w,p
226,x,y,y,f,n,f,c,n,e,e,r,s,f,w,g,p,w,o,e,w,s,p,e
227,f,y,e,f,s,f,c,n,b,e,c,y,k,p,g,p,w,n,e,w,s,d,p
228,k,s,n,f,l,a,c,b,w,t,?,k,y,c,c,p,w,o,n,k,c,d,p
229,k,f,u,f,s,f,w,n,b,t,?,y,k,p,n,p,w,o,e,w,v,d,p
230,k,g,e,f,l,f,c,b,k,e,b,f,f,y,y,p,y,o,e,k,s,m,e
231,b,s,r,f,y,f,c,n,e,e,?,s,y,y,y,p,y,t,e,w,c,w,e
232,x,y,n,f,l,f,w,n,p,e,r,y,s,e,e,p,w,o,e,u,s,g,e
233,b,y,n,f,y,a,w,n,w,e,c,k,y,c,c,p,w,o,n,w,c,l,p
234,f,y,b,f,m,f,w,n,b,t,?,y,k,p,n,p,w,o,e,w,c,d,p
235,s,f,g,f,a,a,c,b,n,t,e,y,k,o,o,p,o,o,p,k,y,u,e
236,k,y,w,t,a,f,c,b,k,e,c,f,f,e,w,p,w,o,e,k,a,g,e
237,k,s,b,f,l,f,c,b,h,e,?,s,f,w,g,p,w,o,f,n,v,l,e
238,k,f,n,f,a,f,w,b,o,t,b,k,k,g,p,p,w,o,p,n,c,d,e
239,c,f,y,f,m,f,c,b,g,e,b,k,k,b,p,p,w,n,l,w,y,g,p
240,x,y,y,f,a,f,c,b,p,e,c,s,s,e,w,p,w,o,e,k,s,m,e
241,x,f,e,t,n,f,c,b,n,t,b,s,f,e,w,p,w,o,e,b,s,p,e
242,x,y,y,f,l,f,c,n,p,e,r,f,f,y,y,p,y,o,e,u,v,p,e
243,k,y,n,f,y,a,c,n,w,t,?,k,y,c,c,p,w,n,n,w,c,d,p
244,b,y,g,f,c,f,c,n,o,e,b,f,s,n,b,p,w,o,p,n,y,p,p
245,b,f,g,t,f,f,c,b,w,e,b,k,k,w,y,p,w,o,e,h,s,u,p
246,f,s,g,t,a,f,c,n,p,e,?,y,f,e,e,p,w,o,e,u,s,g,e
247,x,y,n,f,f,f,c,n,p,e,e,s,f,w,g,p,w,o,f,w,y,u,p
248,k,s,g,t,a,f,c,b,p,t,?,f,f,w,g,p,w,o,e,k,a,g,e
249,k,y,w,t,a,f,w,n,n,e,c,k,f,e,e,p,w,o,e,u,s,g,e
250,k,f,y,t,s,f,w,n,b,t,?,k,k,y,y,p,y,n,e,w,c,d,p
251,x,y,y,f,p,f,c,n,u,e,r,s,f,w,p,p,w,o,f,k,v,p,p
252,k,s,w,f,n,f,c,n,g,e,c,k,k,n,p,p,w,o,l,k,y,g,e
253,k,f,b,t,n,a,w,b,g,t,b,k,s,o,o,p,o,t,p,r,y,d,e
254,k,y,y,f,f,f,c,n,e,t,?,s,k,p,n,p,w,o,e,w,c,d,p
255,k,y,w,f,m,f,w,n,b,t,?,s,k,p,b,p,w,t,e,w,c,d,p
256,x,y,y,f,c,f,c,n,p,e,r,k,k,n,n,p,w,o,l,k,y,p,p
257,b,y,w,t,n,f,c,b,n,e,c,s,k,w,w,p,w,o,p,o,v,l,e
258,f,f,w,t,a,f,c,b,g,e,e,s,s,w,g,p,w,o,p,k,y,u,e
259,b,f,w,f,y,f,c,n,w,e,b,k,y,c,c,p,w,t,n,w,c,d,p
260,f,y,n,f,m,f,w,b,p,e,r,s,f,w,n,p,w,t,f,w,y,g,e
261,c,s,c,f,y,f,w,n,p,e,c,k,k,n,b,p,w,o,l,w,y,d,p
262,x,s,e,f,c,f,c,n,y,t,?,k,y,c,c,p,w,o,n,n,c,d,p
263,b,s,y,f,l,f,w,n,w,e,?,k,y,c,c,p,w,o,n,n,c,l,e
264,x,s,w,t,l,f,w,b,n,e,c,k,y,g,p,p,w,o,p,n,n,g,e
265,f,y,e,f,p,f,c,n,n,e,c,f,f,n,n,p,w,o,p,n,s,g,p
266,f,f,c,t,a,f,c,b,y,t,b,s,y,n,p,p,w,o,p,n,v,p,e
267,c,s,g,f,f,f,c,n,h,e,b,k,k,p,p,p,w,o,l,h,y,g,p
268,k,s,y,f,c,f,c,n,u,t,?,f,s,n,n,p,w,o,p,n,c,d,p
269,x,s,u,f,c,f,c,n,p,e,?,k,k,p,n,p,w,o,l,n,v,d,p
270,s,f,g,f,a,f,c,b,g,t,e,k,f,g,p,p,w,o,p,n,y,u,e
271,f,y,c,f,s,f,c,b,y,e,c,k,y,c,c,p,w,o,n,w,c,d,p
272,x,y,w,f,s,f,c,b,b,e,c,k,k,w,w,p,w,n,e,w,c,d,p
273,x,y,e,f,f,f,w,n,y,e,c,k,k,w,y,p,w,n,e,w,c,l,p
274,k,f,e,f,f,f,c,n,b,t,?,k,y,p,b,p,w,o,e,w,c,w,p
275,k,y,e,f,c,a,c,b,y,t,?,k,y,c,c,p,w,o,n,n,c,d,p
276,x,f,y,t,s,f,c,b,e,t,?,k,k,p,n,p,w,n,e,w,c,w,p
277,f,y,n,f,l,f,w,n,p,e,r,s,f,w,n,p,w,o,f,u,y,g,e
278,x,s,u,t,n,f,w,b,k,e,?,s,s,w,y,p,w,o,e,n,a,g,e
279,k,y,g,f,s,f,c,n,b,e,b,y,s,y,y,p,y,n,e,w,s,u,p
280,x,s,w,f,m,f,c,n,w,e,e,s,f,w,p,p,w,n,f,w,v,u,p
281,k,f,e,t,a,f,w,b,k,e,?,s,k,y,y,p,y,o,e,n,s,g,e
282,k,s,w,t,m,f,c,b,e,e,c,f,f,e,w,p,w,t,e,w,s,g,e
283,f,y,p,f,s,a,c,n,y,e,b,k,y,c,c,p,w,t,n,w,c,d,p
284,f,y,n,f,m,f,c,n,p,t,?,k,k,p,b,p,w,o,l,w,y,p,p
