,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
39,k,y,p,f,f,f,c,b,h,t,?,f,f,n,p,p,w,o,p,h,c,d,p
40,k,s,g,f,l,f,w,b,h,e,?,s,f,w,n,p,w,o,f,n,v,d,e
41,b,g,y,f,c,f,w,n,u,e,b,s,f,w,g,p,w,o,f,k,y,g,p
42,x,s,n,f,c,f,c,n,n,e,c,f,f,w,y,p,w,o,p,n,c,d,p
43,k,f,w,f,f,a,c,b,w,t,?,k,y,c,c,p,w,o,n,h,c,d,p
44,c,y,e,f,c,a,c,n,w,e,c,k,y,c,c,p,w,o,n,k,c,d,p
45,x,y,n,f,y,f,c,n,b,e,c,k,k,p,n,p,w,o,e,w,c,l,p
46,b,s,w,t,n,f,c,b,n,e,c,k,y,g,g,p,w,o,p,o,n,m,e
47,b,g,y,f,p,f,c,n,g,e,b,k,k,n,p,p,w,o,l,n,y,u,p
48,f,s,u,t,l,a,w,b,n,e,?,k,y,o,o,p,o,o,p,n,n,g,e
49,b,s,y,t,l,f,w,n,w,e,c,k,y,p,g,p,w,o,p,u,n,g,e
50,k,s,w,t,n,f,c,b,n,e,c,s,y,g,g,p,w,o,p,b,n,m,e
51,b,y,w,t,a,f,c,b,w,e,c,f,s,e,w,p,w,o,e,n,s,m,e
52,k,y,e,f,c,f,c,n,g,e,c,k,k,n,p,p,w,o,l,k,v,d,p
53,b,f,n,f,c,f,c,n,y,t,?,k,y,c,c,p,w,o,n,n,c,d,p
54,x,f,c,f,l,f,w,n,w,t,b,s,f,w,g,p,w,o,f,u,v,d,e
55,b,y,c,f,p,f,c,n,n,e,c,k,y,p,n,p,w,o,e,k,c,d,p
56,f,y,y,t,n,a,c,b,w,e,r,s,y,o,o,p,n,o,p,n,y,p,e
57,f,y,y,f,l,f,c,n,p,e,r,s,f,w,p,p,w,o,f,u,y,p,e
58,f,y,n,t,n,f,w,b,n,e,r,f,f,e,w,p,w,o,e,n,a,g,e
59,c,s,w,f,l,f,w,b,k,e,c,y,f,e,w,p,w,o,e,n,a,g,e
60,x,y,e,f,m,f,c,n,b,t,?,s,y,p,p,p,w,o,e,w,c,d,p
61,b,s,w,t,l,a,w,b,y,e,c,s,y,o,o,p,o,o,p,n,n,g,e
62,b,y,n,f,c,f,c,n,o,e,c,y,f,w,y,p,w,o,p,n,s,d,p
63,k,s,w,t,a,f,w,n,n,e,c,f,f,w,w,p,w,o,e,u,a,g,e
64,f,y,y,f,n,f,c,b,u,e,r,s,f,w,e,p,w,o,f,k,v,p,e
65,c,y,g,f,s,f,c,n,b,e,b,k,y,p,n,p,w,n,e,w,v,m,p
66,f,f,b,f,p,f,c,n,p,e,b,k,k,b,n,p,w,o,l,n,y,g,p
67,f,y,n,f,l,f,w,n,w,e,r,s,f,w,p,p,w,o,f,u,v,g,e
68,x,s,w,t,l,f,w,n,p,e,c,f,f,e,e,p,w,o,e,u,a,g,e
69,f,y,y,f,n,a,w,b,o,e,r,s,y,o,o,p,o,o,p,b,y,g,e
70,k,y,c,f,l,f,w,b,w,t,b,s,f,w,n,p,w,o,f,k,y,d,e
71,c,s,c,f,p,f,c,n,u,e,c,f,f,n,b,p,w,o,p,n,c,d,p
72,c,s,y,t,l,f,w,b,h,e,c,f,s,e,e,p,w,o,e,n,a,g,e
73,s,f,g,t,a,f,c,n,n,e,e,f,f,e,e,p,w,o,e,u,s,u,e
74,f,y,b,f,c,f,c,n,g,e,b,k,k,b,b,p,w,o,l,n,v,u,p
75,x,s,w,t,l,a,w,b,o,e,c,k,y,o,o,p,n,o,p,n,n,g,e
76,x,f,g,t,n,a,c,n,p,e,e,k,y,o,o,p,o,o,p,h,y,u,e
77,x,y,n,t,s,f,w,n,e,t,?,k,y,y,y,p,y,o,e,w,c,d,p
78,b,f,y,f,f,f,c,b,g,t,?,k,k,b,p,p,w,o,l,h,y,g,p
79,f,y,c,f,s,f,c,n,b,e,c,k,y,p,n,p,w,n,e,w,c,l,p
80,k,s,n,t,a,a,w,b,n,t,b,s,y,o,o,p,n,o,p,n,y,d,e
81,x,y,n,t,n,f,w,b,h,e,r,s,s,w,n,p,w,o,e,k,s,g,e
82,f,s,n,f,l,f,c,b,u,t,b,s,f,w,g,p,w,o,f,n,v,l,e
83,b,f,e,f,s,f,c,n,b,t,?,k,y,p,w,p,w,n,e,w,c,d,p
84,x,f,w,f,l,a,c,b,k,t,e,k,y,o,o,p,o,o,p,k,y,u,e
85,f,y,y,t,l,f,c,b,k,e,r,f,s,y,y,p,y,o,e,k,s,p,e
86,k,s,w,t,n,a,c,b,n,e,c,k,y,o,o,p,n,o,p,b,n,m,e
87,c,y,n,f,n,f,w,b,u,t,b,s,f,w,g,p,w,o,f,k,v,l,e
88,b,g,w,f,m,f,c,n,b,e,b,k,y,y,y,p,y,o,e,w,v,m,p
89,k,y,b,f,c,f,c,n,h,t,?,k,k,n,b,p,w,o,l,k,v,d,p
90,x,f,e,f,a,f,w,b,w,t,b,s,f,w,g,p,w,o,f,n,y,d,e
91,f,y,w,f,c,f,c,n,g,e,e,k,k,b,b,p,w,o,l,n,v,g,p
92,b,g,p,f,c,f,c,n,o,e,b,s,f,n,n,p,w,o,p,n,v,g,p
93,b,s,g,f,p,f,c,n,h,e,b,k,k,b,p,p,w,o,l,k,v,m,p
94,b,s,u,f,a,f,c,b,k,e,?,f,f,e,e,p,w,o,e,n,v,l,e
95,b,s,e,f,l,f,c,b,g,e,c,k,k,n,b,p,w,o,l,k,y,g,e
96,f,y,y,t,a,a,c,b,k,e,r,s,y,o,o,p,o,o,p,k,n,g,e
97,b,g,w,f,m,f,c,n,b,e,b,s,y,w,y,p,w,t,e,w,c,l,p
98,f,y,n,t,l,f,w,n,n,e,r,s,s,e,e,p,w,o,e,u,a,g,e
99,k,y,e,f,y,f,c,n,b,t,?,k,k,w,p,p,w,n,e,w,v,d,p
100,k,s,w,t,l,f,c,b,h,e,c,s,s,e,w,p,w,o,e,n,s,m,e
101,b,s,w,t,l,f,w,b,w,e,c,f,f,w,g,p,w,o,e,n,s,g,e
102,x,g,b,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,y,g,p
103,x,y,b,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,m,p
104,k,g,w,f,c,f,c,n,h,e,b,k,k,b,p,p,w,o,l,k,v,g,p
105,f,y,n,f,c,f,c,n,g,e,r,k,k,n,n,p,w,o,l,k,y,g,p
106,s,f,n,f,l,f,c,b,p,e,e,s,f,w,g,p,w,o,f,k,y,u,e
107,k,g,g,f,f,a,w,b,w,e,b,k,y,c,c,p,w,o,n,h,c,l,p
108,f,y,y,t,a,f,w,b,w,e,r,f,s,e,e,p,w,o,e,k,a,g,e
109,k,g,c,f,l,a,w,b,y,t,b,y,k,o,o,p,o,o,p,n,v,l,e
110,x,s,w,t,n,f,w,n,p,e,c,f,f,e,w,p,w,o,e,k,a,g,e
111,f,y,y,t,l,a,w,n,n,e,c,f,y,o,o,p,o,o,p,u,n,g,e
112,c,g,b,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,g,p
113,f,y,c,f,l,f,c,n,w,t,b,s,f,w,g,p,w,o,f,u,v,l,e
114,k,f,e,f,c,f,c,n,g,t,?,k,k,p,b,p,w,o,l,k,y,p,p
115,f,s,c,f,l,f,w,b,n,t,b,y,k,p,g,p,w,o,p,k,v,l,e
116,b,g,c,f,f,f,w,b,p,e,b,k,k,b,b,p,w,o,l,h,v,g,p
117,f,s,w,f,a,a,c,n,n,e,c,s,y,o,o,p,n,o,p,u,n,m,e
118,f,y,y,f,l,f,w,n,p,e,r,s,f,w,g,p,w,o,e,u,a,g,e
119,x,f,n,f,n,f,c,b,p,t,e,s,f,w,p,p,w,o,f,n,y,u,e
120,k,y,y,f,y,f,w,n,w,t,?,k,y,c,c,p,w,o,n,w,c,d,p
121,x,y,y,t,l,f,c,b,o,e,r,s,s,p,g,p,w,o,p,n,v,p,e
122,b,y,w,t,a,f,w,b,n,e,c,f,f,w,e,p,w,o,e,n,a,g,e
123,x,s,b,f,l,f,w,n,w,e,?,s,f,w,e,p,w,o,f,u,v,l,e
124,f,g,e,t,l,f,c,b,n,t,b,s,s,p,n,p,w,o,p,n,y,d,e
125,f,y,y,t,l,f,w,b,k,e,r,s,f,w,e,p,w,o,e,n,a,g,e
126,c,g,p,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,g,p
127,f,y,c,f,l,f,c,b,p,t,b,s,f,w,n,p,w,o,f,k,v,l,e
128,s,f,g,t,n,a,c,b,n,t,e,y,y,o,o,p,n,o,p,y,y,u,e
129,c,y,n,t,n,a,c,b,y,t,b,k,y,o,o,p,n,o,p,b,y,p,e
130,x,f,n,t,n,a,c,b,o,t,b,k,y,o,o,p,n,o,p,y,v,p,e
131,f,f,c,f,l,f,w,b,g,t,b,k,k,n,b,p,w,o,l,k,v,l,e
132,k,y,c,f,c,f,w,n,y,e,c,k,y,e,e,p,w,o,e,n,c,d,p
133,k,y,c,f,l,f,w,b,w,t,b,s,f,w,n,p,w,o,f,k,v,l,e
134,k,s,n,t,a,f,c,b,k,t,b,f,f,w,g,p,w,o,e,k,v,p,e
135,x,y,y,f,p,f,c,n,g,e,c,k,k,p,w,p,w,o,l,n,y,d,p
136,x,y,n,f,y,f,w,n,b,e,c,k,y,p,p,p,w,o,e,w,c,l,p
137,x,s,c,f,n,f,c,b,k,e,c,f,s,y,y,p,y,o,e,n,s,m,e
138,b,s,w,t,l,f,w,b,p,e,c,f,f,e,e,p,w,o,e,n,a,g,e
139,x,f,u,t,c,f,c,n,u,t,?,s,f,w,p,p,w,o,p,n,s,d,p
140,k,f,e,f,c,f,c,n,g,t,?,k,k,b,p,p,w,o,l,k,y,p,p
141,c,y,p,f,c,f,c,n,h,e,b,k,k,b,n,p,w,o,l,n,v,g,p
142,k,y,n,f,f,a,c,b,w,e,c,k,y,c,c,p,w,o,n,h,c,l,p
143,f,g,w,f,c,f,c,n,p,e,b,k,k,n,n,p,w,o,l,k,v,m,p
144,b,g,w,f,c,f,w,n,p,e,b,k,k,b,n,p,w,o,l,k,y,g,p
145,k,s,w,f,l,a,c,b,u,e,c,s,y,o,o,p,o,o,p,k,n,m,e
146,b,f,b,f,f,f,c,b,g,e,b,k,k,p,g,p,w,o,l,h,v,u,p
147,b,y,w,f,a,a,c,b,k,e,c,k,k,o,o,p,n,o,p,k,n,g,e
148,b,y,g,t,a,f,c,n,n,e,?,s,y,g,w,p,w,o,p,u,c,w,e
149,x,f,y,f,s,f,c,n,b,t,?,k,y,p,b,p,w,o,e,w,c,d,p
150,x,s,w,f,n,a,c,b,k,e,c,s,y,o,o,p,n,o,p,n,n,m,e
151,f,f,e,f,s,f,c,n,b,t,?,k,k,y,y,p,y,o,e,w,v,p,p
152,x,s,y,f,n,f,c,b,o,e,c,f,y,p,g,p,w,o,p,y,n,m,e
153,f,y,p,f,c,f,c,n,g,e,b,k,k,n,n,p,w,o,l,n,v,m,p
154,k,y,g,t,a,f,w,n,n,e,?,f,f,w,w,p,w,o,e,u,a,g,e
155,c,s,w,t,a,a,c,b,n,e,c,s,k,o,o,p,o,o,p,n,n,m,e
156,f,y,e,f,p,f,c,n,p,t,?,k,k,b,p,p,w,o,l,k,y,p,p
157,x,s,n,f,l,f,c,n,p,t,b,s,f,w,p,p,w,o,f,u,v,l,e
158,k,g,w,f,c,f,c,n,u,e,b,s,f,w,y,p,w,o,f,k,y,u,p
159,x,f,e,f,c,a,c,n,w,t,?,k,y,c,c,p,w,o,n,k,c,l,p
160,k,f,w,f,a,a,c,b,g,e,?,s,s,o,o,p,o,o,p,n,c,w,e
161,b,s,w,f,f,f,c,n,b,e,b,k,k,p,n,p,w,n,e,w,v,u,p
162,k,f,n,t,l,f,w,b,k,t,b,f,s,e,e,p,w,o,e,n,s,g,e
163,x,y,n,t,l,f,w,b,k,e,r,f,f,w,g,p,w,o,e,n,s,g,e
164,x,s,b,f,m,f,c,n,b,e,b,k,y,y,y,p,y,o,e,w,v,g,p
165,b,g,b,t,p,f,c,n,u,e,b,f,f,w,y,p,w,o,p,n,s,u,p
166,k,y,y,f,s,f,c,n,b,e,c,k,y,p,b,p,w,o,e,w,c,l,p
167,k,s,e,t,n,f,c,b,k,t,b,s,f,w,g,p,w,o,e,n,s,p,e
168,b,s,c,f,a,f,c,b,k,e,c,k,k,g,p,p,w,o,p,k,n,m,e
169,f,f,g,t,a,a,c,b,k,t,e,s,y,o,o,p,o,o,p,n,y,u,e
170,f,y,y,f,a,f,c,b,u,e,r,s,f,w,n,p,w,o,f,n,v,p,e
171,c,s,b,f,c,f,c,n,p,e,b,k,k,p,n,p,w,o,l,k,v,m,p
172,x,y,c,f,y,f,w,n,b,e,c,k,y,y,y,p,y,n,e,w,c,d,p
173,b,s,w,t,l,f,w,b,p,e,c,f,s,w,w,p,w,o,e,n,a,g,e
174,x,y,n,f,f,f,w,b,g,t,b,k,k,b,p,p,w,t,l,w,y,d,e
175,k,s,w,t,n,f,c,b,n,e,?,s,k,e,w,p,w,o,e,b,c,w,e
176,f,g,w,f,p,f,c,n,h,e,b,k,k,p,w,p,w,o,l,n,v,m,p
177,f,y,w,t,n,f,w,b,n,e,c,f,f,e,e,p,w,o,e,o,a,g,e
178,b,f,y,t,p,f,c,n,u,t,?,f,f,p,w,p,w,o,p,n,c,d,p
179,k,f,y,f,c,f,c,n,n,t,?,k,f,p,b,p,w,o,p,n,c,w,p
180,x,y,c,f,y,f,c,n,b,e,c,k,y,y,y,p,y,o,e,w,c,d,p
181,f,f,e,f,c,f,c,n,p,t,?,k,k,n,p,p,w,o,l,n,y,d,p
182,f,g,e,t,l,a,w,b,y,t,b,k,y,o,o,p,n,o,p,n,y,d,e
183,k,s,c,f,y,f,c,n,b,e,c,k,y,p,n,p,w,n,e,w,s,d,p
184,b,f,p,f,c,f,c,n,k,e,b,k,f,n,b,p,w,o,p,n,s,g,p
185,c,s,b,t,c,f,c,n,y,e,b,f,f,w,y,p,w,o,p,n,v,m,p
186,f,y,w,t,f,f,c,b,g,e,b,y,s,p,n,p,w,o,p,h,s,u,p
187,x,y,n,t,a,f,c,b,k,e,r,f,s,p,w,p,w,o,e,n,s,p,e
188,c,s,w,f,a,a,c,b,w,e,c,s,s,o,o,p,o,o,p,n,n,m,e
189,b,y,w,t,a,f,c,b,w,e,c,y,f,e,w,p,w,o,e,n,a,g,e
190,b,s,w,t,n,a,c,b,w,e,c,s,k,o,o,p,n,o,p,n,n,m,e
191,x,y,e,f,s,f,c,n,b,e,c,k,y,p,w,p,w,o,e,w,c,d,p
192,k,f,e,f,c,f,c,n,g,t,?,k,k,b,p,p,w,o,l,n,y,p,p
193,f,s,y,f,a,f,c,n,n,e,c,s,y,g,p,p,w,o,p,u,n,m,e
194,b,f,y,t,c,f,c,n,n,t,?,y,f,n,n,p,w,o,p,n,c,l,p
195,k,s,n,f,p,f,c,n,w,t,?,k,y,c,c,p,w,o,n,k,c,d,p
196,b,y,c,f,a,a,w,b,n,t,b,s,y,o,o,p,n,o,p,n,y,d,e
197,s,f,g,t,l,a,c,n,n,t,e,y,k,o,o,p,o,o,p,u,y,u,e
198,b,s,w,f,l,f,w,b,u,e,c,s,f,w,g,p,w,o,f,n,y,g,e
199,x,s,w,f,l,f,w,b,h,e,?,k,k,n,b,p,w,o,l,n,v,l,e
200,c,s,w,f,l,f,c,b,p,e,c,s,f,w,n,p,w,o,f,k,y,g,e
201,f,f,p,t,a,f,c,b,g,e,?,s,y,n,n,p,w,o,p,k,c,w,e
202,b,y,c,f,f,a,w,b,w,e,c,k,y,c,c,p,w,o,n,h,c,l,p
203,x,f,e,t,f,f,c,b,g,t,?,s,f,w,p,p,w,o,p,h,c,d,p
204,k,y,n,t,c,f,c,n,k,e,c,f,f,w,w,p,w,o,p,k,c,d,p
205,b,f,p,f,c,f,c,n,y,e,b,k,k,p,n,p,w,o,e,n,v,m,p
206,b,s,b,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,m,p
207,x,s,n,f,l,a,c,b,y,e,?,k,y,c,c,p,w,o,n,n,c,w,e
208,x,f,g,f,y,f,c,n,b,t,?,k,y,p,b,p,w,n,e,w,c,d,p
209,b,f,b,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,m,p
210,x,s,e,f,n,a,c,b,g,t,b,s,y,o,o,p,n,o,p,n,v,p,e
211,k,y,c,f,l,f,c,b,u,t,b,s,f,w,g,p,w,o,f,k,v,l,e
212,x,y,e,t,l,f,w,b,h,e,c,s,f,e,w,p,w,o,e,n,s,g,e
213,f,s,c,f,a,f,c,b,p,t,b,s,f,w,n,p,w,o,f,n,v,l,e
214,k,y,c,t,p,f,c,n,u,e,c,f,f,w,y,p,w,o,p,k,c,l,p
215,f,y,c,f,c,f,c,n,k,e,c,k,y,p,b,p,w,o,e,k,c,d,p
216,x,s,w,t,l,a,c,b,n,e,c,s,y,o,o,p,n,o,p,n,n,m,e
217,k,y,e,t,c,f,c,n,o,t,?,f,f,n,n,p,w,o,p,n,c,d,p
218,c,f,c,f,n,f,w,n,u,t,b,s,f,w,n,p,w,o,f,h,v,l,e
219,c,g,w,f,c,f,c,n,h,e,b,k,k,b,p,p,w,o,l,k,v,g,p
220,b,g,b,f,y,f,c,n,b,e,b,y,y,y,y,p,y,n,e,w,v,g,p
221,c,g,y,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,m,p
222,x,f,g,f,l,f,c,b,g,t,e,k,k,n,p,p,w,o,l,n,y,u,e
223,f,f,g,f,l,f,c,b,u,e,e,s,f,w,n,p,w,o,f,n,y,u,e
224,c,s,y,t,a,f,w,b,k,e,c,s,f,e,w,p,w,o,e,k,s,g,e
225,b,s,w,t,a,f,w,n,h,e,c,f,s,e,w,p,w,o,e,k,a,g,e
226,x,f,r,t,a,f,w,b,w,e,?,f,f,e,e,p,w,o,e,k,a,g,e
227,x,y,e,t,c,f,c,n,g,e,c,s,f,w,y,p,w,o,p,k,c,l,p
228,x,y,y,f,a,f,w,n,n,e,r,y,s,e,e,p,w,o,e,u,s,g,e
229,x,s,e,f,c,f,c,n,y,t,?,k,y,p,n,p,w,o,e,n,v,p,p
230,f,y,c,t,l,f,c,n,n,t,b,y,y,p,g,p,w,o,p,u,y,p,e
231,x,y,n,f,l,f,c,b,p,e,r,s,f,w,e,p,w,o,f,n,v,p,e
232,f,f,y,f,c,f,c,n,h,t,?,k,k,b,n,p,w,o,l,k,y,p,p
233,b,y,n,f,l,f,c,n,p,e,c,s,f,w,e,p,w,o,f,u,v,g,e
234,x,y,n,t,a,a,c,b,u,e,r,s,k,o,o,p,n,o,p,n,y,p,e
235,x,s,w,t,n,f,w,b,o,e,c,s,s,n,b,p,w,o,p,n,n,g,e
236,b,g,b,f,p,a,c,n,u,e,b,f,f,o,o,p,o,o,p,n,s,g,p
237,x,f,e,t,f,f,c,b,h,t,?,f,f,n,b,p,w,o,p,h,c,d,p
238,k,y,b,t,m,f,c,n,b,e,b,k,y,p,n,p,w,o,e,w,v,m,p
239,s,f,g,f,a,a,c,b,n,t,e,k,y,o,o,p,o,o,p,n,y,u,e
240,b,g,y,t,l,a,w,n,n,t,b,s,k,o,o,p,n,o,p,u,y,d,e
241,b,y,e,t,c,f,c,n,k,t,?,k,y,p,w,p,w,o,e,k,c,d,p
242,k,s,n,f,l,a,c,b,n,e,c,s,s,o,o,p,n,o,p,n,n,m,e
243,c,s,w,t,a,f,w,b,w,e,c,f,f,w,p,p,w,o,e,n,a,g,e
244,x,f,n,f,a,f,c,b,p,t,b,s,f,w,n,p,w,o,f,n,y,u,e
245,x,f,g,t,l,a,c,b,k,e,e,k,y,o,o,p,n,o,p,k,y,u,e
246,k,f,c,f,a,f,w,b,n,t,b,f,s,w,g,p,w,o,e,n,v,d,e
247,b,y,e,f,s,f,c,n,b,e,b,k,y,p,n,p,w,n,e,w,v,m,p
248,b,g,w,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,m,p
249,s,f,g,f,l,f,c,b,w,t,e,s,f,w,g,p,w,o,f,n,v,u,e
250,c,f,g,f,p,f,c,n,g,e,b,k,k,n,p,p,w,o,l,k,v,m,p
251,x,s,c,f,n,a,w,b,k,e,c,y,y,o,o,p,n,o,p,k,s,g,e
252,x,s,e,f,f,f,c,b,b,t,?,k,y,p,n,p,w,n,e,w,c,d,p
253,f,f,w,f,c,f,c,n,p,e,b,k,k,n,b,p,w,o,l,k,v,m,p
254,s,f,g,f,a,a,c,b,k,t,e,s,y,o,o,p,o,o,p,k,y,u,e
255,b,y,w,t,a,f,w,b,n,e,?,s,y,n,b,p,w,o,p,k,y,g,e
256,f,s,w,t,l,f,w,b,n,e,c,f,f,e,e,p,w,o,e,k,a,g,e
257,b,s,w,f,a,f,w,n,n,e,c,f,f,e,w,p,w,o,e,u,s,g,e
258,f,y,y,t,a,f,w,b,k,e,r,s,f,e,e,p,w,o,e,n,a,g,e
259,k,y,c,f,c,f,w,n,n,e,c,k,y,y,y,p,y,o,e,k,c,l,p
260,k,s,w,f,l,a,c,b,o,e,c,y,s,o,o,p,n,o,p,n,n,m,e
261,x,s,b,f,a,f,c,b,w,e,?,s,f,w,p,p,w,o,f,k,v,l,e
262,x,y,n,t,a,f,w,b,n,e,r,f,f,e,e,p,w,o,e,n,a,g,e
263,x,s,y,f,c,f,c,n,y,e,c,k,y,c,c,p,w,o,n,n,c,d,p
264,f,y,e,f,l,a,w,b,g,t,b,k,y,o,o,p,n,o,p,n,y,d,e
265,b,f,w,f,f,f,c,n,b,e,b,k,y,p,b,p,w,o,e,w,v,m,p
266,k,s,c,f,c,f,c,n,w,e,c,k,y,c,c,p,w,o,n,k,c,d,p
267,x,y,y,t,n,f,w,b,n,e,r,y,s,e,e,p,w,o,e,k,a,g,e
268,k,s,n,f,n,a,c,b,o,t,b,s,y,o,o,p,o,o,p,n,v,l,e
269,x,s,w,t,l,f,c,b,n,e,c,s,s,e,w,p,w,o,e,k,a,g,e
270,c,f,w,f,c,f,c,n,g,e,b,k,k,p,w,p,w,o,l,n,y,u,p
271,f,y,y,f,c,f,c,n,k,e,c,k,y,y,y,p,y,o,e,n,c,d,p
272,c,f,n,f,a,a,w,b,o,t,b,s,y,o,o,p,n,o,p,n,y,d,e
273,s,f,n,f,n,f,c,n,u,t,e,k,y,p,g,p,w,o,p,h,y,u,e
274,x,f,n,f,p,f,w,n,w,t,?,k,y,c,c,p,w,o,n,n,c,d,p
275,f,g,e,t,n,f,c,b,y,t,b,f,f,w,n,p,w,o,e,n,v,p,e
276,f,f,g,f,a,f,c,b,w,t,e,s,f,w,w,p,w,o,f,n,v,u,e
277,k,y,e,f,c,f,c,n,g,t,?,f,f,n,b,p,w,o,p,n,c,d,p
278,f,g,e,f,a,a,w,n,n,t,b,k,y,o,o,p,o,o,p,u,v,l,e
279,c,g,n,f,p,f,c,n,h,e,b,k,k,p,b,p,w,o,l,k,v,m,p
280,f,s,g,f,f,f,w,b,p,e,b,k,k,p,g,p,w,o,l,h,y,g,p
281,b,f,b,t,c,f,w,n,g,e,b,f,f,w,e,p,w,o,p,n,v,g,p
282,f,y,y,t,n,f,c,b,n,e,r,k,f,e,w,p,w,o,e,b,s,p,e
283,k,s,c,t,a,f,w,b,p,t,b,f,s,e,w,p,w,o,e,n,v,l,e
284,f,s,r,f,n,a,w,b,n,e,?,s,s,o,o,p,o,o,p,k,n,g,e
