,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
74,k,g,b,t,f,f,c,n,b,e,?,y,y,y,c,p,y,o,l,r,v,m,p
75,c,f,c,f,a,a,w,b,e,t,c,f,s,n,o,p,n,t,f,u,y,w,e
76,s,g,c,f,a,f,w,b,k,t,r,f,f,g,g,p,n,t,f,n,n,p,e
77,c,f,b,t,f,f,c,n,b,e,b,k,y,c,c,p,y,o,l,r,c,m,p
78,s,s,e,f,a,f,w,b,o,t,e,s,f,g,g,p,n,t,f,n,n,w,e
79,s,y,r,f,a,f,w,b,o,t,r,s,f,e,e,p,n,t,f,u,n,w,e
80,c,y,p,t,f,a,c,n,b,e,b,f,y,c,y,p,y,o,l,r,v,g,p
81,k,g,c,f,l,f,w,b,e,e,?,s,k,e,g,p,n,t,f,n,y,w,e
82,f,g,w,t,f,f,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,m,p
83,s,f,g,f,l,f,w,b,k,t,r,y,f,g,g,p,o,o,f,u,n,w,e
84,k,g,p,t,f,a,c,n,b,e,?,k,y,c,y,p,y,n,l,r,c,m,p
85,f,f,b,t,f,f,c,n,b,e,?,k,y,p,p,p,w,n,l,r,c,g,p
86,s,s,g,f,a,f,w,b,g,t,r,s,s,g,g,p,n,t,f,n,n,w,e
87,s,y,n,f,a,f,w,b,p,t,r,f,s,g,g,p,w,t,f,u,a,w,e
88,s,y,n,f,l,f,w,b,r,t,e,y,k,g,w,p,n,t,f,u,n,w,e
89,s,g,u,f,l,f,w,b,o,t,r,s,f,g,o,p,o,t,f,u,n,w,e
90,s,f,c,f,a,a,w,b,g,t,r,f,f,g,g,p,n,t,f,o,n,w,e
91,f,y,w,t,f,f,c,n,b,e,b,k,y,y,y,p,o,o,l,r,c,g,p
92,k,f,r,t,l,f,w,b,e,t,r,f,f,g,g,p,w,t,f,u,y,w,e
93,k,g,w,t,f,f,c,n,b,e,b,f,y,w,c,p,y,n,l,r,c,d,p
94,k,g,w,t,f,f,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,m,p
95,s,f,c,f,a,a,w,b,w,t,r,f,s,o,g,p,o,t,f,h,y,w,e
96,s,y,c,f,l,a,w,b,u,t,r,s,s,g,e,p,n,t,f,y,y,w,e
97,c,g,w,t,f,f,c,n,b,e,b,k,y,y,c,p,y,n,l,r,c,m,p
98,b,s,u,f,a,f,w,b,e,e,r,f,k,g,g,p,o,t,f,k,n,w,e
99,b,g,y,t,c,a,c,n,b,e,b,f,y,y,y,p,y,n,l,r,c,m,p
100,s,f,u,f,a,f,w,b,k,t,r,f,k,g,g,p,w,t,f,k,y,w,e
101,f,f,c,f,a,a,w,b,e,t,r,s,f,o,e,p,n,t,f,u,n,w,e
102,c,y,w,t,c,f,c,n,b,e,?,k,y,c,y,p,y,n,l,r,c,m,p
103,s,f,c,f,a,a,w,b,e,t,c,f,f,g,g,p,o,t,f,n,n,w,e
104,f,f,c,f,a,f,w,b,e,t,r,f,f,g,w,p,n,t,f,u,n,w,e
105,c,s,w,t,p,f,c,n,b,e,b,k,y,c,y,p,w,n,l,r,v,u,p
106,f,y,r,f,a,f,w,b,e,t,r,f,f,g,e,p,n,t,f,o,n,p,e
107,c,s,b,t,f,a,c,n,b,e,?,k,s,b,c,p,y,n,l,r,c,m,p
108,f,y,w,t,f,f,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,u,p
109,s,g,w,t,f,f,c,n,b,e,b,k,y,y,n,p,y,o,p,r,c,m,p
110,c,g,p,f,c,f,c,n,b,e,b,s,y,c,y,p,y,n,l,r,c,m,p
111,k,g,b,t,f,f,c,n,b,e,?,k,y,b,b,p,y,n,l,r,c,d,p
112,f,f,w,t,c,a,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,d,p
113,c,g,w,t,f,f,c,n,b,e,b,y,y,b,n,p,y,o,l,r,v,m,p
114,s,f,w,f,a,a,c,b,o,t,e,s,f,g,e,p,w,t,f,u,n,w,e
115,k,f,b,t,f,a,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,m,p
116,f,f,u,f,l,a,w,b,e,t,r,f,k,g,e,p,n,t,f,w,y,w,e
117,b,g,b,t,f,a,c,n,b,e,b,k,y,b,y,p,y,o,l,r,c,m,p
118,k,s,c,t,n,a,w,b,e,t,c,f,f,e,o,p,o,t,f,b,y,w,e
119,b,f,u,f,l,f,w,b,o,t,e,f,k,g,o,p,n,t,f,u,y,w,e
120,x,s,u,f,l,f,w,b,k,t,r,f,f,g,g,p,n,t,f,k,n,w,e
121,b,g,y,t,f,a,c,n,b,e,?,y,k,p,y,p,y,n,l,r,c,m,p
122,c,f,e,t,p,f,c,n,b,e,b,k,y,n,y,p,y,n,l,r,v,l,p
123,s,f,c,f,a,f,w,b,k,t,r,f,k,g,e,p,o,t,f,u,n,p,e
124,f,y,c,f,l,a,w,b,e,t,e,s,f,g,g,p,n,t,f,u,n,w,e
125,k,f,r,f,a,a,w,b,u,t,r,s,f,g,g,p,n,t,f,k,n,w,e
126,s,y,u,f,a,f,w,b,e,t,r,s,k,g,e,p,o,t,f,n,n,w,e
127,s,f,u,f,l,f,w,b,y,t,r,y,f,g,e,p,n,t,f,u,y,w,e
128,c,y,p,t,c,a,c,n,b,e,b,k,y,y,y,p,w,n,l,r,c,g,p
129,c,g,w,t,f,f,c,n,b,e,b,k,y,b,b,p,y,n,l,r,c,m,p
130,k,g,b,t,s,f,c,n,b,e,b,k,y,y,y,p,y,o,l,r,c,u,p
131,s,y,p,f,l,a,w,b,w,t,r,s,k,o,e,p,o,t,f,k,a,w,e
132,c,y,b,t,c,f,c,n,b,e,b,k,y,c,y,p,y,n,l,r,c,m,p
133,x,g,b,t,f,f,c,n,b,e,?,k,y,c,b,p,y,n,l,r,c,m,p
134,s,y,c,f,a,f,c,b,e,t,c,f,f,g,e,p,n,t,f,k,n,w,e
135,c,g,g,t,f,f,c,n,b,e,b,s,y,y,b,p,y,o,l,r,c,m,p
136,c,g,y,t,f,a,c,n,b,e,b,k,y,y,y,p,y,o,l,r,c,g,p
137,s,y,u,f,a,f,w,n,o,t,r,s,f,e,e,p,o,t,e,y,y,w,e
138,s,y,r,f,a,a,c,b,h,t,r,y,f,o,g,p,n,t,f,n,n,p,e
139,s,s,c,f,a,a,w,b,g,t,r,f,f,n,o,p,o,t,f,n,n,w,e
140,c,g,y,t,c,a,c,n,b,e,b,k,y,b,y,p,w,o,l,r,c,m,p
141,c,g,w,t,f,f,c,n,b,e,?,k,y,b,y,p,y,n,l,r,c,m,p
142,f,s,y,t,c,f,c,n,b,e,b,k,y,c,b,p,y,n,l,r,c,g,p
143,x,s,n,f,l,a,w,b,e,t,r,y,s,o,g,p,w,t,p,k,n,w,e
144,c,s,b,t,c,a,c,n,b,e,b,k,y,b,b,p,y,n,l,r,c,m,p
145,b,s,b,t,f,a,c,n,b,e,b,k,y,y,y,p,y,n,l,r,c,d,p
146,s,y,r,f,a,a,w,b,p,t,c,y,f,o,g,p,o,t,f,o,y,w,e
147,s,f,c,f,l,f,w,b,g,t,e,f,f,g,g,p,o,t,f,w,n,w,e
148,c,g,b,t,c,a,w,n,b,e,b,k,y,b,b,p,y,n,l,r,c,m,p
149,c,g,y,t,c,f,c,n,b,t,b,k,y,b,w,p,y,n,l,r,c,m,p
150,f,g,e,t,f,f,c,n,b,t,b,k,y,c,b,p,w,n,l,r,c,m,p
151,k,s,c,f,l,a,w,b,o,t,r,y,s,g,g,p,o,t,f,n,a,w,e
152,c,g,w,t,f,f,w,n,b,e,e,k,y,w,y,p,y,n,l,r,c,d,p
153,b,y,r,f,l,a,w,b,u,t,r,f,f,w,g,p,o,t,f,w,y,p,e
154,f,y,c,f,a,a,w,b,o,t,r,s,s,g,o,p,n,t,f,u,y,p,e
155,x,g,p,t,y,f,c,n,b,e,b,y,y,b,y,p,y,n,l,r,c,g,p
156,s,y,c,f,l,a,w,b,e,t,r,f,f,p,e,p,n,t,f,u,n,l,e
157,s,s,g,f,a,a,w,b,w,t,r,f,f,g,g,p,o,t,f,k,n,p,e
158,c,y,b,t,c,a,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,l,p
159,x,f,c,f,a,f,w,b,o,t,c,f,k,g,g,p,o,t,f,u,s,w,e
160,s,f,c,f,l,f,w,b,e,t,e,y,f,e,e,p,n,t,f,k,n,w,e
161,c,g,b,t,c,f,c,n,b,e,b,k,y,c,c,p,w,n,l,r,c,m,p
162,c,f,b,t,p,a,c,n,b,e,b,k,y,b,y,p,y,o,l,r,c,m,p
163,b,g,w,t,f,f,c,n,b,e,b,k,y,c,c,p,y,n,l,r,c,m,p
164,c,s,g,t,c,a,c,n,b,e,b,k,y,b,y,p,y,o,l,r,c,g,p
165,x,s,n,f,a,f,c,b,h,t,e,s,f,e,e,p,n,t,f,n,n,w,e
166,s,s,c,f,l,f,w,b,w,t,e,s,f,e,g,p,y,t,f,k,a,w,e
167,x,y,w,f,l,f,w,b,g,t,r,f,f,g,o,p,o,t,f,n,a,w,e
168,c,g,r,t,c,a,c,n,b,e,?,y,y,b,c,p,y,o,l,r,s,m,p
169,s,y,u,f,a,f,w,b,k,t,r,s,k,g,e,p,n,t,f,u,y,w,e
170,s,y,r,f,l,a,w,b,u,t,r,f,s,g,o,p,n,t,f,u,y,w,e
171,b,f,u,f,a,f,w,b,e,t,r,s,f,g,g,p,n,o,f,k,y,p,e
172,c,f,p,t,c,a,c,n,b,e,b,k,y,c,y,p,w,o,l,r,c,m,p
173,c,g,p,t,p,a,c,n,b,e,b,k,y,y,y,p,w,n,l,r,v,m,p
174,k,g,b,t,f,f,c,n,b,e,?,k,y,c,b,p,y,o,l,r,c,g,p
175,f,f,c,f,a,f,c,b,h,t,c,f,f,g,e,p,o,n,f,o,n,w,e
176,s,f,u,f,a,a,w,b,u,t,r,s,k,n,g,p,o,t,f,u,y,w,e
177,f,f,r,f,l,a,w,b,u,t,e,s,f,o,g,p,w,t,f,n,n,w,e
178,s,f,u,f,l,f,w,b,w,t,e,y,f,c,g,p,n,t,f,u,n,p,e
179,x,g,r,f,a,a,w,b,e,t,c,s,k,o,g,p,o,t,f,u,n,w,e
180,s,g,c,f,a,a,w,b,n,t,r,s,f,g,g,p,n,t,f,u,y,w,e
181,k,y,c,f,a,f,w,b,e,t,c,k,f,g,e,p,n,t,f,k,n,w,e
182,k,f,r,f,l,a,w,b,o,t,r,f,s,o,g,p,o,t,f,n,n,w,e
183,x,g,y,t,p,a,c,n,b,e,b,k,y,c,y,p,y,n,l,r,c,m,p
184,f,g,b,t,f,a,c,n,b,e,b,y,y,c,y,p,o,o,l,r,c,l,p
185,s,f,u,f,a,f,w,b,e,t,c,s,f,g,g,p,n,n,f,k,y,w,e
186,s,f,u,f,a,f,w,b,k,t,c,s,k,g,o,p,n,t,f,k,a,p,e
187,b,f,c,f,l,a,w,b,k,t,r,s,f,g,p,p,y,t,f,k,y,w,e
188,s,f,u,f,l,a,c,b,n,t,r,f,f,g,g,p,n,t,f,u,n,w,e
189,s,s,c,f,l,a,w,b,k,t,c,f,k,e,o,p,n,t,f,n,y,l,e
190,s,f,c,f,l,f,w,b,g,t,r,f,s,e,o,p,n,t,f,u,y,w,e
191,s,f,c,t,a,a,w,n,k,t,e,y,k,g,e,p,o,t,f,u,y,w,e
192,b,g,b,t,c,f,c,n,b,e,b,k,y,n,y,p,w,n,l,r,c,g,p
193,b,g,w,t,f,f,c,n,b,e,b,k,y,y,y,p,w,n,l,r,c,m,p
194,x,s,w,t,p,f,c,n,b,e,b,k,y,w,y,p,y,n,l,r,c,g,p
195,s,f,r,f,a,f,w,b,o,t,e,s,s,o,g,p,o,t,f,u,y,w,e
196,s,f,c,f,a,f,w,b,e,t,r,f,s,g,g,p,n,t,f,y,n,p,e
197,c,g,p,t,f,a,c,n,b,t,b,k,y,n,y,p,w,o,l,r,v,m,p
198,x,y,w,t,f,f,c,n,b,e,b,k,y,p,b,p,w,o,l,r,c,m,p
199,s,f,c,f,a,a,w,b,p,t,r,f,f,g,g,p,w,t,f,u,n,w,e
200,f,y,n,f,l,a,w,b,k,t,c,f,f,e,g,p,n,t,f,u,y,w,e
201,b,g,b,t,s,f,c,n,b,e,b,k,y,c,y,p,o,o,l,r,c,m,p
202,c,y,w,t,f,f,c,n,b,e,b,k,y,y,y,p,y,n,l,r,c,l,p
203,c,f,b,t,f,f,c,n,b,e,b,k,y,y,b,p,y,n,l,r,c,m,p
204,x,s,w,t,f,f,c,n,b,e,?,k,y,y,b,p,y,n,l,r,c,m,p
205,s,y,c,f,l,a,w,b,e,t,r,f,f,g,g,p,n,t,f,n,n,w,e
206,b,g,c,f,a,a,w,b,n,t,r,s,f,o,g,p,w,t,f,k,n,w,e
207,c,f,y,t,f,a,c,n,b,e,b,k,y,c,y,p,w,o,l,r,c,m,p
208,f,g,y,t,c,a,c,n,b,e,b,k,y,c,y,p,y,o,p,r,c,u,p
209,x,g,p,t,c,a,c,n,b,e,?,k,y,b,c,p,y,n,l,r,c,m,p
210,f,y,c,f,a,f,w,b,e,t,r,f,f,n,b,p,o,o,f,k,y,w,e
211,s,f,g,f,l,a,w,b,e,t,r,f,f,n,g,p,n,t,f,u,v,w,e
212,c,g,b,t,f,f,c,n,b,e,b,k,y,c,b,p,w,n,l,r,c,m,p
213,f,f,n,f,l,a,w,b,e,t,r,f,s,g,w,p,n,t,f,k,y,w,e
214,s,s,c,f,l,f,w,b,e,t,r,y,f,g,e,p,o,t,f,k,n,w,e
215,s,s,e,f,l,a,w,b,e,t,c,y,f,g,e,p,o,t,f,u,n,w,e
216,b,s,y,t,f,f,c,n,b,e,b,k,y,y,y,p,y,n,l,r,c,m,p
217,x,f,u,f,a,f,w,b,n,e,r,f,f,e,n,p,n,t,f,k,y,w,e
218,b,g,b,t,p,f,c,n,b,e,b,y,y,b,c,p,y,o,l,r,c,m,p
219,c,g,b,t,p,a,w,n,b,e,c,k,s,b,b,p,y,n,l,r,c,m,p
220,c,g,w,t,f,a,c,n,b,e,b,k,y,c,b,p,y,n,l,r,c,d,p
221,c,g,p,t,c,f,c,n,b,e,?,k,y,y,n,p,y,n,l,r,c,m,p
222,c,g,b,f,p,a,c,n,b,e,b,k,y,c,y,p,w,o,l,r,s,w,p
223,c,g,e,t,p,f,c,n,b,e,b,f,y,c,w,p,y,n,l,r,c,l,p
224,s,f,c,f,a,a,w,b,p,t,c,f,f,g,g,p,n,t,f,n,n,w,e
225,k,g,y,t,p,a,c,n,b,e,?,k,y,c,y,p,y,o,l,r,c,m,p
226,c,s,w,t,f,f,c,n,b,t,b,k,y,c,y,p,y,o,l,r,c,m,p
227,f,f,c,f,l,a,w,b,e,t,e,f,k,p,o,p,w,t,f,n,y,w,e
228,c,s,b,t,f,f,c,n,b,e,b,k,y,y,b,p,w,n,l,r,c,u,p
229,c,g,p,t,p,f,c,n,b,e,b,k,y,b,y,p,y,o,l,r,c,m,p
230,f,y,g,t,p,f,c,n,b,e,b,k,y,b,y,p,w,n,l,r,c,d,p
231,s,f,c,f,a,a,w,b,g,t,r,f,f,w,g,p,n,t,f,u,y,w,e
232,f,y,e,f,l,a,w,b,n,t,r,y,f,e,e,p,o,t,f,n,n,w,e
233,x,g,r,f,a,a,w,b,e,t,r,s,s,g,g,p,n,t,f,u,n,w,e
234,k,g,b,t,s,f,c,n,b,e,b,k,y,b,c,p,y,n,l,r,c,m,p
235,k,g,y,t,c,a,c,n,b,e,e,k,y,c,y,p,y,n,l,r,a,g,p
236,x,f,c,f,l,a,w,b,e,t,r,s,f,g,o,p,n,t,f,k,n,w,e
237,c,y,w,t,s,f,c,n,b,e,b,y,y,y,y,p,y,o,l,r,c,m,p
238,s,s,c,f,l,f,w,b,e,t,r,y,s,y,e,p,o,t,f,n,a,w,e
239,k,f,e,f,a,a,w,b,e,t,r,y,f,e,g,p,n,t,f,u,n,w,e
240,c,g,p,t,f,a,c,n,b,e,?,k,y,c,y,p,y,n,l,r,c,d,p
241,x,y,n,f,l,a,c,b,o,t,r,s,s,e,g,p,w,t,f,u,n,w,e
242,s,f,u,f,l,a,c,b,e,t,r,s,f,g,g,p,o,t,f,u,n,w,e
243,b,f,w,f,l,a,w,b,o,t,e,f,f,p,g,p,w,t,f,u,y,w,e
244,b,s,g,t,f,a,c,n,b,e,b,k,y,b,b,p,y,n,l,r,c,m,p
245,s,y,g,f,l,a,w,b,e,t,r,y,s,g,o,p,n,t,f,u,y,w,e
246,s,f,c,f,l,a,w,b,n,t,c,s,f,e,g,p,o,o,f,u,n,l,e
247,f,s,c,t,a,a,w,b,n,t,r,f,k,e,g,p,o,o,f,u,n,w,e
248,s,y,b,f,a,a,w,b,o,t,r,f,s,n,e,p,n,t,f,u,y,w,e
249,b,y,u,f,a,f,w,b,u,t,r,s,s,e,g,p,n,t,f,u,v,d,e
250,x,s,b,t,f,f,c,n,b,e,b,k,y,y,y,p,y,o,l,r,c,m,p
251,s,y,r,f,a,f,w,b,o,t,e,y,f,g,e,p,o,o,f,k,y,w,e
252,s,y,u,f,a,f,w,b,e,t,r,f,f,w,e,p,o,t,f,w,y,w,e
253,c,g,p,t,f,a,w,n,b,e,b,k,y,y,y,p,w,o,l,r,c,m,p
254,s,s,u,f,l,a,w,b,p,t,r,f,k,p,w,p,o,t,f,b,n,w,e
255,b,g,w,t,c,f,c,n,b,e,b,k,y,b,b,p,y,n,l,r,c,m,p
256,s,s,n,f,a,a,w,b,u,t,r,f,f,e,g,p,n,t,f,o,y,p,e
257,b,g,y,t,p,a,c,n,b,e,b,k,y,w,y,p,y,n,l,r,c,m,p
258,c,g,u,t,p,a,c,n,b,e,b,k,y,b,y,p,w,t,l,r,c,m,p
259,c,y,p,t,p,a,c,n,b,e,b,k,y,o,y,p,y,n,l,r,c,u,p
260,f,g,b,t,f,f,c,n,b,e,b,k,y,c,y,p,y,o,l,r,c,u,p
261,x,g,w,t,f,a,c,n,b,e,c,k,y,b,y,p,y,n,l,r,c,d,p
262,x,g,b,t,f,a,c,n,b,e,b,k,y,y,y,p,y,o,l,r,c,g,p
263,b,y,b,t,f,a,c,n,b,e,b,k,y,b,b,p,y,n,l,r,s,d,p
264,b,g,p,t,f,f,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,m,p
265,s,f,c,f,a,a,w,b,e,t,c,f,f,g,g,p,o,t,f,o,y,w,e
266,s,f,y,f,l,f,w,b,h,t,r,f,k,g,n,p,n,t,f,n,y,w,e
267,c,f,w,t,c,a,c,n,b,t,b,k,y,y,c,p,y,o,l,r,c,m,p
268,b,g,b,t,c,f,c,n,b,e,b,k,y,w,y,p,y,o,l,r,c,m,p
269,s,f,e,f,a,a,w,b,e,t,r,f,f,g,g,p,w,t,f,k,y,u,e
270,s,s,c,f,l,f,w,b,e,t,e,f,k,g,g,p,o,t,f,u,n,w,e
271,c,g,b,t,p,f,c,n,b,e,b,k,y,c,c,p,w,n,l,r,c,m,p
272,s,f,c,f,a,f,w,b,e,t,e,f,s,g,g,p,o,t,f,o,y,w,e
273,c,s,w,t,f,f,c,n,b,e,b,y,y,b,b,p,w,n,l,r,c,m,p
274,f,f,r,f,a,f,w,b,h,t,r,s,f,g,o,p,o,t,f,k,n,u,e
275,b,y,b,t,f,f,c,n,b,e,b,k,y,b,b,p,y,n,p,r,c,m,p
276,c,s,c,f,a,f,w,b,p,e,e,f,s,g,g,p,o,t,f,u,n,p,e
277,f,s,b,t,c,f,c,n,b,e,?,k,y,c,y,p,y,n,l,r,c,d,p
278,s,s,c,f,l,a,w,b,h,t,c,f,k,g,g,p,o,t,f,y,n,w,e
279,f,y,p,t,s,a,c,n,b,e,b,k,y,b,b,p,n,n,l,r,c,g,p
280,s,f,c,f,l,f,w,b,e,t,c,f,f,n,g,p,n,t,f,w,n,w,e
281,s,g,u,f,l,f,c,b,e,t,r,y,k,g,g,p,o,t,f,h,y,w,e
282,f,g,n,f,a,f,c,b,n,t,r,f,k,g,g,p,n,t,f,k,n,w,e
283,f,y,c,f,l,a,w,b,u,t,c,f,s,p,e,p,n,t,f,n,n,w,e
284,s,f,u,f,a,a,w,b,k,t,r,s,s,o,o,p,o,n,f,y,y,w,e
