,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
104,x,s,w,f,l,f,w,b,w,e,c,s,f,w,n,p,w,o,f,n,y,g,e
105,c,y,c,f,c,f,w,n,u,e,c,y,s,n,p,p,w,o,p,n,c,l,p
106,f,y,y,f,a,a,w,n,n,e,r,s,y,o,o,p,o,o,p,u,y,g,e
107,b,g,p,f,c,f,w,n,g,e,b,k,k,n,n,p,w,o,l,n,y,g,p
108,b,g,g,f,c,f,c,n,u,e,b,f,k,n,b,p,w,o,p,n,v,m,p
109,x,y,n,f,a,f,c,n,p,e,r,s,f,w,g,p,w,o,f,u,v,p,e
110,k,s,n,f,s,f,c,n,b,e,c,k,k,p,b,p,w,n,e,w,c,d,p
111,b,f,e,f,c,f,c,n,p,t,?,k,k,p,b,p,w,o,l,k,y,p,p
112,b,s,w,f,l,a,c,b,o,e,c,y,k,o,o,p,n,o,p,n,n,m,e
113,x,s,p,f,a,f,w,b,w,e,?,y,s,e,w,p,w,o,e,k,a,g,e
114,x,y,n,f,p,a,c,n,w,e,c,k,y,c,c,p,w,o,n,k,c,d,p
115,k,g,c,f,a,f,w,n,p,t,b,s,f,w,p,p,w,o,f,u,y,d,e
116,s,f,g,f,a,f,c,b,k,t,e,k,y,g,g,p,w,o,p,n,y,u,e
117,b,y,n,f,f,f,c,b,u,t,?,s,f,w,g,p,w,o,f,h,y,p,p
118,x,f,y,f,s,a,c,n,y,t,?,k,y,c,c,p,w,n,n,w,c,d,p
119,b,g,g,t,m,f,c,n,b,e,b,k,k,p,p,p,w,o,e,w,v,g,p
120,b,s,w,t,a,f,c,b,n,e,c,f,f,e,w,p,w,o,e,n,s,m,e
121,b,g,b,t,m,f,c,n,b,e,b,y,y,e,e,p,w,o,e,w,v,m,p
122,x,s,e,f,l,f,w,b,w,t,b,s,f,w,g,p,w,o,f,n,y,d,e
123,k,f,e,f,c,f,c,n,g,t,?,k,k,b,p,p,w,o,l,k,y,p,p
124,b,y,e,f,c,f,c,n,u,e,c,s,f,w,y,p,w,o,f,k,v,l,p
125,k,y,e,f,m,f,c,n,b,t,?,k,k,w,p,p,w,n,e,w,c,d,p
126,x,s,w,t,l,f,w,b,k,e,c,s,s,e,w,p,w,o,e,k,a,g,e
127,x,y,y,f,a,a,w,b,k,e,r,s,k,o,o,p,o,o,p,n,y,g,e
128,c,s,c,f,p,f,w,n,w,e,c,k,y,c,c,p,w,o,n,n,c,l,p
129,f,s,y,t,l,f,w,b,h,e,c,f,f,w,e,p,w,o,e,n,a,g,e
130,c,y,b,f,p,f,c,n,g,e,b,k,k,n,n,p,w,o,l,k,v,g,p
131,x,s,w,t,a,f,w,n,n,t,?,f,s,w,w,p,w,o,e,u,a,g,e
132,f,y,n,f,l,f,c,b,n,e,r,f,s,e,e,p,w,o,e,n,s,p,e
133,f,y,y,t,l,a,w,n,n,e,r,k,y,o,o,p,o,o,p,u,n,g,e
134,x,f,w,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,y,g,p
135,x,y,y,f,p,f,c,n,k,t,?,f,f,w,y,p,w,o,p,k,c,d,p
136,f,y,n,f,c,f,c,n,g,e,c,k,k,p,w,p,w,o,l,n,y,d,p
137,x,f,c,f,l,f,w,b,w,t,b,s,f,w,n,p,w,o,f,k,v,l,e
138,k,f,g,f,l,a,c,b,w,e,?,y,s,o,o,p,n,o,p,n,y,p,e
139,b,f,e,f,p,f,c,n,h,t,?,k,f,p,w,p,w,o,p,n,c,l,p
140,c,s,n,t,l,a,c,b,w,e,c,k,k,o,o,p,o,o,p,n,n,m,e
141,k,s,p,f,c,f,c,n,p,t,?,k,k,n,p,p,w,o,l,k,y,p,p
142,c,g,p,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,g,p
143,x,g,n,f,a,f,c,b,w,t,b,s,f,w,e,p,w,o,f,n,v,l,e
144,b,s,w,t,a,f,w,b,k,e,?,y,f,w,p,p,w,o,e,n,a,g,e
145,b,s,p,t,a,f,w,b,p,e,?,f,f,w,e,p,w,o,e,k,a,g,e
146,x,y,n,t,a,f,c,b,g,e,r,k,s,p,g,p,w,o,p,n,v,p,e
147,s,f,n,f,a,f,c,b,g,t,e,k,k,n,n,p,w,o,l,k,y,u,e
148,b,g,b,t,c,f,c,n,u,e,b,f,f,n,b,p,w,o,p,k,v,g,p
149,f,f,n,t,c,f,c,n,h,t,?,f,k,w,y,p,w,o,p,k,c,d,p
150,x,f,n,f,p,f,c,b,y,t,?,k,y,c,c,p,w,o,n,n,c,d,p
151,k,f,b,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,u,p
152,b,g,b,f,m,f,c,n,p,e,b,k,k,n,p,p,w,o,l,w,v,m,p
153,x,f,y,t,c,f,c,n,o,t,?,s,f,w,p,p,w,o,p,n,c,l,p
154,x,y,n,t,a,f,c,b,k,e,r,f,f,e,w,p,w,o,e,k,s,p,e
155,b,y,g,f,c,f,c,n,k,e,b,y,y,y,y,p,y,o,e,k,v,m,p
156,f,f,c,f,l,f,w,b,h,t,b,s,f,w,n,p,w,o,f,k,v,l,e
157,c,s,w,t,l,f,c,b,n,e,c,f,k,e,e,p,w,o,e,n,s,g,e
158,b,y,p,f,c,f,c,n,h,e,b,k,k,b,n,p,w,o,l,n,v,g,p
159,k,y,y,f,p,f,c,n,h,t,?,k,k,n,b,p,w,o,l,k,y,d,p
160,x,f,c,f,a,f,c,b,u,t,b,s,f,w,g,p,w,o,f,n,v,l,e
161,k,y,e,f,p,a,c,n,w,e,c,k,y,c,c,p,w,o,n,k,c,d,p
162,x,f,e,f,c,f,c,n,p,t,?,k,k,p,b,p,w,o,l,n,y,d,p
163,k,f,p,f,c,a,c,n,y,t,?,k,y,c,c,p,w,o,n,n,c,d,p
164,b,s,w,f,a,f,c,b,n,e,c,k,y,g,p,p,w,o,p,n,n,m,e
165,c,g,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,m,p
166,b,f,e,f,f,f,w,b,h,e,b,k,k,p,b,p,w,o,l,h,v,g,p
167,b,g,p,f,c,f,c,n,p,e,b,f,f,w,p,p,w,o,p,n,s,u,p
168,f,s,c,t,p,f,c,n,u,e,c,s,f,w,g,p,w,o,p,n,s,d,p
169,f,f,n,t,n,a,c,b,o,t,e,s,s,o,o,p,n,o,p,o,y,u,e
170,s,f,n,t,a,f,c,b,o,t,e,s,y,n,p,p,w,o,p,n,y,u,e
171,f,s,n,f,a,f,w,b,p,t,b,s,f,w,n,p,w,o,f,k,y,d,e
172,c,s,w,f,a,a,w,b,n,e,c,s,y,o,o,p,o,o,p,n,n,g,e
173,x,y,g,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,m,p
174,f,f,g,f,n,a,c,b,y,e,e,f,y,o,o,p,n,o,p,o,y,u,e
175,f,f,y,f,y,f,w,n,b,t,?,k,y,w,p,p,w,o,e,w,c,d,p
176,b,s,w,f,c,f,c,n,p,e,b,k,k,b,b,p,w,o,l,k,v,m,p
177,f,y,e,f,f,f,w,b,g,t,?,k,k,p,n,p,w,o,l,h,v,d,p
178,b,s,w,t,n,f,c,b,w,e,c,f,f,e,w,p,w,o,e,n,s,m,e
179,k,y,c,t,p,f,c,n,o,e,c,s,f,w,g,p,w,o,p,n,c,d,p
180,x,y,w,f,c,a,c,n,w,t,?,k,y,c,c,p,w,o,n,n,c,d,p
181,f,y,y,t,l,f,c,b,g,e,r,s,y,g,p,p,w,o,p,k,y,p,e
182,x,s,w,t,a,f,w,b,y,e,c,s,k,g,g,p,w,o,p,n,v,l,e
183,k,s,w,t,n,f,c,b,n,e,c,s,f,e,e,p,w,o,e,b,s,m,e
184,c,s,c,t,a,a,w,b,u,e,c,k,y,o,o,p,n,o,p,k,s,g,e
185,b,f,e,f,p,f,c,n,n,t,?,f,f,w,p,p,w,o,p,n,c,w,p
186,f,f,e,f,c,f,c,n,u,t,?,s,f,w,w,p,w,o,f,k,v,d,p
187,c,s,b,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,g,p
188,k,f,e,f,l,f,c,n,w,t,b,k,y,p,w,p,w,o,p,u,y,p,e
189,c,y,w,t,p,f,c,n,g,e,b,f,f,n,b,p,w,o,p,k,v,m,p
190,k,y,e,f,p,f,w,n,o,e,c,f,f,n,n,p,w,o,p,n,c,l,p
191,k,s,r,f,l,f,w,b,w,e,?,s,f,w,w,p,w,o,f,n,v,l,e
192,f,y,c,f,l,f,w,b,h,t,b,s,f,w,g,p,w,o,f,k,y,d,e
193,b,y,p,f,p,f,c,n,u,e,b,s,f,w,y,p,w,o,f,k,v,m,p
194,k,y,y,f,y,f,c,n,b,t,?,k,y,y,y,p,y,o,e,w,c,l,p
195,b,s,w,f,l,a,c,b,o,e,c,s,y,o,o,p,n,o,p,n,n,m,e
196,f,y,e,f,c,f,c,n,p,t,?,k,k,n,p,p,w,o,l,n,y,d,p
197,k,y,n,f,c,f,w,n,k,t,?,f,f,w,w,p,w,o,p,k,s,d,p
198,b,g,e,f,s,f,c,n,b,e,b,k,y,p,n,p,w,n,e,w,v,g,p
199,b,s,p,f,c,f,c,n,u,e,b,s,f,w,n,p,w,o,f,n,y,g,p
200,f,s,u,t,a,f,c,n,w,e,?,k,s,g,w,p,w,o,p,u,n,g,e
201,f,y,y,f,p,f,c,n,p,e,c,k,k,b,n,p,w,o,l,n,y,d,p
202,c,g,g,f,y,f,c,n,b,e,b,k,y,y,y,p,y,o,e,w,v,m,p
203,x,f,c,f,a,f,c,b,p,t,b,k,k,p,w,p,w,o,l,n,y,p,e
204,x,s,y,f,a,f,w,n,w,e,c,s,f,w,e,p,w,o,f,u,y,d,e
205,c,y,e,f,s,a,w,n,y,e,c,k,y,c,c,p,w,n,n,w,c,l,p
206,f,y,y,f,a,a,w,b,g,e,r,s,y,o,o,p,n,o,p,n,n,g,e
207,b,g,g,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,m,p
208,k,f,n,f,a,a,w,b,k,t,b,s,y,o,o,p,n,o,p,n,v,l,e
209,x,s,p,f,l,f,w,b,u,e,?,s,f,w,g,p,w,o,f,n,v,l,e
210,f,g,w,t,p,f,c,n,y,t,b,k,y,p,b,p,w,o,e,n,a,g,p
211,c,y,w,t,l,f,w,b,k,e,c,f,f,e,e,p,w,o,e,n,s,g,e
212,b,s,c,t,n,f,w,b,w,e,c,s,f,e,w,p,w,o,e,k,v,l,e
213,b,s,y,t,a,f,c,b,h,e,c,f,s,e,e,p,w,o,e,n,s,m,e
214,x,y,n,f,a,f,w,b,y,e,r,f,f,e,e,p,w,o,e,n,s,g,e
215,f,g,g,f,p,f,c,n,u,e,b,s,f,w,p,p,w,o,f,k,v,u,p
216,k,f,p,f,p,f,c,n,p,e,b,k,k,p,b,p,w,o,l,k,v,m,p
217,x,y,y,f,a,a,c,b,n,e,r,s,s,o,o,p,o,o,p,n,y,p,e
218,b,f,e,f,f,f,c,b,g,t,?,k,k,n,n,p,w,o,l,h,v,p,p
219,c,y,w,f,p,f,c,n,h,e,b,s,f,w,p,p,w,o,f,n,y,u,p
220,f,s,e,f,p,f,c,n,g,t,?,k,k,n,p,p,w,o,l,n,y,d,p
221,x,f,g,f,n,f,c,b,g,t,e,k,k,b,b,p,w,o,l,k,y,u,e
222,b,s,w,f,a,f,c,b,w,e,c,f,f,w,p,p,w,o,e,n,s,m,e
223,f,f,e,f,y,f,c,n,b,t,?,k,y,e,e,p,w,n,e,w,c,d,p
224,f,f,c,f,n,f,w,b,u,t,b,s,f,w,n,p,w,o,f,n,v,d,e
225,f,f,n,f,l,a,w,b,n,t,b,y,y,o,o,p,n,o,p,n,v,l,e
226,f,y,y,f,a,a,c,b,n,e,r,s,k,o,o,p,o,o,p,n,v,p,e
227,f,f,y,t,f,f,c,b,u,t,?,f,f,w,y,p,w,o,p,h,s,d,p
228,x,s,w,f,l,f,c,b,p,e,?,s,f,w,g,p,w,o,f,k,y,g,e
229,x,g,w,f,s,f,c,n,b,e,b,k,s,p,n,p,w,n,e,w,v,g,p
230,b,s,y,t,n,f,w,b,n,e,c,s,f,w,w,p,w,o,e,n,a,g,e
231,f,f,w,f,c,f,w,n,n,t,?,y,y,e,e,p,w,o,e,n,c,l,p
232,b,s,g,f,l,f,w,b,g,e,?,f,y,p,b,p,w,o,p,n,y,d,e
233,c,g,g,f,p,f,c,n,n,e,b,k,y,p,n,p,w,o,e,n,v,m,p
234,s,f,g,f,l,f,c,b,p,t,e,s,f,w,e,p,w,o,f,n,y,u,e
235,k,f,n,f,p,f,c,n,g,t,?,k,k,p,b,p,w,o,l,k,y,p,p
236,x,y,n,t,n,a,w,b,n,e,r,y,y,o,o,p,n,o,p,n,n,g,e
237,x,y,y,t,a,f,w,b,k,e,r,f,f,e,w,p,w,o,e,n,a,g,e
238,f,f,y,f,c,f,c,n,u,t,?,s,f,w,p,p,w,o,f,n,y,d,p
239,f,y,y,f,l,a,c,b,g,e,r,k,k,o,o,p,n,o,p,k,y,p,e
240,x,f,g,t,l,a,c,b,k,e,e,k,s,o,o,p,n,o,p,k,y,u,e
241,c,g,p,f,p,f,c,n,p,e,b,k,k,p,p,p,w,o,l,k,y,g,p
242,f,g,b,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,u,p
243,k,y,n,f,p,f,c,n,n,t,?,k,y,y,y,p,y,o,e,k,c,d,p
244,x,f,e,f,f,f,c,b,g,e,?,k,k,b,p,p,w,o,l,h,v,d,p
245,k,y,n,f,s,f,c,n,b,t,?,k,y,y,y,p,y,n,e,w,c,d,p
246,x,s,w,t,a,f,c,b,p,e,c,f,s,w,n,p,w,o,e,k,s,m,e
247,c,s,w,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,m,p
248,f,f,g,f,a,f,c,b,g,t,e,k,y,g,g,p,w,o,p,k,y,u,e
249,k,s,c,t,l,f,w,b,p,t,b,f,y,g,w,p,w,o,p,k,y,d,e
250,k,f,y,f,l,f,w,b,y,t,b,y,y,p,g,p,w,o,p,n,y,d,e
251,b,y,w,t,a,f,w,b,w,e,c,s,s,w,p,p,w,o,e,k,a,g,e
252,f,f,c,f,a,f,w,b,w,t,b,s,f,w,n,p,w,o,f,n,v,l,e
253,k,f,y,f,l,a,w,b,w,t,b,k,y,o,o,p,n,o,p,n,y,d,e
254,f,s,w,f,l,f,c,b,k,e,c,f,f,w,g,p,w,o,e,n,s,m,e
255,f,y,n,f,f,f,w,n,b,e,c,k,k,y,y,p,y,n,e,w,c,l,p
256,f,s,c,f,p,f,c,n,u,e,c,f,s,n,n,p,w,o,p,k,s,d,p
257,b,s,w,t,a,f,c,b,n,e,c,f,s,y,y,p,y,o,e,n,a,g,e
258,c,g,b,t,y,f,c,n,b,e,b,k,k,p,p,p,w,n,e,w,a,g,p
259,b,y,p,f,f,f,w,b,h,e,b,k,k,n,n,p,w,o,l,h,v,g,p
260,k,f,e,f,l,f,c,b,h,t,b,s,f,w,e,p,w,o,f,k,v,l,e
261,x,y,y,f,l,a,c,b,y,e,r,k,y,o,o,p,o,o,p,n,y,g,e
262,b,y,b,f,f,f,c,n,y,e,b,k,y,p,n,p,w,n,e,w,a,g,p
263,k,f,e,f,s,f,c,n,b,t,?,k,y,p,b,p,w,o,e,w,c,d,p
264,s,f,g,f,n,f,c,b,h,e,e,s,f,w,e,p,w,o,f,k,v,u,e
265,b,f,b,f,c,f,w,n,o,e,b,f,f,w,y,p,w,o,p,n,c,d,p
266,x,f,g,f,a,f,c,n,p,e,?,s,f,w,g,p,w,o,f,u,v,l,e
267,f,y,n,t,a,f,w,b,h,e,r,f,s,e,w,p,w,o,e,n,a,g,e
268,b,y,y,t,c,f,c,n,n,t,?,k,s,w,y,p,w,o,p,n,c,d,p
269,x,s,y,t,l,a,w,n,n,e,?,s,y,o,o,p,o,o,p,u,y,g,e
270,s,f,n,f,a,f,c,b,h,t,e,s,f,w,n,p,w,o,f,n,y,u,e
271,f,y,e,f,c,f,c,n,n,e,c,k,y,p,b,p,w,o,e,k,c,l,p
272,x,s,w,t,a,f,c,b,w,e,c,f,f,w,y,p,w,o,e,n,a,g,e
273,f,g,e,t,n,f,c,b,u,t,b,s,y,n,p,p,w,o,p,k,y,u,e
274,x,s,w,t,n,f,w,b,n,e,c,f,f,w,n,p,w,o,e,b,a,g,e
275,b,g,p,t,p,f,c,n,n,e,b,f,f,w,p,p,w,o,p,n,v,m,p
276,f,y,g,f,p,f,w,n,u,t,e,s,f,w,y,p,w,o,f,k,y,g,p
277,x,y,n,f,p,f,c,n,g,e,r,k,k,n,n,p,w,o,l,n,v,g,p
278,k,y,n,f,l,f,w,n,w,t,b,s,f,w,g,p,w,o,f,u,v,l,e
279,x,s,w,t,l,f,w,b,w,e,c,f,s,e,e,p,w,o,e,n,a,g,e
280,b,y,p,t,f,f,c,b,p,e,b,f,f,n,n,p,w,o,p,h,s,u,p
281,c,f,b,f,c,f,w,n,p,e,b,k,k,p,p,p,w,o,l,n,y,g,p
282,f,f,y,t,p,f,c,n,k,t,?,k,k,e,e,p,w,o,e,k,c,w,p
283,c,g,b,f,c,f,c,n,g,e,b,k,k,n,n,p,w,o,l,n,y,g,p
284,x,s,u,f,a,a,c,b,y,e,?,s,y,o,o,p,n,o,p,n,c,w,e
