,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
120,k,g,g,f,p,f,c,n,u,t,b,s,f,w,p,p,w,o,f,k,v,g,p
121,k,y,g,f,s,f,c,b,e,e,?,f,f,e,e,p,w,n,e,w,c,w,e
122,b,y,b,f,a,f,w,b,p,e,?,k,y,p,p,p,w,o,p,k,n,g,e
123,f,y,n,f,c,f,c,n,p,e,r,k,k,p,n,p,w,o,l,k,y,p,p
124,f,f,e,t,a,f,c,n,p,t,b,f,s,y,y,p,y,o,e,u,s,p,e
125,x,y,n,f,n,f,c,b,w,e,r,s,f,w,n,p,w,n,f,w,v,g,e
126,k,g,g,f,m,f,c,b,b,e,b,k,y,w,w,p,w,o,e,w,v,g,p
127,x,y,e,t,p,f,w,n,g,e,c,s,f,w,y,p,w,o,p,k,c,l,p
128,b,y,y,t,a,f,c,n,n,e,c,y,s,e,w,p,w,o,e,u,s,m,e
129,s,y,g,f,c,f,c,n,p,t,e,k,k,p,p,p,w,o,l,k,v,u,p
130,b,g,b,f,c,f,c,n,p,e,b,k,k,b,b,p,w,o,l,n,y,p,p
131,b,y,g,f,c,f,w,n,u,t,?,f,f,w,w,p,w,o,p,n,c,l,p
132,f,g,b,f,y,f,c,n,w,e,b,k,y,c,c,p,w,n,n,w,c,l,p
133,k,s,g,t,a,f,c,b,h,e,?,f,s,y,y,p,y,o,e,k,a,g,e
134,b,f,u,f,a,f,w,n,w,e,?,s,f,w,g,p,w,o,f,u,v,l,e
135,f,g,c,f,l,f,w,b,y,t,b,s,k,p,p,p,w,o,p,n,y,d,e
136,x,y,g,f,p,f,c,n,p,e,b,k,k,n,p,p,w,o,l,n,v,m,p
137,x,g,n,f,a,f,w,n,p,e,b,s,f,w,n,p,w,o,f,u,v,l,e
138,f,y,n,t,l,f,w,b,k,e,r,f,s,w,e,p,w,o,e,k,a,g,e
139,s,f,g,t,a,f,c,b,n,t,e,s,k,p,p,p,w,o,p,k,v,u,e
140,b,s,w,t,c,f,c,b,h,e,c,s,f,w,g,p,w,o,e,n,s,m,e
141,b,s,w,f,p,f,c,b,y,e,c,k,y,g,w,p,w,o,p,n,n,m,e
142,k,s,c,t,l,f,c,b,h,e,c,f,f,e,w,p,w,o,e,k,s,m,e
143,x,s,y,t,l,f,c,n,p,e,c,f,f,w,n,p,w,o,e,u,s,m,e
144,x,y,c,f,f,f,c,b,e,e,c,f,s,w,n,p,w,t,e,w,s,m,e
145,x,y,c,f,y,f,c,n,b,e,c,y,y,p,b,p,w,n,e,w,c,l,p
146,x,f,n,f,n,f,c,n,h,t,b,k,k,b,n,p,w,o,l,h,y,u,e
147,k,y,w,f,l,f,c,n,p,e,?,k,k,n,b,p,w,o,l,u,v,d,p
148,b,y,n,f,c,f,c,n,p,t,?,k,k,b,b,p,w,o,l,k,y,d,p
149,f,y,y,f,l,f,w,n,w,e,r,s,f,w,g,p,w,o,f,u,v,g,e
150,k,y,e,f,a,f,c,n,u,e,c,s,f,w,g,p,w,o,f,n,v,d,p
151,x,g,w,t,m,f,c,n,b,e,b,k,k,w,e,p,w,n,e,w,v,u,p
152,f,s,w,f,a,f,c,b,k,e,c,y,y,g,w,p,w,o,p,k,n,m,e
153,x,f,b,f,f,f,c,b,b,e,b,k,k,p,b,p,w,n,e,w,v,l,p
154,f,y,y,t,a,f,c,b,g,e,r,y,y,g,p,p,w,o,p,n,y,p,e
155,b,s,b,f,p,f,c,n,k,e,b,f,f,w,y,p,w,o,p,n,c,d,p
156,b,y,n,t,n,a,w,b,k,t,b,s,s,o,o,p,o,o,p,n,v,g,e
157,k,s,w,f,p,f,c,b,u,e,?,s,f,w,p,p,w,o,f,n,v,p,e
158,x,y,n,t,s,f,c,b,e,e,?,k,k,w,w,p,w,t,e,w,c,w,e
159,b,y,y,t,l,f,w,b,n,e,c,s,y,p,w,p,w,o,p,k,y,g,e
160,x,y,n,f,n,f,c,b,o,e,r,s,y,p,g,p,w,o,p,y,n,g,e
161,x,y,y,f,f,f,c,b,h,t,b,f,f,n,n,p,w,o,p,h,n,g,p
162,b,y,y,f,a,f,w,b,k,e,c,f,f,e,w,p,w,o,e,k,a,g,e
163,k,y,u,f,y,f,c,n,b,t,?,k,k,p,p,p,w,n,e,w,c,d,p
164,x,y,y,f,a,f,c,b,h,e,r,k,k,n,b,p,w,o,l,n,v,p,e
165,b,f,b,f,f,a,w,n,y,e,b,k,y,c,c,p,w,n,n,w,c,d,p
166,x,f,y,f,m,f,c,n,b,t,?,k,k,y,y,p,y,n,e,w,v,p,p
167,c,y,e,f,a,f,c,n,n,e,c,y,s,p,w,p,w,o,p,u,n,m,e
168,f,f,b,f,f,f,c,b,g,t,b,k,k,p,p,p,w,o,l,h,v,g,p
169,s,y,w,f,p,f,c,n,p,e,e,k,k,n,p,p,w,o,l,n,v,g,p
170,k,s,b,f,f,f,c,b,h,t,b,k,k,b,p,p,w,o,l,h,v,p,p
171,x,f,e,f,l,f,c,b,n,t,b,y,y,p,g,p,w,o,p,k,y,u,e
172,k,s,e,t,l,a,c,n,n,e,c,y,k,o,o,p,n,o,p,u,n,m,e
173,b,y,r,f,f,a,w,b,w,t,?,k,y,c,c,p,w,o,n,w,c,d,p
174,x,f,w,f,f,f,c,b,p,e,b,k,k,p,n,p,w,n,l,w,v,m,p
175,b,y,w,f,a,a,c,b,u,e,c,s,y,o,o,p,o,o,p,k,y,d,e
176,k,y,c,f,f,f,c,b,g,e,c,y,f,n,n,p,w,o,p,h,v,d,p
177,k,f,n,f,s,f,w,b,p,t,?,k,k,p,p,p,w,t,l,w,y,d,p
178,x,y,y,t,m,f,c,b,w,e,r,y,f,w,p,p,w,t,e,w,s,p,e
179,f,y,y,t,s,f,c,n,b,e,c,f,y,y,y,p,y,o,e,w,v,d,p
180,f,y,n,t,n,f,c,b,o,e,r,f,k,g,w,p,w,o,p,o,y,p,e
181,f,s,e,f,n,f,c,n,u,t,b,s,f,w,g,p,w,o,f,h,v,l,e
182,k,y,e,f,l,f,c,n,k,t,?,y,s,p,p,p,w,o,p,k,c,w,p
183,f,y,e,f,f,f,c,b,h,e,?,k,k,n,p,p,w,o,l,h,y,p,p
184,k,g,p,f,p,f,c,n,g,e,b,k,k,b,n,p,w,o,l,k,y,g,p
185,x,y,g,t,y,f,w,b,b,e,b,y,k,y,y,p,y,n,e,w,s,g,p
186,k,y,c,f,f,f,w,n,b,e,c,k,y,p,p,p,w,o,e,w,c,l,p
187,b,s,n,f,s,f,c,n,y,e,c,k,y,c,c,p,w,n,n,w,c,d,p
188,f,y,n,f,f,f,c,b,g,t,?,k,k,n,b,p,w,o,l,h,y,p,p
189,b,s,e,f,s,f,c,n,b,t,?,k,k,w,y,p,w,o,e,w,v,g,p
190,b,f,e,f,m,f,c,n,e,t,?,y,y,p,b,p,w,o,e,w,v,d,p
191,x,g,c,t,m,f,c,n,p,e,b,s,s,p,n,p,w,t,p,w,y,u,e
192,f,s,p,f,c,f,w,n,u,t,?,s,f,w,w,p,w,o,f,n,y,d,p
193,x,s,y,f,l,f,c,b,n,e,?,f,f,e,w,p,w,o,e,k,s,p,e
194,c,y,g,f,c,f,c,n,p,e,b,k,k,n,b,p,w,o,l,k,y,p,p
195,f,s,w,t,a,f,c,b,n,e,c,s,f,y,y,p,y,o,e,n,s,m,e
196,s,y,w,f,y,f,c,n,b,e,e,f,f,p,b,p,w,n,e,w,v,g,p
197,k,f,e,t,p,f,c,b,w,t,?,f,f,w,w,p,w,o,p,k,s,p,p
198,b,f,y,f,c,f,c,n,h,t,b,k,k,p,b,p,w,o,l,n,y,p,p
199,x,f,g,f,a,f,c,b,n,e,e,y,y,p,w,p,w,o,p,k,y,u,e
200,b,y,c,t,f,f,c,n,w,e,c,k,k,y,y,p,y,o,e,w,c,d,p
201,f,y,n,f,y,f,w,b,y,e,r,y,f,y,y,p,y,t,e,w,a,g,e
202,b,y,e,f,p,f,c,n,g,t,?,k,k,p,p,p,w,o,l,n,v,d,p
203,c,y,e,f,a,a,c,n,w,e,c,k,y,c,c,p,w,o,n,u,c,d,p
204,f,y,w,f,f,f,w,b,u,e,e,s,f,w,n,p,w,o,f,h,v,g,p
205,x,f,g,f,n,f,c,n,u,t,e,s,f,w,n,p,w,o,f,h,y,u,e
206,k,s,c,f,s,f,w,n,w,e,c,k,f,w,p,p,w,o,p,w,c,l,p
207,k,s,e,t,c,f,c,n,o,t,?,f,f,g,g,p,w,o,p,n,c,w,p
208,b,s,w,t,m,f,w,b,e,e,c,s,f,e,e,p,w,t,e,w,c,d,e
209,k,g,e,t,f,f,c,b,w,t,b,f,f,g,p,p,w,o,p,h,v,m,p
210,f,y,w,f,y,f,w,n,y,e,e,y,k,n,n,p,w,n,p,w,n,g,p
211,b,y,n,t,n,f,w,b,k,e,?,s,f,e,e,p,w,o,e,n,s,g,e
212,f,s,b,f,p,f,w,b,u,e,?,s,f,w,p,p,w,o,f,n,y,g,e
213,k,y,b,t,f,f,w,b,u,t,?,f,f,n,b,p,w,o,p,h,c,l,p
214,f,f,e,f,m,f,c,n,p,t,?,k,k,n,b,p,w,o,l,w,v,p,p
215,f,f,e,f,c,f,c,n,k,t,?,k,k,w,p,p,w,o,e,k,c,w,p
216,f,y,e,f,m,f,c,n,b,e,c,y,y,p,b,p,w,t,e,w,v,g,p
217,f,g,b,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,u,p
218,f,y,n,t,a,f,w,n,n,e,?,f,s,p,n,p,w,o,e,u,v,d,e
219,x,y,w,t,p,f,c,n,k,e,e,s,y,p,b,p,w,o,e,n,v,g,p
220,k,y,e,f,f,f,c,n,p,t,?,k,k,n,b,p,w,n,l,w,v,p,p
221,x,y,e,t,m,f,w,n,e,e,c,f,s,e,w,p,w,o,e,w,a,g,e
222,b,y,u,f,y,f,w,n,y,t,?,k,y,c,c,p,w,o,n,w,c,d,p
223,f,g,p,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,y,g,p
224,c,s,y,t,n,f,w,b,o,e,c,f,s,g,p,p,w,o,p,o,n,g,e
225,f,y,n,f,a,f,w,b,p,e,r,k,s,p,g,p,w,o,p,n,y,g,e
226,b,s,p,t,a,f,w,n,p,e,?,y,s,y,y,p,y,o,e,u,s,g,e
227,c,y,g,f,y,f,c,n,w,e,b,s,f,w,p,p,w,n,f,w,y,p,p
228,k,s,w,f,n,f,w,b,n,e,c,f,s,w,w,p,w,o,e,b,v,g,e
229,f,f,e,t,l,a,c,b,p,t,b,s,k,o,o,p,o,o,p,k,y,u,e
230,f,y,y,t,l,f,w,b,h,e,r,s,s,w,g,p,w,o,e,k,s,g,e
231,s,s,w,f,f,f,c,n,g,t,e,k,k,p,p,p,w,o,l,h,y,u,p
232,b,s,c,t,n,f,c,b,n,e,c,s,y,g,w,p,w,o,p,k,n,m,e
233,f,f,n,f,s,f,c,n,b,e,?,y,k,p,b,p,w,n,e,w,c,l,p
234,b,g,p,f,s,f,c,n,b,e,b,k,y,p,b,p,w,n,e,w,v,p,p
235,f,s,y,t,l,f,c,b,k,e,c,f,f,e,w,p,w,o,e,k,s,m,e
236,f,y,y,f,n,f,c,n,b,e,r,y,y,p,g,p,w,o,e,w,a,g,p
237,c,y,y,f,c,f,w,n,h,e,c,f,y,p,n,p,w,o,p,k,s,d,p
238,s,y,w,f,a,f,c,b,w,t,e,y,y,g,w,p,w,o,p,n,v,u,e
239,b,g,b,t,c,a,c,b,o,e,b,f,k,o,o,p,n,o,p,n,s,u,p
240,x,s,w,t,s,f,c,n,b,e,e,k,y,e,e,p,w,n,e,w,a,g,p
241,f,s,c,t,s,f,c,b,b,e,c,k,k,p,b,p,w,o,e,w,c,l,p
242,b,y,e,f,c,f,c,n,w,e,c,k,k,p,b,p,w,o,e,n,c,l,p
243,b,y,e,f,a,a,c,b,o,e,c,y,y,o,o,p,n,o,p,n,s,m,e
244,x,s,w,f,l,f,c,b,w,e,c,s,f,w,w,p,w,o,f,k,v,l,e
245,k,f,y,t,s,f,c,n,b,t,?,y,y,e,e,p,w,o,e,w,s,d,p
246,f,y,e,f,s,f,c,n,y,e,c,k,y,c,c,p,w,n,n,w,c,d,p
247,x,s,w,t,y,f,c,b,w,e,c,f,s,w,p,p,w,t,e,w,s,m,e
248,x,f,p,f,c,f,w,n,w,e,b,k,y,c,c,p,w,o,n,k,c,d,p
249,f,y,p,f,m,f,w,b,b,e,b,y,k,p,p,p,w,o,e,w,c,d,p
250,c,s,n,f,c,f,c,n,u,e,b,f,f,g,p,p,w,o,p,n,v,g,p
251,x,y,g,t,s,f,c,n,b,t,e,y,k,y,y,p,y,o,e,w,v,u,p
252,f,s,w,f,y,f,w,b,w,e,c,s,f,w,g,p,w,t,f,w,v,l,e
253,k,f,e,t,a,f,c,n,p,t,b,f,f,w,e,p,w,o,e,u,s,p,e
254,x,g,n,f,n,f,w,n,p,t,b,s,f,w,g,p,w,o,f,h,y,d,e
255,k,f,e,f,a,f,w,n,g,t,b,y,y,g,g,p,w,o,p,k,v,l,e
256,x,y,n,t,l,f,w,b,p,e,r,f,f,e,e,p,w,o,e,k,a,g,e
257,f,s,p,f,n,a,c,b,y,e,b,k,y,c,c,p,w,o,n,w,c,l,e
258,k,y,r,f,f,f,c,b,p,t,?,k,k,p,b,p,w,o,l,h,v,p,p
259,c,g,g,f,f,f,w,b,g,e,b,k,k,p,b,p,w,o,l,h,v,g,p
260,b,s,w,t,a,a,c,b,n,e,?,k,s,o,o,p,o,o,p,n,y,g,e
261,k,f,e,f,f,f,c,b,h,e,b,s,f,w,p,p,w,o,f,h,v,g,p
262,k,s,e,f,c,f,w,n,h,t,b,s,f,w,g,p,w,o,f,n,v,d,e
263,f,y,b,t,y,f,c,n,p,t,?,s,s,e,e,p,w,t,e,w,c,w,e
264,b,g,p,t,l,f,c,b,n,t,b,s,f,e,w,p,w,o,e,n,s,p,e
265,x,y,y,f,n,f,w,b,o,e,r,y,y,p,g,p,w,o,p,n,v,g,e
266,c,y,e,f,c,f,c,b,o,e,c,k,y,p,w,p,w,o,p,n,s,d,p
267,x,y,y,f,l,f,c,b,u,e,r,s,f,w,g,p,w,o,f,n,v,p,e
268,f,y,g,f,a,f,w,n,p,e,?,f,f,e,w,p,w,o,e,k,a,g,e
269,f,g,n,f,a,f,w,n,p,t,b,s,f,w,g,p,w,o,f,u,y,d,e
270,x,f,p,f,l,f,w,b,p,t,b,s,f,w,g,p,w,o,f,n,v,l,e
271,b,s,y,t,n,f,w,b,o,e,c,k,s,g,g,p,w,o,p,n,y,g,e
272,c,y,e,f,c,f,c,n,k,e,c,f,y,p,b,p,w,o,e,n,c,d,p
273,c,y,w,f,c,f,w,n,w,e,c,y,y,y,y,p,y,o,e,n,v,d,p
274,k,f,u,f,l,f,w,n,y,e,?,f,f,n,p,p,w,o,p,n,s,d,p
275,k,s,n,f,m,f,c,b,b,e,c,k,s,y,y,p,y,n,e,w,c,l,p
276,b,f,w,t,n,f,w,b,h,e,?,f,f,e,w,p,w,o,e,n,a,g,e
277,k,f,w,f,s,f,c,b,b,e,b,k,s,e,e,p,w,t,e,w,v,g,p
278,x,y,c,f,n,f,w,b,g,e,c,k,k,n,n,p,w,o,l,w,y,d,e
279,b,s,c,f,m,a,w,b,y,t,b,k,y,c,c,p,w,o,n,w,c,l,p
280,k,y,c,f,m,f,c,n,b,e,c,k,k,y,y,p,y,t,e,w,v,l,p
281,x,f,n,f,a,a,c,b,o,t,e,s,y,o,o,p,o,o,p,n,y,u,e
282,c,y,g,t,c,a,w,b,o,t,b,f,f,o,o,p,n,o,p,n,c,l,p
283,k,f,r,f,c,f,w,n,o,t,?,f,f,p,b,p,w,o,p,n,s,d,p
284,f,y,y,f,a,a,c,b,g,e,r,k,y,o,o,p,n,o,p,k,v,p,e
