,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
109,b,g,y,f,p,f,c,n,h,e,b,k,k,b,n,p,w,o,l,n,v,m,p
110,f,y,e,f,f,f,c,b,g,t,?,k,k,b,n,p,w,o,l,h,y,p,p
111,k,s,c,t,l,f,c,n,n,t,b,f,f,y,y,p,y,o,e,u,v,p,e
112,k,f,c,f,a,a,c,b,u,t,b,y,y,o,o,p,o,o,p,n,y,p,e
113,k,f,n,t,p,f,c,n,o,t,?,f,k,w,e,p,w,o,p,n,s,d,p
114,f,y,n,t,l,f,w,b,w,e,r,k,y,p,g,p,w,o,p,n,s,g,e
115,x,s,w,t,a,f,w,b,p,e,c,f,s,e,e,p,w,o,e,k,a,g,e
116,x,f,g,t,n,a,c,b,o,t,e,y,y,o,o,p,n,o,p,o,y,u,e
117,x,g,w,f,p,f,c,n,p,e,b,k,k,n,n,p,w,o,l,k,v,m,p
118,k,y,e,f,c,f,c,n,g,t,?,k,k,b,p,p,w,o,l,k,y,p,p
119,c,g,g,f,c,f,c,n,p,e,b,k,k,b,b,p,w,o,l,n,v,g,p
120,b,s,n,f,l,a,c,b,y,e,c,y,y,o,o,p,o,o,p,n,n,m,e
121,b,y,w,f,c,f,w,n,p,e,b,k,k,p,w,p,w,o,l,n,v,g,p
122,x,f,b,f,p,f,c,n,p,e,b,k,k,n,n,p,w,o,l,n,v,u,p
123,s,f,g,f,n,f,c,b,u,t,e,s,f,w,n,p,w,o,f,k,y,u,e
124,x,s,e,f,l,f,w,b,w,t,b,s,f,w,g,p,w,o,f,n,v,l,e
125,x,s,n,f,n,f,c,b,p,t,b,s,f,w,n,p,w,o,f,n,y,p,e
126,b,f,g,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,u,p
127,c,y,w,f,c,f,c,n,w,e,c,k,y,c,c,p,w,o,n,k,c,d,p
128,f,y,n,f,p,f,c,n,y,e,c,k,y,c,c,p,w,o,n,n,c,l,p
129,k,y,n,t,c,f,c,n,o,e,c,k,f,g,w,p,w,o,p,n,c,d,p
130,b,s,b,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,g,p
131,x,y,g,f,f,f,c,n,b,e,b,y,y,p,b,p,w,n,e,w,v,g,p
132,c,y,c,f,p,a,w,n,w,e,c,k,y,c,c,p,w,o,n,k,c,l,p
133,f,y,e,t,f,f,w,n,b,t,?,k,y,p,p,p,w,n,e,w,c,l,p
134,k,y,y,f,n,f,c,b,w,t,b,s,f,w,g,p,w,o,f,k,y,p,e
135,k,g,n,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,v,m,p
136,f,f,g,f,a,a,c,b,k,t,e,f,y,o,o,p,o,o,p,n,y,u,e
137,k,f,y,f,y,f,c,n,b,t,?,y,y,p,b,p,w,o,e,w,c,d,p
138,f,y,c,t,a,a,w,n,p,t,b,k,k,o,o,p,o,o,p,u,c,l,e
139,b,y,e,f,c,f,w,n,u,e,c,s,f,w,p,p,w,o,f,n,y,d,p
140,x,s,r,f,a,a,w,b,n,e,?,s,y,o,o,p,n,o,p,k,n,g,e
141,b,f,p,f,p,f,c,n,p,e,b,k,k,n,p,p,w,o,l,k,v,m,p
142,k,y,e,f,m,f,w,n,b,e,c,k,y,y,y,p,y,o,e,w,c,l,p
143,k,y,b,f,f,f,c,n,y,t,?,y,y,y,y,p,y,n,e,w,v,d,p
144,f,y,c,f,c,f,w,n,w,e,c,k,y,c,c,p,w,o,n,k,c,l,p
145,s,f,g,f,l,a,c,b,n,t,e,y,f,o,o,p,n,o,p,k,y,u,e
146,f,f,c,f,l,a,w,b,p,t,b,s,y,o,o,p,n,o,p,n,y,d,e
147,f,g,g,f,c,f,c,n,n,e,b,k,k,y,y,p,y,o,e,n,v,m,p
148,b,s,w,t,a,f,c,n,w,e,c,f,s,w,e,p,w,o,e,u,s,m,e
149,k,g,b,f,s,f,c,n,b,e,b,k,y,y,y,p,y,o,e,w,v,g,p
150,b,s,w,f,a,a,c,b,k,e,c,s,k,o,o,p,n,o,p,n,s,m,e
151,b,y,y,f,f,f,c,b,g,t,?,k,k,b,b,p,w,o,l,h,y,d,p
152,c,y,c,f,c,f,c,n,g,e,c,s,f,w,p,p,w,o,p,n,c,d,p
153,k,s,p,f,l,a,w,b,y,e,?,k,y,c,c,p,w,o,n,n,c,l,e
154,b,y,e,t,p,f,w,n,u,t,?,y,f,w,p,p,w,o,p,n,c,l,p
155,s,f,n,f,l,f,c,n,w,t,e,s,f,w,g,p,w,o,f,u,y,u,e
156,x,y,y,t,l,f,w,b,p,e,r,f,f,w,e,p,w,o,e,n,a,g,e
157,s,f,g,f,a,f,c,n,w,t,e,s,f,w,y,p,w,o,f,u,y,u,e
158,k,f,e,t,l,f,c,b,k,t,b,s,f,w,g,p,w,o,e,n,s,p,e
159,f,y,y,f,l,f,c,b,h,e,r,s,f,w,e,p,w,o,f,k,v,p,e
160,b,s,w,f,a,f,c,b,h,t,b,s,f,w,n,p,w,o,f,n,v,p,e
161,c,s,w,f,l,a,w,b,o,e,c,k,y,o,o,p,n,o,p,n,s,g,e
162,k,s,e,f,c,f,c,n,p,t,?,k,k,n,b,p,w,o,l,k,y,d,p
163,x,f,n,f,l,f,c,n,p,t,e,s,f,w,g,p,w,o,f,u,y,u,e
164,b,f,b,f,p,f,c,n,k,e,b,k,y,y,y,p,y,o,e,n,v,d,p
165,c,y,w,f,l,a,c,b,k,e,c,s,y,o,o,p,n,o,p,k,n,m,e
166,k,s,w,t,a,f,w,b,p,e,c,k,f,w,y,p,w,o,e,k,v,d,e
167,b,f,y,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,y,u,p
168,c,f,w,f,c,f,c,n,u,e,b,s,f,w,p,p,w,o,f,n,v,g,p
169,x,s,w,t,l,f,c,b,p,e,c,f,f,y,y,p,y,o,e,n,s,m,e
170,f,f,e,f,l,f,c,b,h,t,b,s,f,w,g,p,w,o,f,n,v,p,e
171,c,s,w,f,p,f,c,n,u,e,b,f,f,g,w,p,w,o,p,k,v,g,p
172,k,y,n,f,s,a,c,n,y,e,c,k,y,c,c,p,w,o,n,w,c,l,p
173,b,y,e,f,p,f,c,n,k,t,?,k,f,n,n,p,w,o,p,k,c,d,p
174,b,s,w,f,l,f,c,b,w,e,c,s,f,w,g,p,w,o,f,n,y,g,e
175,c,g,b,f,p,f,c,n,p,e,b,s,f,w,w,p,w,o,f,k,v,m,p
176,s,f,n,t,l,a,c,b,n,t,e,s,y,o,o,p,n,o,p,k,n,g,e
177,b,s,g,t,l,a,w,n,w,e,?,k,y,o,o,p,o,o,p,u,y,g,e
178,f,y,n,f,n,a,w,b,n,t,b,s,y,o,o,p,n,o,p,y,y,d,e
179,b,f,r,t,l,f,w,b,n,e,?,f,s,w,g,p,w,o,e,n,a,g,e
180,b,s,w,f,a,f,c,b,w,e,?,s,f,w,e,p,w,o,f,n,v,l,e
181,b,s,p,f,p,f,c,n,n,e,b,y,f,g,w,p,w,o,p,k,c,l,p
182,k,s,b,f,f,f,w,b,h,e,b,k,k,b,n,p,w,o,l,h,v,g,p
183,c,f,g,f,c,f,c,n,g,e,b,k,k,n,p,p,w,o,l,n,y,d,p
184,s,f,g,t,n,a,c,b,y,e,e,s,y,o,o,p,o,o,p,o,y,u,e
185,k,y,b,f,c,f,c,n,h,e,b,k,k,n,n,p,w,o,l,n,y,u,p
186,b,y,c,t,c,f,c,n,n,e,c,f,y,n,p,p,w,o,p,k,c,d,p
187,x,f,p,f,m,f,c,n,b,e,?,k,f,y,y,p,y,o,e,w,c,d,p
188,c,g,w,f,f,f,w,b,h,e,b,k,k,b,b,p,w,o,l,h,v,g,p
189,x,y,w,t,l,f,c,n,n,e,c,y,f,e,w,p,w,o,e,u,s,m,e
190,b,f,y,t,a,f,w,b,p,t,?,f,f,w,p,p,w,o,e,n,a,g,e
191,f,s,y,f,f,f,c,n,y,e,c,k,y,e,e,p,w,n,e,w,c,d,p
192,c,g,w,f,c,f,c,n,g,e,b,k,k,p,b,p,w,o,l,k,v,m,p
193,k,y,y,t,p,f,c,n,o,t,?,f,f,n,p,p,w,o,p,n,c,d,p
194,x,s,w,t,a,f,w,b,w,e,c,f,f,w,n,p,w,o,e,n,s,g,e
195,f,y,y,f,y,f,c,n,b,t,?,k,y,y,y,p,y,o,e,w,v,d,p
196,k,f,e,f,y,f,c,n,b,t,?,k,y,y,y,p,y,o,e,w,s,d,p
197,c,s,p,f,p,f,c,n,p,e,b,k,k,b,n,p,w,o,l,k,y,g,p
198,b,g,y,f,c,f,c,n,p,e,b,k,k,b,b,p,w,o,l,n,v,g,p
199,b,f,n,f,p,f,c,n,p,e,?,k,k,p,n,p,w,o,l,n,y,d,p
200,x,y,n,f,y,f,w,n,b,e,c,k,k,p,b,p,w,n,e,w,c,l,p
201,x,s,c,f,a,a,c,b,y,e,c,y,k,o,o,p,o,o,p,n,n,m,e
202,k,y,n,f,p,f,c,n,o,e,c,f,f,w,y,p,w,o,p,n,c,l,p
203,b,g,g,f,p,f,c,n,u,e,b,s,f,w,y,p,w,o,f,k,v,m,p
204,b,s,e,t,a,a,c,b,o,e,c,s,y,o,o,p,n,o,p,n,y,g,e
205,s,f,n,f,a,f,c,n,p,t,e,s,f,w,n,p,w,o,f,u,v,u,e
206,s,f,g,f,l,f,c,b,h,t,e,s,f,w,p,p,w,o,f,n,y,u,e
207,k,f,e,f,c,f,c,n,y,t,?,k,k,p,n,p,w,o,e,n,c,d,p
208,f,s,u,t,n,f,w,n,k,e,?,f,f,w,n,p,w,o,e,n,a,g,e
209,s,f,n,t,a,f,w,n,w,t,e,f,s,w,g,p,w,o,e,u,a,g,e
210,k,f,y,f,l,f,c,b,p,t,b,s,f,w,e,p,w,o,f,n,v,l,e
211,b,y,b,f,c,f,c,n,o,e,b,k,f,n,n,p,w,o,p,n,s,u,p
212,x,f,g,t,a,f,c,n,n,t,e,f,y,p,w,p,w,o,p,u,y,u,e
213,c,g,b,f,f,f,c,n,b,e,b,y,y,p,n,p,w,n,e,w,v,m,p
214,b,g,b,f,f,a,w,n,y,e,b,k,y,c,c,p,w,o,n,w,c,l,p
215,k,y,n,f,c,f,w,n,w,t,?,k,y,c,c,p,w,o,n,k,c,l,p
216,f,f,g,f,a,f,c,b,g,e,e,k,y,p,g,p,w,o,p,k,y,u,e
217,x,f,g,t,l,f,c,b,g,t,?,s,s,g,p,p,w,o,p,n,c,w,e
218,c,f,b,f,f,f,c,n,b,e,b,k,k,y,y,p,y,n,e,w,v,m,p
219,s,f,g,f,l,f,c,b,g,t,e,s,k,g,p,p,w,o,p,n,s,u,e
220,x,s,c,t,l,f,c,b,n,t,b,y,f,e,e,p,w,o,e,n,s,p,e
221,x,f,n,f,n,a,c,b,o,t,e,k,y,o,o,p,o,o,p,n,y,u,e
222,b,g,w,f,p,f,c,n,k,e,b,f,f,w,p,p,w,o,p,k,n,m,p
223,x,y,y,t,a,f,w,n,w,e,r,f,f,e,e,p,w,o,e,u,a,g,e
224,f,y,y,t,l,f,w,b,k,e,r,s,f,e,e,p,w,o,e,n,a,g,e
225,x,y,y,f,n,f,w,n,h,e,r,y,f,g,g,p,w,o,p,h,n,g,e
226,b,y,y,f,n,a,c,b,o,e,c,y,y,o,o,p,o,o,p,b,s,m,e
227,f,y,w,f,c,f,c,n,g,e,b,k,k,b,p,p,w,o,l,n,y,p,p
228,b,g,b,f,c,f,c,n,k,e,b,s,k,p,p,p,w,o,e,n,v,m,p
229,f,y,y,f,f,f,w,n,y,t,?,k,y,c,c,p,w,n,n,w,c,d,p
230,b,g,n,f,s,f,c,b,b,e,b,s,k,p,b,p,w,o,e,w,v,g,p
231,k,g,c,t,a,a,c,n,p,t,b,y,y,o,o,p,o,o,p,u,y,p,e
232,b,s,w,f,l,f,w,b,k,e,c,s,f,w,n,p,w,o,e,n,a,g,e
233,c,s,w,t,n,f,c,b,w,e,c,f,f,w,n,p,w,o,e,n,s,m,e
234,x,y,y,f,l,f,c,n,n,e,r,f,f,e,e,p,w,o,e,u,s,p,e
235,x,y,y,t,l,a,w,b,g,e,r,k,s,o,o,p,n,o,p,n,y,g,e
236,b,s,y,t,l,f,w,b,k,e,c,f,s,w,p,p,w,o,e,n,a,g,e
237,c,y,e,f,p,a,c,n,w,e,c,k,y,c,c,p,w,o,n,k,c,l,p
238,f,y,y,f,n,f,w,b,u,e,r,s,f,w,n,p,w,o,f,n,y,g,e
239,f,g,w,t,f,f,c,b,g,e,b,f,f,n,b,p,w,o,p,h,n,g,p
240,x,y,n,f,f,f,c,n,b,e,e,k,y,y,y,p,y,o,e,w,v,g,p
241,c,s,b,f,c,f,c,n,u,e,b,y,f,g,p,p,w,o,p,k,s,u,p
242,x,s,w,t,l,f,w,n,w,e,c,f,s,e,w,p,w,o,e,u,s,g,e
243,c,g,b,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,m,p
244,x,f,e,t,n,f,w,b,y,t,b,k,y,g,w,p,w,o,p,o,v,l,e
245,b,f,e,f,p,f,c,n,w,t,?,k,y,c,c,p,w,o,n,k,c,d,p
246,x,f,g,f,a,f,c,b,y,t,e,s,y,g,g,p,w,o,p,n,y,u,e
247,b,s,y,f,a,a,w,n,n,e,c,k,y,o,o,p,o,o,p,u,y,g,e
248,s,f,g,f,l,a,c,b,o,t,e,s,s,o,o,p,n,o,p,n,y,u,e
249,x,s,r,f,l,f,w,n,p,e,?,s,f,w,n,p,w,o,f,u,v,l,e
250,x,y,n,t,a,f,w,b,k,e,r,f,s,w,g,p,w,o,e,n,s,g,e
251,b,s,w,f,l,f,w,b,k,e,c,f,s,p,b,p,w,o,e,k,s,g,e
252,x,s,w,f,a,a,c,b,k,e,c,y,y,o,o,p,n,o,p,n,n,m,e
253,k,s,w,t,l,f,w,b,p,e,?,s,f,p,g,p,w,o,e,k,a,g,e
254,f,y,c,t,a,a,w,b,n,t,b,y,y,o,o,p,n,o,p,k,y,d,e
255,k,f,n,f,c,f,c,n,g,t,?,k,k,n,p,p,w,o,l,k,y,p,p
256,f,s,y,t,c,f,c,n,n,e,c,f,s,n,b,p,w,o,p,k,c,d,p
257,k,f,n,f,l,f,w,b,h,t,b,s,f,w,w,p,w,o,f,k,v,l,e
258,x,y,n,f,l,f,c,b,w,e,r,s,f,w,g,p,w,o,f,n,v,p,e
259,b,y,u,t,l,f,w,n,p,e,?,f,s,e,e,p,w,o,e,u,a,g,e
260,k,s,p,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,m,p
261,f,f,n,f,l,f,c,n,p,t,b,f,f,w,n,p,w,o,e,u,a,g,e
262,f,y,y,f,c,f,c,n,u,t,?,f,s,n,b,p,w,o,p,k,s,d,p
263,k,s,w,t,l,f,c,b,k,e,c,s,f,y,y,p,y,o,e,k,a,g,e
264,f,f,n,f,c,f,c,n,p,t,?,k,k,b,b,p,w,o,l,k,y,p,p
265,f,f,y,t,a,f,c,b,w,t,b,s,f,e,e,p,w,o,e,n,v,l,e
266,k,y,n,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,g,p
267,x,s,n,t,l,f,c,n,h,e,?,y,f,p,g,p,w,o,e,k,c,w,e
268,b,s,y,f,a,f,c,n,p,e,c,s,y,g,w,p,w,o,p,u,y,g,e
269,s,f,g,f,a,f,c,n,w,t,e,s,y,p,w,p,w,o,p,u,v,u,e
270,x,g,p,f,y,f,w,n,e,e,b,k,s,p,b,p,w,o,e,w,v,g,p
271,f,y,n,f,n,f,w,b,h,e,r,y,y,g,w,p,w,o,p,k,n,g,e
272,b,s,y,f,n,a,w,b,n,e,c,s,s,o,o,p,o,o,p,o,n,g,e
273,f,y,c,f,c,f,c,n,k,e,c,f,f,w,y,p,w,o,p,n,c,l,p
274,k,s,n,f,l,f,w,b,u,t,b,s,f,w,e,p,w,o,f,n,v,l,e
275,k,y,c,f,c,a,c,n,w,e,c,k,y,c,c,p,w,o,n,k,c,l,p
276,k,f,y,f,a,f,c,n,n,e,?,k,y,g,g,p,w,o,p,u,y,p,e
277,x,s,g,f,a,f,w,b,p,e,?,s,f,w,n,p,w,o,f,n,v,l,e
278,b,s,w,f,a,a,w,b,y,e,c,s,y,o,o,p,n,o,p,n,y,g,e
279,f,f,n,f,l,f,c,b,h,t,e,s,f,w,p,p,w,o,f,n,y,u,e
280,f,y,w,t,a,f,w,b,n,e,c,y,f,e,e,p,w,o,e,k,a,g,e
281,x,s,n,f,n,a,c,b,n,t,b,s,y,o,o,p,o,o,p,n,v,p,e
282,k,y,n,f,a,f,c,b,p,t,b,s,f,w,e,p,w,o,f,n,y,u,e
283,c,s,c,t,l,f,c,b,p,e,c,s,f,w,e,p,w,o,e,k,a,g,e
284,b,f,e,f,a,f,w,b,w,t,b,s,f,w,n,p,w,o,f,k,v,l,e
