,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
125,x,f,b,t,n,f,w,b,r,t,e,k,y,e,p,p,w,o,p,y,v,g,p
126,b,f,n,f,n,f,w,n,p,t,?,s,k,n,w,p,w,o,p,n,v,d,e
127,x,s,y,f,f,f,w,b,n,e,b,s,s,p,p,p,w,t,e,w,c,u,p
128,x,s,e,f,f,f,w,n,u,e,b,s,s,c,w,p,w,o,p,w,c,g,p
129,x,y,n,t,s,f,c,n,p,t,?,f,s,p,c,p,o,o,p,n,v,g,p
130,x,s,n,f,n,f,w,n,k,t,b,k,s,w,g,p,w,o,p,k,s,d,p
131,k,s,w,f,f,f,c,b,u,e,c,f,f,n,g,p,w,o,p,w,y,d,e
132,f,s,y,f,n,f,w,n,p,t,r,k,s,w,w,p,w,o,p,w,c,w,e
133,b,f,w,f,m,f,c,n,p,e,?,s,s,w,e,p,w,o,p,h,v,g,p
134,f,f,e,f,n,f,w,b,b,t,b,f,s,w,p,p,w,o,p,w,n,d,p
135,x,f,w,f,a,f,c,n,n,t,?,s,s,c,w,p,w,o,p,w,v,l,p
136,f,y,n,f,f,f,c,b,n,e,b,k,s,w,p,p,o,o,p,n,s,g,p
137,x,y,e,f,y,f,c,b,u,e,?,s,f,p,w,p,w,o,p,k,v,g,p
138,k,y,c,f,c,f,w,b,r,e,c,s,s,w,w,p,w,o,e,w,v,d,e
139,f,f,n,f,n,f,c,n,r,e,b,s,k,p,w,p,w,o,e,w,c,u,p
140,f,f,g,t,n,f,c,n,u,t,c,s,s,p,w,p,w,t,p,w,v,l,p
141,k,y,n,f,n,f,w,n,r,e,b,k,s,b,w,p,w,o,e,n,v,d,e
142,b,y,y,t,n,f,c,b,r,t,b,s,s,w,w,p,o,o,p,h,v,w,p
143,k,s,n,f,a,f,c,b,n,t,?,k,s,p,w,p,w,o,p,n,v,g,e
144,b,f,n,t,n,f,c,n,w,t,r,k,k,g,n,p,w,o,p,n,c,g,e
145,x,y,y,f,n,f,c,b,h,t,c,s,s,g,w,p,w,o,l,h,a,m,p
146,f,s,n,t,a,f,c,b,p,t,b,s,s,n,w,p,w,o,p,k,v,u,e
147,x,s,w,t,l,f,c,b,b,e,e,k,f,n,g,p,w,o,l,o,s,l,p
148,k,s,y,f,f,f,c,b,n,t,?,s,s,b,w,p,w,o,p,h,y,w,e
149,f,s,n,f,s,f,c,b,u,e,?,s,s,w,w,p,w,o,e,w,a,p,e
150,f,s,n,f,f,f,c,n,u,t,?,s,s,w,p,p,w,o,n,w,v,m,p
151,f,f,n,t,n,f,w,b,k,e,b,s,k,n,b,p,w,o,p,w,c,l,p
152,k,f,n,f,y,f,c,n,n,e,c,s,k,n,o,p,w,o,p,w,v,g,e
153,x,y,g,f,n,f,c,b,b,t,c,s,k,w,o,p,w,o,p,n,n,d,e
154,k,y,y,t,n,f,c,b,p,e,b,k,f,w,g,p,w,o,l,o,v,d,e
155,k,f,n,f,f,f,w,b,p,e,b,k,s,o,c,p,w,t,p,k,a,m,p
156,f,s,w,t,f,f,c,b,b,e,c,s,k,n,w,p,w,o,p,w,s,d,e
157,x,y,n,f,n,f,c,b,b,e,c,s,f,g,w,p,w,o,p,k,v,g,e
158,k,f,n,f,f,f,c,b,p,e,?,s,k,w,w,p,w,o,e,b,v,g,p
159,x,f,n,f,f,f,c,b,b,e,b,s,s,n,p,p,w,o,p,w,n,l,e
160,b,s,n,f,m,f,c,b,n,e,?,s,s,w,p,p,w,o,p,w,c,g,e
161,f,s,y,f,s,f,c,n,p,e,c,s,k,p,w,p,w,o,l,k,s,g,p
162,f,y,n,f,n,f,c,b,n,t,?,s,s,o,p,p,w,o,l,y,s,g,p
163,x,y,n,t,f,f,c,n,n,e,e,k,s,w,b,p,w,t,p,n,s,l,e
164,f,y,y,t,f,f,w,n,r,t,?,s,s,p,p,p,w,o,e,n,s,l,e
165,b,f,g,f,c,f,c,n,n,t,b,s,s,n,p,p,w,o,p,o,v,g,e
166,x,f,g,f,n,f,c,b,p,t,?,s,f,w,w,p,w,o,p,h,s,d,p
167,f,y,n,f,f,f,w,n,n,e,?,f,k,w,w,p,o,o,p,w,c,l,e
168,k,y,y,f,n,a,w,b,n,t,?,s,y,w,o,p,w,o,l,n,s,l,e
169,x,s,y,f,f,f,c,n,n,e,b,k,s,b,y,p,w,o,p,n,v,u,e
170,x,y,w,f,l,f,w,b,n,e,?,s,s,n,w,p,w,o,e,k,n,l,p
171,x,s,n,t,n,a,w,b,b,e,?,s,k,w,c,p,w,o,p,h,s,g,p
172,x,f,y,f,n,f,w,n,r,t,b,k,k,w,w,p,w,o,n,r,s,p,e
173,x,s,w,f,f,f,c,b,h,t,c,s,y,w,n,p,w,o,p,k,v,d,p
174,f,y,n,t,f,f,w,n,b,t,b,s,s,p,w,p,w,o,p,w,v,m,p
175,x,f,g,t,n,f,c,b,b,t,c,s,f,w,c,p,w,n,p,w,v,u,p
176,f,s,n,t,y,a,c,n,p,t,b,k,k,w,g,p,w,o,p,k,v,d,p
177,x,y,w,f,f,f,c,n,h,e,?,s,s,g,w,p,w,o,p,n,v,g,e
178,x,f,e,f,n,f,w,b,p,t,b,k,k,g,o,p,w,o,p,y,v,d,p
179,x,s,n,t,n,f,c,n,p,e,c,s,s,n,p,p,w,o,p,w,s,d,p
180,f,f,e,f,n,f,c,n,n,t,e,s,k,p,w,p,w,o,p,w,c,l,e
181,b,f,g,f,n,f,w,b,w,t,?,k,s,w,b,p,w,o,p,w,a,g,p
182,f,f,w,t,y,f,c,b,p,t,b,k,s,w,w,p,w,o,p,w,n,d,e
183,b,s,y,f,n,f,w,b,n,e,?,s,s,p,o,p,w,o,e,n,s,m,e
184,k,f,n,f,n,f,c,n,k,t,b,s,s,w,w,p,w,o,p,k,s,d,e
185,x,s,n,t,n,f,c,b,b,t,?,k,k,c,n,p,w,o,p,w,v,g,p
186,x,f,w,t,c,a,c,n,p,t,b,s,s,w,w,p,w,t,p,w,v,g,p
187,x,s,n,f,f,f,w,b,p,e,c,k,s,c,w,p,w,o,p,w,y,w,e
188,k,s,w,f,f,f,w,b,n,e,b,s,s,w,w,p,w,o,p,h,v,l,e
189,k,s,y,f,c,f,c,b,n,e,?,s,k,b,p,p,w,o,p,k,a,l,e
190,x,s,n,f,f,f,w,b,n,t,e,s,s,w,p,p,w,o,p,h,c,d,e
191,x,s,e,f,n,f,c,n,r,t,b,s,k,w,w,p,w,o,p,n,v,g,e
192,k,f,w,f,p,f,c,b,u,e,e,s,s,c,w,p,w,o,p,k,a,d,p
193,x,y,y,t,n,f,c,b,h,e,b,s,k,p,w,p,w,o,p,n,v,g,e
194,f,f,g,f,n,f,w,b,b,e,?,s,s,w,w,p,w,o,p,w,a,p,p
195,f,y,g,f,n,f,w,b,n,t,c,f,k,o,c,p,w,o,p,w,s,g,p
196,x,s,y,f,f,f,c,b,n,e,e,k,k,p,w,p,w,o,p,w,v,d,e
197,x,f,w,f,n,f,w,b,p,e,?,k,y,p,y,p,w,o,p,k,c,l,p
198,x,s,n,f,f,f,c,b,n,e,b,s,s,g,n,p,w,o,p,h,v,l,e
199,k,f,n,t,f,f,c,b,p,t,?,s,s,y,w,p,w,o,f,o,v,d,e
200,x,s,g,f,n,f,w,b,p,e,c,s,s,w,p,p,w,o,l,n,v,d,p
201,x,f,y,t,n,f,w,n,g,t,c,k,s,w,w,p,o,t,p,h,v,l,e
202,x,s,w,f,f,f,c,b,e,t,?,k,s,w,p,p,w,o,p,n,s,p,e
203,x,s,n,t,n,f,w,n,p,e,b,s,s,w,w,p,w,o,p,w,s,d,p
204,x,s,y,t,n,f,c,b,k,e,?,s,s,w,p,p,w,o,l,w,v,u,e
205,x,s,y,f,m,f,c,n,h,e,b,f,s,o,w,p,w,o,p,k,a,l,p
206,x,s,g,t,n,f,c,b,n,t,b,s,y,w,p,p,w,o,p,w,v,d,e
207,f,f,g,t,n,a,c,n,n,e,b,k,f,n,p,p,w,o,p,k,v,g,p
208,k,s,n,f,n,f,c,b,n,t,?,s,s,p,w,p,w,t,l,w,v,d,p
209,f,s,n,t,n,f,c,b,n,t,?,k,s,w,w,p,w,o,e,k,c,g,e
210,x,s,g,f,n,f,c,b,b,t,e,s,y,w,p,p,w,o,l,n,c,l,p
211,x,y,n,f,y,f,c,b,b,e,b,s,s,w,w,p,w,o,e,w,v,u,p
212,b,s,e,t,n,f,c,b,p,t,b,s,f,p,n,p,w,o,f,h,v,g,p
213,k,f,g,t,s,f,c,b,n,e,?,k,y,w,o,p,w,t,p,w,s,g,p
214,k,y,p,f,n,a,w,n,p,e,c,f,s,p,w,p,w,o,e,n,v,l,p
215,x,s,n,f,a,f,w,b,w,t,b,k,s,p,o,p,w,o,e,h,c,g,e
216,x,s,y,t,n,f,w,n,h,t,b,s,s,p,o,p,n,o,p,n,v,g,p
217,f,y,y,t,f,f,c,n,n,t,b,k,k,w,y,p,w,o,e,k,c,l,p
218,b,s,n,t,n,f,c,b,p,t,b,s,s,w,b,p,w,o,p,w,y,d,e
219,x,y,p,t,n,f,w,b,w,e,?,k,k,n,o,p,w,o,l,w,v,p,p
220,f,s,y,t,n,f,c,b,p,e,?,s,s,w,p,p,w,o,p,w,s,d,p
221,x,y,n,f,s,f,w,n,b,t,b,s,k,g,o,p,o,o,p,n,s,g,e
222,f,s,w,t,n,f,c,b,p,e,b,s,k,n,p,p,w,o,p,h,v,g,p
223,x,f,y,f,f,f,w,b,n,e,e,k,s,n,w,p,w,o,f,h,c,g,e
224,f,y,e,f,p,f,c,b,w,e,e,s,k,o,p,p,w,t,e,w,v,d,e
225,x,s,n,f,n,f,c,b,p,e,?,s,s,w,n,p,w,o,p,h,v,g,e
226,x,s,b,f,a,a,c,n,p,e,c,s,s,w,b,p,w,n,l,y,y,u,e
227,x,s,n,t,n,f,c,b,n,e,r,s,k,n,w,p,w,o,p,k,y,d,e
228,x,s,e,t,a,f,c,b,b,t,b,s,s,w,c,p,w,o,l,w,c,g,p
229,x,s,e,t,n,f,w,b,n,t,b,s,s,w,w,p,w,o,e,r,v,p,p
230,f,s,e,t,f,a,c,b,b,e,?,s,s,w,w,p,o,t,e,w,v,l,e
231,x,y,w,t,n,f,c,n,p,e,b,s,s,b,w,p,w,o,p,n,v,d,e
232,x,f,n,t,f,f,c,b,p,t,b,k,s,n,p,p,w,o,l,n,v,d,e
233,x,s,w,f,n,f,c,n,w,e,?,s,s,w,w,p,w,o,l,n,v,d,e
234,f,s,g,f,n,f,c,b,w,t,?,s,k,w,p,p,w,o,l,w,v,w,p
235,b,s,n,t,n,f,c,b,b,e,?,s,s,p,w,p,w,o,p,w,y,d,e
236,x,s,n,f,f,f,c,n,b,t,?,s,k,w,n,p,w,o,p,w,y,g,e
237,f,f,n,t,n,f,c,b,p,t,?,s,s,p,o,p,w,o,p,w,a,g,p
238,x,s,w,f,y,f,c,n,p,t,?,k,f,b,g,p,w,o,p,w,v,p,e
239,x,s,w,t,f,a,c,b,k,t,b,f,y,w,o,p,w,o,p,n,v,g,e
240,f,s,n,t,l,f,w,b,b,t,?,s,k,o,b,p,w,o,p,k,v,g,p
241,f,s,y,t,n,a,c,n,b,e,b,k,k,w,e,p,w,o,p,k,v,g,p
242,x,f,y,t,s,f,c,b,k,e,b,s,s,o,p,p,w,o,p,h,s,g,p
243,f,s,e,t,n,f,c,b,b,t,?,s,k,w,w,p,w,o,n,w,v,g,e
244,x,s,y,f,m,f,c,b,b,e,b,k,k,w,w,p,w,o,e,h,v,g,e
245,b,s,n,t,n,f,c,b,k,t,b,k,s,p,g,p,w,o,p,n,c,l,e
246,f,s,y,t,f,f,w,b,p,t,?,s,f,w,g,p,w,t,e,w,y,u,p
247,f,f,n,t,n,a,c,n,p,e,b,k,s,w,w,p,w,o,l,h,v,d,p
248,x,y,w,t,n,f,c,b,b,e,b,s,s,w,w,p,w,o,e,h,c,g,e
249,x,y,n,f,n,f,c,n,n,t,?,k,k,n,w,p,o,o,e,n,n,d,p
250,x,s,n,t,n,a,c,n,p,t,c,s,s,e,w,p,n,t,e,w,v,d,e
251,k,y,w,t,n,f,c,b,b,t,b,k,s,o,w,p,o,o,p,w,v,m,p
252,f,f,e,f,n,f,w,b,w,t,b,s,y,p,w,p,w,o,p,n,s,g,p
253,f,s,e,f,f,f,c,b,g,t,b,k,s,n,w,p,w,o,p,k,v,p,p
254,b,s,w,f,l,f,w,n,b,t,?,s,k,o,w,p,w,o,p,w,v,p,e
255,x,f,n,f,f,f,c,b,n,e,?,s,s,o,w,p,w,o,p,w,v,g,p
256,x,s,w,f,f,f,c,b,k,e,b,s,k,n,w,p,w,o,n,h,v,g,p
257,k,f,e,t,n,f,w,b,w,t,?,s,y,w,w,p,w,t,p,w,v,g,e
258,b,s,w,f,l,f,c,b,p,e,b,s,s,g,p,p,w,o,e,b,v,g,e
259,b,y,b,f,n,f,c,b,p,t,?,k,s,c,w,p,w,o,p,w,v,p,p
260,k,y,e,f,n,a,c,b,b,t,c,s,k,w,g,p,w,t,p,h,y,g,e
261,x,f,w,f,n,f,c,n,k,t,e,k,k,w,n,p,w,o,p,h,v,l,p
262,f,s,w,f,n,f,w,b,p,e,b,k,s,w,w,p,w,o,p,w,s,p,e
263,f,f,g,t,n,f,c,b,p,e,?,s,s,p,w,p,o,o,e,w,v,m,p
264,x,f,p,f,n,f,w,b,w,e,e,k,s,w,b,p,w,o,e,w,v,p,p
265,x,s,n,t,n,f,c,b,b,e,?,s,f,w,w,p,w,o,p,k,v,g,e
266,f,f,n,f,a,f,c,n,n,t,?,s,s,n,w,p,w,o,p,k,v,g,e
267,k,s,u,t,n,f,c,n,h,e,b,s,k,w,w,p,w,o,l,k,c,g,e
268,x,s,g,f,f,f,c,b,n,e,?,k,s,b,w,p,w,o,p,h,s,p,e
269,f,s,n,f,p,f,c,b,p,e,e,s,s,w,p,p,w,o,l,k,v,d,e
270,b,f,n,t,n,a,w,b,p,t,b,s,s,w,p,p,w,o,p,h,v,g,p
271,f,y,n,t,a,f,c,b,g,t,e,s,s,w,p,p,n,o,p,k,s,g,p
272,f,f,n,f,n,f,w,n,b,e,?,k,k,g,p,p,w,o,p,w,s,d,e
273,x,s,g,f,n,f,c,n,h,e,b,s,f,w,w,p,w,o,p,h,v,d,e
274,f,s,w,f,n,f,c,b,g,e,?,s,s,n,p,p,w,o,p,w,a,g,p
275,f,y,g,f,n,f,c,b,n,e,b,s,f,n,p,p,w,o,p,w,v,g,p
276,x,s,r,f,f,f,c,b,n,t,b,f,s,w,w,p,w,o,e,k,y,l,p
277,k,s,y,t,n,f,c,b,n,t,e,s,s,o,w,p,o,o,e,n,v,l,e
278,b,s,w,f,n,f,c,n,n,t,?,s,s,n,w,p,w,o,p,h,y,d,p
279,f,y,e,f,n,f,c,b,p,e,b,k,f,w,p,p,w,o,p,h,s,d,p
280,x,s,y,f,n,a,c,n,u,t,c,s,s,g,p,p,o,o,p,w,s,w,e
281,x,s,n,f,l,f,c,n,p,e,?,k,s,o,w,p,w,o,e,h,v,d,e
282,f,f,w,f,f,f,c,b,p,e,?,k,k,w,p,p,w,o,e,w,v,d,p
283,x,s,n,f,f,f,c,b,b,e,b,s,s,w,p,p,w,o,e,w,v,p,p
284,f,s,e,f,n,f,c,b,b,t,e,k,k,w,w,p,w,o,p,k,a,p,e
