,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
94,b,g,y,t,f,a,c,n,b,e,c,k,y,y,n,p,w,n,l,k,c,m,p
95,b,s,b,t,y,f,c,n,b,e,b,k,y,c,b,p,y,o,l,r,s,m,p
96,b,g,b,t,c,f,c,n,b,e,b,k,y,y,y,p,y,o,l,r,c,g,p
97,s,s,r,t,a,a,w,b,e,t,c,f,k,g,p,p,n,t,f,o,y,w,e
98,s,f,r,f,a,f,w,b,k,t,c,f,k,g,p,p,o,t,f,u,n,w,e
99,s,y,c,f,a,f,w,b,e,t,e,f,k,n,e,p,o,t,f,k,y,p,e
100,s,s,g,f,a,f,w,b,p,t,?,f,f,g,g,p,o,t,f,u,y,w,e
101,c,g,p,t,s,f,c,n,b,t,b,k,y,y,y,p,y,n,l,r,a,m,p
102,c,g,p,f,p,f,w,n,b,e,?,k,y,y,y,p,y,n,l,r,v,m,p
103,b,g,y,t,p,f,c,n,b,e,b,k,y,y,c,p,y,n,l,r,c,m,p
104,x,g,y,t,f,a,c,n,b,e,b,k,y,y,w,p,y,n,l,r,c,g,p
105,s,y,r,f,a,f,w,b,h,t,r,f,k,g,g,p,n,t,f,w,n,p,e
106,s,y,r,f,l,f,w,b,e,t,r,y,f,g,g,p,n,t,f,n,n,p,e
107,s,f,u,f,a,a,c,b,n,t,r,s,k,g,g,p,w,n,p,u,c,w,e
108,s,y,n,f,a,f,w,b,o,t,c,f,f,e,g,p,n,t,f,u,s,w,e
109,c,g,b,t,s,f,c,n,b,e,b,k,y,c,y,p,y,n,l,r,c,m,p
110,b,g,w,t,f,a,c,n,b,e,b,k,f,b,w,p,y,n,l,r,s,m,p
111,c,y,p,t,f,f,w,b,b,e,b,k,y,c,y,p,y,o,l,r,s,d,p
112,b,g,y,t,s,f,c,n,b,e,b,k,y,b,c,p,y,n,l,r,n,m,p
113,s,s,c,f,a,a,w,b,u,t,c,f,f,e,g,p,n,t,f,o,y,p,e
114,c,g,g,t,f,a,c,n,b,e,b,f,y,b,y,p,y,n,l,r,c,u,p
115,f,g,w,t,f,f,c,n,b,t,b,k,y,c,y,p,y,n,l,r,s,m,p
116,s,s,r,t,l,a,c,b,n,t,c,f,f,o,g,p,o,t,f,n,a,p,e
117,b,f,r,t,s,f,c,n,b,e,?,k,y,b,y,p,y,n,l,r,c,d,p
118,s,s,u,f,l,a,w,b,g,t,c,y,s,e,o,p,n,n,f,u,y,w,e
119,k,y,y,t,s,f,c,b,b,e,b,f,y,y,y,p,y,n,l,r,c,l,p
120,k,g,b,t,f,a,c,n,b,e,e,k,y,c,b,p,y,n,l,r,c,d,p
121,s,s,r,f,a,f,w,b,e,t,r,f,s,g,g,p,n,t,f,o,y,w,e
122,s,y,r,f,a,a,w,b,u,t,r,k,f,y,g,p,n,t,f,h,n,w,e
123,k,y,b,t,p,a,c,n,b,t,b,s,y,c,y,p,y,n,l,r,c,m,p
124,b,s,r,f,a,a,c,b,y,t,c,f,k,g,g,p,o,n,f,y,n,w,e
125,s,g,c,f,a,f,w,b,k,t,e,f,f,e,e,p,o,t,f,u,n,w,e
126,c,g,b,t,p,f,c,n,b,e,b,k,y,b,c,p,w,o,l,r,c,m,p
127,f,g,n,t,f,f,c,n,b,e,b,k,y,y,w,p,y,n,l,r,c,g,p
128,c,f,c,f,l,a,c,b,n,t,c,s,s,e,e,p,n,o,f,k,y,w,e
129,s,g,c,f,a,f,w,b,e,t,r,f,f,p,g,p,o,t,f,u,n,w,e
130,c,g,y,t,f,f,c,n,b,e,?,k,y,c,y,p,y,n,l,r,c,m,p
131,x,g,p,t,f,a,c,n,b,e,b,k,y,y,y,p,y,n,l,r,c,m,p
132,f,f,b,t,p,f,c,n,b,e,b,k,y,y,y,p,y,o,l,r,c,m,p
133,b,g,b,t,p,f,c,n,b,e,b,k,s,w,o,p,y,o,l,r,c,d,p
134,f,f,u,t,l,f,w,b,g,t,r,f,f,g,e,p,o,t,f,u,y,p,e
135,c,g,b,t,p,f,c,n,b,e,?,k,y,y,y,p,w,n,l,r,v,g,p
136,k,s,c,f,l,a,w,b,h,t,r,f,k,g,p,p,n,t,f,u,n,w,e
137,b,g,b,t,f,f,c,n,b,e,b,s,y,y,y,p,w,n,l,r,s,m,p
138,s,f,c,f,a,f,w,b,k,t,c,f,f,e,e,p,n,t,f,k,y,w,e
139,k,g,y,t,f,f,c,n,b,e,?,k,y,b,y,p,y,n,l,r,c,p,p
140,k,s,g,t,f,f,c,n,b,e,b,s,y,b,y,p,y,n,l,r,c,m,p
141,f,f,b,f,f,a,c,n,b,e,?,k,y,p,y,p,w,n,l,r,v,m,p
142,k,y,c,f,l,f,w,b,u,t,r,f,f,e,g,p,n,t,f,u,y,p,e
143,s,s,c,f,a,a,w,b,w,t,r,f,k,g,g,p,n,o,f,k,v,p,e
144,s,f,c,f,l,a,w,b,o,t,r,f,k,g,g,p,o,t,f,n,y,p,e
145,f,y,y,f,l,a,c,b,h,t,r,s,k,g,y,p,n,t,f,k,y,m,e
146,c,f,b,t,p,f,c,b,b,e,b,k,y,y,y,p,y,o,l,r,c,d,p
147,c,g,y,t,f,f,c,n,b,e,c,s,y,b,y,p,w,n,l,r,c,g,p
148,s,f,u,f,a,a,w,b,e,t,r,f,f,p,g,p,n,t,f,u,n,w,e
149,b,g,b,f,p,a,c,n,b,e,b,f,y,c,y,p,y,n,l,r,c,u,p
150,b,s,c,f,l,f,c,b,e,t,c,s,f,o,g,p,y,o,f,h,y,w,e
151,c,y,e,t,s,a,c,n,b,e,?,s,y,b,y,p,y,n,l,r,c,l,p
152,c,s,w,t,c,a,c,n,b,e,b,k,y,y,y,p,y,o,l,r,c,m,p
153,k,g,b,t,p,a,c,n,b,e,b,k,y,e,c,p,y,o,l,r,c,u,p
154,b,f,p,t,c,f,c,n,b,e,b,k,y,c,y,p,y,n,l,r,s,u,p
155,s,y,r,f,l,a,w,b,e,t,r,s,s,w,g,p,n,t,f,o,y,w,e
156,b,s,p,t,f,f,w,n,b,e,b,k,y,p,y,p,y,t,l,r,c,m,p
157,b,g,y,t,f,f,c,n,b,e,b,y,s,y,y,p,o,n,l,r,c,l,p
158,s,s,w,f,a,a,w,b,e,t,r,f,f,e,e,p,o,t,f,b,y,w,e
159,f,f,y,t,s,f,w,n,b,e,b,k,y,b,y,p,y,o,l,r,c,g,p
160,k,y,e,t,l,f,c,b,n,t,r,s,s,g,w,p,n,t,f,u,y,w,e
161,s,s,u,f,l,a,c,b,o,t,r,f,f,e,p,p,n,t,f,u,y,w,e
162,b,f,n,t,f,a,c,n,b,e,b,k,y,c,b,p,y,n,l,r,c,m,p
163,c,f,b,t,f,a,c,n,b,t,b,s,y,c,c,p,w,n,l,r,s,g,p
164,s,y,r,f,l,f,w,b,e,t,c,s,k,o,o,p,n,t,f,o,a,p,e
165,s,f,c,f,l,f,w,b,e,t,c,f,f,g,e,p,n,t,f,o,n,w,e
166,s,y,c,f,n,f,w,b,e,e,c,f,f,g,g,p,o,t,f,u,y,p,e
167,c,g,p,t,p,a,c,n,b,e,b,y,y,b,c,p,y,n,l,r,s,m,p
168,c,g,y,t,f,a,w,n,b,e,b,k,y,c,y,p,y,n,l,r,c,u,p
169,b,g,b,t,s,f,w,n,b,e,b,k,y,b,n,p,y,n,l,y,s,g,p
170,s,f,n,t,a,f,w,b,g,t,e,f,f,o,g,p,o,t,f,u,a,w,e
171,f,s,u,f,a,a,w,b,k,t,c,f,f,g,e,p,n,n,f,k,n,p,e
172,c,y,b,t,y,f,c,b,b,e,b,k,y,y,b,p,y,n,l,r,c,m,p
173,c,g,b,t,p,f,c,n,b,e,b,y,y,y,y,p,y,n,l,r,c,m,p
174,c,s,y,t,f,f,c,n,b,e,b,k,y,c,y,p,n,n,l,r,c,m,p
175,f,s,b,t,f,f,c,n,b,e,b,k,y,c,y,p,y,n,l,r,c,m,p
176,x,g,p,t,f,f,w,n,b,e,b,f,k,w,c,p,n,n,l,r,c,d,p
177,s,s,u,f,l,a,w,b,n,t,c,s,f,e,g,p,o,t,f,n,y,u,e
178,s,f,c,f,a,a,w,b,o,t,c,y,k,g,g,p,n,n,f,u,y,w,e
179,c,s,g,t,s,a,c,n,b,e,b,k,s,y,y,p,n,n,l,h,c,g,p
180,c,g,y,t,c,f,c,n,b,e,b,k,y,b,p,p,w,n,l,r,c,p,p
181,c,f,n,t,y,f,c,n,b,e,b,y,y,y,b,p,n,n,l,r,v,m,p
182,c,g,p,t,y,f,c,n,b,e,b,k,y,y,y,p,o,n,l,r,c,m,p
183,c,g,y,t,s,a,c,n,b,t,b,k,y,b,y,p,y,n,l,r,c,d,p
184,s,y,e,f,l,a,w,b,e,t,c,y,k,p,e,p,n,o,f,o,y,p,e
185,s,s,c,f,l,f,w,b,p,t,r,f,f,o,p,p,o,t,f,h,a,w,e
186,s,s,e,f,a,a,w,b,k,e,r,s,f,g,g,p,o,t,f,u,v,w,e
187,b,g,b,t,f,f,c,n,b,e,b,y,y,c,y,p,y,n,l,r,c,d,p
188,f,y,c,f,a,a,w,b,p,t,c,f,f,g,e,p,o,o,f,w,a,w,e
189,f,g,p,t,s,f,c,n,b,t,b,k,y,y,y,p,w,n,n,r,c,d,p
190,b,y,p,t,y,a,w,n,b,t,b,k,s,c,y,p,y,n,l,r,c,m,p
191,s,f,n,f,a,a,w,b,u,t,e,y,s,g,n,p,o,t,f,n,n,p,e
192,s,f,u,f,a,a,c,b,e,t,c,k,k,g,o,p,o,t,f,u,n,w,e
193,b,s,b,t,f,f,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,m,p
194,c,y,w,t,p,f,c,n,b,t,b,k,y,b,y,p,o,n,l,r,s,g,p
195,s,g,y,t,s,f,c,n,b,e,b,k,y,e,y,p,y,o,l,r,s,l,p
196,f,g,c,f,l,f,w,b,p,t,e,y,s,e,g,p,n,t,f,u,n,w,e
197,s,y,e,f,a,f,c,b,e,t,c,k,k,o,g,p,o,t,f,b,y,w,e
198,b,g,b,f,f,f,w,n,b,e,b,y,y,n,y,p,y,n,l,r,c,m,p
199,k,s,c,f,a,a,c,b,e,t,c,f,k,g,e,p,o,t,f,n,y,w,e
200,s,s,c,f,a,f,c,b,n,t,e,s,s,g,g,p,w,t,f,u,y,w,e
201,f,f,c,f,a,a,w,b,w,t,r,s,f,p,e,p,o,t,f,k,y,w,e
202,f,y,c,f,l,f,c,b,k,t,c,f,f,e,o,p,o,n,f,n,n,p,e
203,k,g,w,t,f,f,c,n,r,e,?,k,y,c,b,p,w,t,l,r,c,d,p
204,f,f,p,t,f,f,c,n,b,e,b,s,s,y,y,p,y,o,l,r,s,m,p
205,s,g,u,f,l,a,w,b,w,t,r,f,k,p,e,p,o,t,f,u,n,w,e
206,c,g,n,t,f,f,c,n,b,e,b,k,y,w,y,p,y,n,l,r,c,g,p
207,c,s,y,t,f,f,c,n,b,e,b,k,y,b,y,p,y,n,l,r,v,l,p
208,k,f,c,f,a,f,c,b,o,t,r,s,k,e,g,p,n,t,f,n,y,w,e
209,s,f,c,f,l,f,w,b,e,t,r,f,f,g,e,p,w,t,f,k,y,w,e
210,s,s,e,f,l,a,w,b,o,t,c,s,k,g,w,p,n,t,f,u,y,p,e
211,f,f,c,f,a,f,w,b,e,t,r,y,s,o,p,p,o,t,f,n,n,w,e
212,s,f,c,f,a,a,c,b,e,t,e,y,f,g,w,p,o,t,e,u,n,w,e
213,c,g,b,t,f,f,c,n,b,e,b,k,y,b,c,p,y,n,l,y,s,w,p
214,c,g,g,t,f,f,c,n,b,e,b,f,y,y,b,p,y,n,l,r,c,m,p
215,s,f,u,f,a,f,w,b,e,t,c,y,k,g,g,p,o,t,f,u,n,p,e
216,f,g,w,t,p,f,c,n,b,e,b,k,y,n,c,p,y,n,l,r,s,m,p
217,k,f,r,f,a,a,c,b,e,t,c,f,f,g,e,p,o,t,f,u,n,w,e
218,x,f,c,f,l,a,w,b,k,t,c,y,k,g,p,p,n,o,f,h,y,w,e
219,x,f,p,f,l,f,w,b,e,e,r,y,s,g,g,p,n,t,f,u,n,p,e
220,s,g,c,f,l,f,w,b,n,t,r,s,s,p,g,p,o,t,f,u,n,g,e
221,x,s,r,f,l,a,w,b,e,t,r,s,s,g,o,p,o,t,f,u,n,u,e
222,s,f,u,f,a,a,w,b,o,t,r,s,f,g,g,p,n,t,n,k,n,w,e
223,s,f,c,t,l,a,c,b,o,t,r,f,f,y,g,p,o,t,f,u,n,w,e
224,f,f,w,t,p,a,c,n,b,e,b,k,s,b,y,p,y,n,l,r,c,m,p
225,s,s,c,f,a,a,w,b,e,t,e,y,s,g,e,p,n,t,f,b,n,w,e
226,c,y,c,f,a,f,w,b,e,e,r,f,s,g,g,p,y,t,f,u,n,w,e
227,b,g,b,f,f,f,c,n,b,e,b,k,y,y,y,p,w,n,l,r,c,u,p
228,b,g,e,t,f,a,c,n,b,e,?,f,y,y,p,p,y,n,l,r,c,d,p
229,b,s,b,f,p,f,c,n,b,e,b,k,y,w,c,p,y,o,l,r,c,m,p
230,k,y,p,f,l,a,w,b,w,t,e,y,f,e,g,p,o,t,f,y,n,w,e
231,k,s,y,f,l,f,w,b,e,t,r,s,f,g,o,p,n,o,f,y,n,w,e
232,c,g,w,t,f,a,c,n,b,e,?,k,y,o,c,p,y,n,l,r,c,g,p
233,f,f,r,f,a,a,w,b,e,t,r,y,f,e,n,p,n,t,n,u,a,w,e
234,c,s,b,t,f,f,w,n,b,e,b,k,y,b,y,p,y,n,l,r,a,d,p
235,k,f,g,t,a,a,w,b,e,t,r,f,s,g,o,p,n,t,f,u,n,p,e
236,c,s,y,t,f,a,c,n,b,e,b,k,y,c,b,p,y,o,l,r,c,l,p
237,c,g,w,f,p,f,c,n,b,e,b,k,y,p,y,p,y,n,l,r,c,p,p
238,s,s,e,f,a,a,w,b,e,t,r,s,k,g,o,p,o,t,f,n,n,w,e
239,b,g,b,t,f,a,w,n,b,e,b,k,y,y,n,p,y,o,l,r,c,m,p
240,c,g,c,t,f,f,c,n,b,e,b,k,y,c,b,p,y,o,l,r,c,m,p
241,x,s,u,f,l,f,w,b,e,t,c,f,f,p,g,p,n,t,f,k,y,w,e
242,s,g,u,f,l,f,w,b,n,t,r,f,k,e,p,p,o,t,f,n,y,w,e
243,s,s,e,f,l,f,w,b,k,t,r,f,f,g,g,p,o,t,f,u,n,w,e
244,x,g,b,f,p,a,c,n,b,e,b,k,y,y,b,p,n,n,l,r,v,m,p
245,s,f,c,f,a,f,w,b,u,t,r,s,f,g,n,p,n,t,p,w,n,w,e
246,s,f,c,f,a,a,w,b,n,t,e,f,y,g,g,p,n,t,f,u,n,w,e
247,b,f,y,t,p,f,c,n,b,e,b,k,y,c,y,p,y,n,l,r,s,m,p
248,x,g,r,f,l,f,c,b,e,t,r,f,f,g,g,p,o,t,f,u,y,w,e
249,k,s,y,t,f,f,c,n,b,e,b,k,y,y,b,p,w,n,l,y,c,g,p
250,s,f,c,f,l,a,w,b,n,t,?,s,f,e,g,p,o,t,f,n,n,w,e
251,s,y,c,f,a,a,w,n,e,e,r,s,f,e,g,p,o,t,f,u,n,p,e
252,s,f,r,f,a,f,w,b,e,t,r,s,f,p,g,p,o,t,f,u,y,u,e
253,b,g,b,t,f,f,c,n,b,e,b,k,y,b,c,p,y,n,l,r,c,m,p
254,k,g,c,f,l,f,w,b,o,e,r,f,k,g,p,p,n,t,f,u,y,w,e
255,s,y,c,f,a,a,w,b,o,t,c,f,f,e,n,p,n,t,f,u,a,p,e
256,s,s,r,f,a,a,w,b,n,t,r,s,k,o,g,p,n,o,f,u,a,p,e
257,s,f,c,f,l,f,w,b,u,t,e,y,f,g,g,p,n,t,f,k,y,w,e
258,s,s,y,f,l,f,w,b,e,e,c,s,f,g,g,p,n,t,f,u,y,w,e
259,b,g,p,t,y,f,w,n,b,e,b,y,y,b,y,p,y,o,l,r,s,u,p
260,s,g,u,f,l,a,w,b,e,t,r,s,f,e,g,p,o,t,f,u,n,w,e
261,b,s,w,t,s,f,c,n,b,e,b,k,y,b,y,p,y,n,l,r,c,d,p
262,f,g,w,f,y,a,c,n,b,e,b,k,f,b,y,p,w,n,l,r,a,p,p
263,x,g,w,t,s,a,c,n,b,e,b,k,s,c,b,p,y,n,n,r,c,m,p
264,s,s,u,f,a,f,w,b,h,t,e,s,s,e,o,p,n,t,f,o,a,l,e
265,f,f,r,t,n,a,w,b,e,t,r,s,k,g,o,p,n,t,f,u,n,w,e
266,s,y,c,f,a,a,w,b,u,t,c,f,f,g,e,p,w,t,f,k,s,w,e
267,c,g,b,t,c,f,c,n,b,e,b,k,y,y,y,p,y,n,l,r,s,m,p
268,s,f,g,f,l,f,w,b,p,e,r,f,k,w,g,p,o,t,n,n,n,w,e
269,k,s,c,f,l,f,w,b,p,t,r,k,f,g,g,p,n,t,f,u,y,l,e
270,b,g,b,t,y,f,c,n,b,e,b,k,y,c,y,p,y,n,l,r,c,m,p
271,b,g,g,t,f,f,c,n,b,e,b,y,y,y,y,p,y,o,l,w,c,m,p
272,b,g,b,t,s,f,c,n,b,e,b,y,s,w,y,p,w,o,l,r,s,m,p
273,k,s,w,t,f,f,c,n,b,e,b,k,s,b,y,p,n,n,l,r,c,g,p
274,x,f,y,f,l,f,w,b,n,t,r,f,f,g,e,p,n,t,p,h,y,w,e
275,s,s,c,f,l,f,w,b,o,t,r,s,s,n,c,p,w,o,f,y,n,w,e
276,c,s,p,t,y,a,c,n,b,e,b,k,y,y,c,p,w,n,l,h,c,l,p
277,s,f,n,f,l,a,w,b,u,t,r,f,f,w,g,p,n,t,p,u,n,w,e
278,c,y,w,t,s,a,c,n,b,e,b,k,y,b,b,p,y,t,l,r,c,u,p
279,b,f,n,t,p,f,c,n,b,e,b,k,y,c,b,p,y,n,l,r,v,m,p
280,x,g,p,t,c,a,c,n,b,e,b,s,y,w,y,p,y,o,l,r,c,g,p
281,f,f,w,t,y,f,c,n,b,e,b,k,y,c,c,p,y,n,l,r,c,p,p
282,s,f,c,f,l,f,w,b,e,t,r,f,f,g,w,p,w,t,f,u,y,w,e
283,s,y,u,t,l,a,w,b,g,t,c,f,f,n,e,p,n,t,f,u,y,w,e
284,f,g,b,t,y,f,w,n,b,e,b,k,s,c,b,p,y,n,l,r,c,m,p
