,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
45,x,f,e,f,f,f,c,b,g,t,?,k,k,n,b,p,w,o,l,h,v,d,p
46,f,g,b,t,s,f,w,n,b,e,b,y,k,p,n,p,w,o,e,w,c,l,p
47,k,s,y,f,p,f,w,b,h,e,c,s,f,w,e,p,w,o,f,k,y,g,e
48,f,y,y,t,a,f,c,b,n,e,r,f,f,w,n,p,w,o,e,n,a,g,e
49,s,f,g,f,l,f,c,b,p,t,e,s,f,w,n,p,w,o,f,n,y,u,e
50,b,g,w,f,c,f,c,n,o,e,b,y,f,w,e,p,w,o,p,n,v,m,p
51,f,s,p,t,n,f,w,b,p,e,?,s,f,y,y,p,y,o,e,n,s,g,e
52,b,s,w,t,l,a,c,b,o,e,c,k,s,o,o,p,o,o,p,n,n,m,e
53,c,y,p,t,l,f,c,b,k,t,b,f,f,w,g,p,w,o,e,k,s,p,e
54,s,f,g,f,l,f,c,n,p,t,e,k,k,p,g,p,w,o,l,u,y,u,e
55,s,y,w,f,f,f,c,b,p,e,e,k,k,p,n,p,w,o,l,h,y,g,p
56,x,y,y,t,n,f,c,b,u,e,r,k,s,g,p,p,w,o,p,n,y,p,e
57,b,y,w,t,n,f,c,b,o,e,c,y,y,g,g,p,w,o,p,o,n,m,e
58,c,y,n,t,p,f,c,n,n,e,c,y,y,y,y,p,y,o,e,n,c,d,p
59,k,f,e,f,f,f,c,n,b,t,?,k,y,y,y,p,y,n,e,w,c,d,p
60,x,y,y,f,a,f,w,b,h,e,r,s,f,w,p,p,w,o,f,n,y,g,e
61,f,y,n,t,l,f,c,n,p,t,b,f,f,e,w,p,w,o,e,u,s,p,e
62,x,s,b,t,f,f,c,b,b,e,b,k,k,p,n,p,w,o,e,w,v,m,p
63,b,y,c,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,m,p
64,x,f,g,t,l,a,c,b,g,t,e,s,y,o,o,p,n,o,p,k,y,u,e
65,b,s,b,f,l,f,c,n,p,e,?,s,f,w,e,p,w,o,f,u,v,l,e
66,x,s,u,f,l,f,w,n,w,e,?,s,f,w,n,p,w,o,f,u,v,l,e
67,k,s,w,t,a,f,w,n,k,e,c,s,f,e,w,p,w,o,e,n,a,g,e
68,c,g,w,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,m,p
69,f,s,e,f,s,f,c,n,b,e,c,y,k,p,n,p,w,o,e,w,c,d,p
70,x,s,w,t,a,f,c,n,p,e,c,f,f,w,n,p,w,o,e,u,a,g,e
71,x,f,w,f,f,f,c,n,b,e,b,k,k,p,n,p,w,n,e,w,v,m,p
72,k,y,y,f,c,f,c,n,g,e,c,k,k,n,p,p,w,o,l,k,y,d,p
73,k,s,g,f,y,f,c,n,b,e,b,k,k,e,e,p,w,n,e,w,v,u,p
74,c,s,e,f,s,f,c,n,b,e,c,k,y,p,n,p,w,n,e,w,c,d,p
75,b,y,u,f,l,a,c,n,w,e,?,k,y,c,c,p,w,o,n,u,c,l,e
76,f,y,n,t,a,f,c,b,w,e,r,k,y,w,e,p,w,o,p,n,y,p,e
77,k,s,n,t,a,f,w,b,w,t,b,s,s,e,e,p,w,o,e,k,s,d,e
78,f,y,n,f,c,a,c,n,o,e,c,s,f,o,o,p,o,o,p,n,c,d,p
79,f,s,e,t,l,f,w,b,o,e,b,y,k,w,g,p,w,o,p,n,c,d,e
80,s,f,g,f,s,f,c,b,e,t,e,s,k,y,y,p,y,t,e,w,v,u,e
81,x,s,e,t,f,f,c,b,g,t,?,y,s,n,p,p,w,o,p,h,c,d,p
82,b,s,p,f,c,f,c,n,u,e,b,f,f,w,g,p,w,o,p,n,v,m,p
83,k,y,e,f,c,f,w,n,p,t,?,k,k,b,n,p,w,o,l,n,y,d,p
84,k,g,b,t,s,f,c,n,b,e,b,s,k,p,n,p,w,n,e,w,v,g,p
85,f,y,c,f,m,f,c,b,y,e,c,k,y,c,c,p,w,o,n,w,c,d,p
86,b,s,w,f,y,f,c,n,b,e,b,k,k,y,y,p,y,o,e,w,c,d,p
87,f,y,n,f,l,f,w,b,o,e,r,y,k,p,g,p,w,o,p,n,n,g,e
88,x,s,w,f,l,f,c,n,w,e,c,s,f,w,g,p,w,o,f,u,v,l,e
89,f,y,y,t,a,f,w,b,y,e,r,y,k,g,p,p,w,o,p,n,n,g,e
90,k,s,w,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,m,p
91,c,y,b,t,f,f,c,b,p,e,b,f,f,w,y,p,w,o,p,h,n,g,p
92,x,y,c,f,p,f,c,n,h,e,c,k,k,b,n,p,w,o,l,n,v,d,p
93,c,s,w,f,f,f,c,n,b,e,b,k,k,w,e,p,w,n,e,w,v,m,p
94,b,y,e,t,p,f,c,n,h,t,?,k,y,e,e,p,w,o,e,k,c,w,p
95,f,y,y,f,n,f,c,n,u,e,r,s,f,w,g,p,w,o,f,h,y,p,e
96,k,y,e,t,y,f,c,n,b,e,c,k,k,p,n,p,w,o,e,w,v,d,p
97,b,y,y,f,l,f,w,b,w,e,c,f,s,e,e,p,w,o,e,n,s,g,e
98,k,s,g,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,g,p
99,f,y,y,f,m,f,w,b,g,e,r,k,s,g,p,p,w,t,p,w,y,g,e
100,k,f,n,t,l,a,w,n,p,t,b,k,y,o,o,p,o,o,p,u,y,d,e
101,b,y,e,f,s,f,c,n,b,t,?,y,k,p,b,p,w,n,e,w,c,d,p
102,k,f,e,f,y,f,c,n,b,t,?,k,k,p,w,p,w,n,e,w,c,d,p
103,x,f,g,t,l,f,c,b,u,t,e,s,k,g,p,p,w,o,p,k,y,u,e
104,s,f,n,f,n,f,c,b,h,t,e,s,f,w,p,p,w,o,f,k,y,u,e
105,b,y,p,t,c,f,c,n,n,e,b,k,k,p,n,p,w,o,e,n,v,u,p
106,x,s,c,f,a,f,c,n,n,t,b,k,y,p,g,p,w,o,p,u,y,p,e
107,b,y,w,f,n,f,c,b,n,e,c,y,y,p,w,p,w,o,p,y,n,m,e
108,x,s,y,t,l,f,c,b,w,e,c,s,k,n,p,p,w,o,p,k,s,m,e
109,s,f,n,f,a,a,c,n,n,t,e,k,y,o,o,p,n,o,p,n,y,u,e
110,x,s,y,f,n,a,c,b,g,e,c,y,y,o,o,p,o,o,p,k,n,m,e
111,b,s,w,t,l,a,w,n,n,e,c,y,s,o,o,p,n,o,p,u,y,g,e
112,f,y,c,f,s,f,w,n,y,e,c,k,y,c,c,p,w,n,n,w,c,l,p
113,f,s,n,t,l,f,w,b,k,e,?,f,f,y,y,p,y,o,e,n,a,g,e
114,b,f,w,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,v,u,p
115,f,y,n,f,a,a,w,b,o,e,r,k,y,o,o,p,o,o,p,n,n,g,e
116,f,f,g,f,l,f,c,b,w,t,e,s,f,w,g,p,w,o,f,n,y,u,e
117,c,y,b,f,p,f,w,n,u,t,b,s,f,w,y,p,w,o,f,n,v,g,p
118,f,y,n,t,a,f,w,b,n,e,r,f,f,w,g,p,w,o,e,k,a,g,e
119,x,y,n,f,c,f,w,n,y,e,c,f,f,w,y,p,w,o,p,n,c,l,p
120,x,y,n,t,l,f,c,b,p,e,r,s,f,y,y,p,y,o,e,k,s,p,e
121,c,f,b,t,c,f,c,n,g,e,b,y,f,g,p,p,w,o,p,n,v,m,p
122,k,f,b,f,c,f,c,n,p,e,b,k,k,n,p,p,w,o,l,n,y,g,p
123,x,y,w,f,l,f,w,b,u,e,c,s,f,w,g,p,w,o,f,n,y,g,e
124,f,s,w,f,p,f,c,n,p,e,b,s,f,w,n,p,w,o,f,k,y,g,p
125,f,s,y,f,a,f,c,b,k,e,c,f,f,e,w,p,w,o,e,k,s,m,e
126,x,y,n,f,c,f,c,n,g,e,c,k,k,n,b,p,w,o,l,k,y,g,p
127,k,s,b,f,a,f,w,b,k,e,?,f,s,p,p,p,w,o,p,k,y,g,e
128,b,f,b,t,c,f,c,n,k,e,b,k,y,p,b,p,w,o,e,k,v,m,p
129,x,y,w,t,a,f,w,b,w,e,c,k,s,w,w,p,w,o,e,n,a,g,e
130,k,y,n,f,a,f,c,b,h,e,b,s,f,w,g,p,w,o,f,n,y,u,e
131,x,f,p,f,l,f,w,b,g,e,?,k,k,n,n,p,w,o,l,k,v,l,e
132,c,s,w,f,n,f,c,b,o,e,c,k,s,n,b,p,w,o,p,y,n,m,e
133,k,f,n,f,a,f,c,b,w,t,b,s,f,w,g,p,w,o,f,k,y,p,e
134,f,y,e,f,m,f,w,n,y,e,c,k,y,c,c,p,w,o,n,w,c,l,p
135,f,y,y,f,y,f,w,n,b,t,?,k,y,e,e,p,w,n,e,w,c,d,p
136,b,s,w,t,n,a,w,n,g,e,c,k,y,o,o,p,o,t,p,w,n,g,e
137,b,y,n,f,c,f,w,n,p,e,c,k,k,n,p,p,w,o,l,k,y,d,p
138,x,y,n,t,a,f,c,b,n,e,r,s,f,e,e,p,w,o,e,n,s,p,e
139,x,s,y,t,l,f,c,b,k,e,c,f,f,e,e,p,w,o,e,k,a,g,e
140,x,s,c,t,l,a,c,n,o,e,c,k,y,o,o,p,o,o,p,n,n,m,e
141,b,y,w,f,l,f,c,n,w,e,?,k,y,c,c,p,w,o,n,u,c,w,e
142,k,y,n,f,s,f,w,n,b,e,c,k,y,p,b,p,w,n,e,w,s,d,p
143,x,s,w,t,l,f,w,n,n,e,c,f,s,w,e,p,w,o,e,u,a,g,e
144,x,y,y,f,l,f,c,n,p,e,r,s,f,w,n,p,w,o,f,u,y,p,e
145,f,f,g,t,l,f,w,b,n,t,e,f,f,w,g,p,w,o,e,n,s,g,e
146,c,f,e,f,p,f,c,n,g,e,b,k,k,p,n,p,w,o,l,k,y,u,p
147,k,s,w,f,a,f,w,b,p,e,c,s,f,w,g,p,w,o,f,k,v,l,e
148,k,s,u,t,l,f,c,b,w,e,?,f,s,e,e,p,w,o,e,k,c,w,e
149,k,s,u,f,a,f,c,b,h,e,?,s,f,w,g,p,w,o,f,k,v,l,e
150,b,s,e,f,p,f,c,n,u,t,?,s,f,w,n,p,w,o,f,k,y,d,p
151,f,y,y,f,l,f,w,b,u,e,r,s,f,w,n,p,w,o,f,n,y,g,e
152,c,s,p,f,s,f,c,n,b,e,b,y,y,p,n,p,w,o,e,w,v,m,p
153,b,g,b,t,y,f,c,n,b,e,b,k,k,y,y,p,y,o,e,w,v,m,p
154,b,f,p,f,p,f,c,n,p,e,b,k,k,n,n,p,w,o,l,n,v,u,p
155,x,y,y,f,a,a,w,n,w,e,r,y,y,o,o,p,o,o,p,u,n,g,e
156,f,g,p,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,u,p
157,f,y,n,t,n,f,w,b,k,e,r,f,f,e,e,p,w,o,e,n,a,g,e
158,f,y,n,t,p,f,w,n,o,e,c,y,f,w,p,p,w,o,p,n,s,d,p
159,f,s,w,f,l,a,w,b,w,e,?,k,y,o,o,p,n,o,p,k,n,g,e
160,b,y,u,t,a,f,w,b,g,e,?,s,y,p,g,p,w,o,p,n,n,g,e
161,c,g,b,f,c,f,c,n,g,e,b,k,k,n,p,p,w,o,l,n,v,m,p
162,c,s,n,t,f,f,w,n,b,e,c,k,y,p,n,p,w,t,e,w,s,d,p
163,k,f,y,t,f,f,c,n,b,t,?,y,k,y,y,p,y,n,e,w,c,d,p
164,k,f,y,f,f,f,c,b,g,t,?,k,k,b,p,p,w,o,l,h,y,p,p
165,b,s,c,t,a,f,c,b,k,e,c,s,s,p,b,p,w,o,p,k,n,m,e
166,s,y,w,f,m,f,c,n,b,e,e,y,y,p,b,p,w,n,e,w,v,g,p
167,x,s,g,t,a,f,c,b,w,e,?,s,s,w,g,p,w,o,e,k,c,w,e
168,x,y,e,f,y,f,c,n,b,t,?,k,k,y,y,p,y,o,e,w,c,d,p
169,x,s,y,t,a,f,w,n,w,e,c,s,s,e,w,p,w,o,e,u,a,g,e
170,k,s,y,t,a,f,w,b,k,e,?,f,f,e,w,p,w,o,e,k,v,l,e
171,c,f,y,t,n,f,w,b,n,t,b,s,s,e,w,p,w,o,e,o,v,d,e
172,f,g,b,f,c,f,w,n,p,e,b,k,k,n,b,p,w,o,l,k,v,g,p
173,x,s,w,t,n,f,c,n,w,e,c,f,f,w,g,p,w,o,e,h,a,g,e
174,f,y,w,t,l,a,w,b,g,e,?,k,y,o,o,p,n,o,p,n,n,g,e
175,x,g,p,f,c,f,c,n,u,e,b,s,f,w,w,p,w,o,f,k,v,g,p
176,x,f,g,t,l,f,c,n,n,t,e,s,y,n,b,p,w,o,p,u,y,u,e
177,x,y,w,t,l,a,w,n,k,e,?,k,y,o,o,p,o,o,p,n,v,l,e
178,f,f,g,f,n,f,c,b,o,t,e,k,y,p,g,p,w,o,p,n,y,u,e
179,f,s,g,t,a,a,c,b,u,t,b,y,k,o,o,p,o,o,p,n,y,p,e
180,b,g,b,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,m,p
181,k,y,c,t,s,f,w,n,b,e,c,k,y,w,y,p,w,n,e,w,c,l,p
182,f,f,w,f,l,f,w,b,u,t,b,s,f,w,n,p,w,o,f,n,y,d,e
183,k,f,e,f,f,f,c,b,g,t,?,k,k,p,w,p,w,o,l,h,y,p,p
184,x,y,e,t,f,f,c,n,b,t,?,s,k,y,y,p,y,o,e,w,c,d,p
185,b,s,e,f,l,f,c,n,w,e,c,s,f,w,n,p,w,o,f,u,y,g,e
186,b,g,b,f,m,f,c,b,b,e,b,k,y,y,y,p,y,o,e,w,v,m,p
187,f,y,n,f,f,f,w,b,h,e,c,f,f,w,y,p,w,o,p,h,c,l,p
188,f,s,w,f,c,f,w,n,g,e,e,k,k,b,n,p,w,o,l,n,y,g,p
189,f,s,n,f,a,f,w,b,w,e,c,s,f,w,n,p,w,o,f,n,y,g,e
190,f,y,y,t,f,f,c,n,b,e,r,k,k,e,w,p,w,o,e,w,v,g,p
191,b,s,w,t,a,f,w,b,k,e,c,f,f,e,w,p,w,o,e,k,s,g,e
192,k,g,b,f,y,f,c,n,b,e,b,k,y,p,b,p,w,o,e,w,v,g,p
193,f,y,n,t,a,f,w,n,n,e,r,s,f,w,g,p,w,o,e,u,s,g,e
194,x,s,n,t,y,f,c,n,b,e,b,k,y,y,y,p,y,n,e,w,v,m,p
195,b,s,c,f,a,f,c,b,o,e,c,y,y,p,g,p,w,o,p,n,s,m,e
196,x,y,y,f,l,f,c,n,n,e,r,k,f,g,g,p,w,o,p,u,n,g,e
197,b,y,u,f,l,a,w,b,g,e,?,s,y,o,o,p,n,o,p,k,n,g,e
198,f,s,g,f,a,f,c,b,k,e,?,k,f,p,g,p,w,o,e,n,c,w,e
199,b,s,e,t,a,f,c,b,n,e,c,s,f,y,y,p,y,o,e,n,a,g,e
200,f,y,y,t,l,a,w,b,w,e,r,s,s,o,o,p,n,o,p,k,n,g,e
201,k,s,e,f,s,f,w,n,b,t,?,k,y,y,y,p,y,n,e,w,v,l,p
202,c,y,y,t,l,f,c,b,n,e,c,f,f,w,e,p,w,o,e,n,s,m,e
203,k,y,c,f,c,a,w,n,y,e,c,k,y,c,c,p,w,o,n,n,c,d,p
204,b,g,p,t,y,f,c,n,b,e,b,k,y,w,p,p,w,o,e,w,c,d,p
205,k,s,u,f,p,f,c,n,g,t,?,k,k,b,b,p,w,o,l,n,y,d,p
206,b,s,r,t,n,a,c,b,g,e,?,k,y,o,o,p,n,o,p,k,y,d,e
207,f,s,g,t,l,f,c,b,h,t,e,f,s,e,w,p,w,o,e,k,v,u,e
208,k,y,b,f,s,f,c,n,b,e,b,k,k,y,y,p,y,o,e,w,v,m,p
209,b,s,w,t,l,f,w,b,k,e,c,f,f,e,w,p,w,o,e,k,v,l,e
210,f,f,g,f,f,f,c,n,b,e,b,k,f,p,b,p,w,o,e,w,v,m,p
211,b,y,u,f,l,f,w,b,p,e,?,s,f,w,g,p,w,o,f,k,y,g,e
212,b,f,e,f,c,f,c,n,u,t,?,s,f,w,y,p,w,o,p,n,c,d,p
213,b,f,n,f,c,f,c,n,g,t,?,k,k,p,b,p,w,o,l,n,v,d,p
214,x,y,y,f,a,f,w,b,k,e,r,s,s,g,p,p,w,o,p,k,n,g,e
215,s,f,g,f,n,f,c,b,h,e,e,s,f,w,n,p,w,o,f,k,y,u,e
216,k,s,w,f,n,f,c,b,k,e,c,k,y,w,g,p,w,o,p,k,v,l,e
217,k,s,g,t,a,a,c,b,n,e,?,s,y,o,o,p,o,o,p,n,n,g,e
218,c,s,y,t,l,f,c,n,p,e,c,s,y,g,w,p,w,o,p,u,n,m,e
219,c,g,b,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,v,u,p
220,x,g,b,t,m,f,c,n,b,t,b,k,s,y,y,p,y,o,e,w,v,g,p
221,b,s,w,f,l,f,w,n,w,e,c,s,f,w,g,p,w,o,f,u,v,l,e
222,b,y,b,f,c,f,c,n,g,e,b,k,k,n,n,p,w,o,l,n,v,m,p
223,c,g,n,f,l,f,w,b,h,t,b,s,f,w,n,p,w,o,f,n,y,d,e
224,b,s,w,f,a,a,c,b,g,e,c,k,y,o,o,p,n,o,p,n,n,m,e
225,k,s,w,t,a,f,w,b,p,e,c,f,f,w,g,p,w,o,e,n,s,g,e
226,b,y,b,f,y,f,w,n,w,e,b,k,y,c,c,p,w,n,n,w,c,l,p
227,f,f,n,f,a,f,c,n,w,t,e,s,f,w,g,p,w,o,f,u,v,u,e
228,x,f,w,f,m,f,c,n,b,e,b,k,y,y,y,p,y,o,e,w,v,u,p
229,b,s,w,t,y,f,c,b,b,e,b,k,k,p,p,p,w,n,e,w,v,u,p
230,x,g,n,f,s,f,c,b,g,t,b,y,y,g,p,p,w,t,p,w,y,u,e
231,f,s,y,t,a,f,c,n,n,e,c,s,f,w,n,p,w,o,e,u,s,m,e
232,k,f,g,f,y,f,c,b,e,e,b,y,y,y,y,p,y,o,e,w,v,u,p
233,b,s,r,f,a,f,c,b,u,e,?,s,f,w,p,p,w,o,f,k,v,l,e
234,c,y,b,f,f,f,c,n,g,e,b,k,k,b,p,p,w,o,l,w,y,u,p
235,k,s,w,f,l,f,w,b,k,e,?,f,s,w,n,p,w,o,e,k,v,l,e
236,f,s,g,t,l,f,c,b,h,e,?,f,f,e,e,p,w,o,e,n,a,g,e
237,x,f,g,f,l,f,c,b,p,t,e,s,f,w,e,p,w,o,f,n,y,u,e
238,x,y,n,f,f,f,c,b,p,t,?,k,k,b,b,p,w,o,l,h,y,d,p
239,b,y,e,f,y,f,w,n,y,e,c,k,y,y,y,p,y,n,e,w,c,d,p
240,x,y,n,f,a,f,c,b,h,e,r,s,f,w,g,p,w,o,f,k,y,p,e
241,x,f,g,t,l,f,c,b,o,t,e,k,s,p,g,p,w,o,p,n,y,u,e
242,k,y,e,f,s,f,c,n,b,t,?,k,y,p,b,p,w,o,e,w,c,d,p
243,f,y,w,f,f,f,c,b,g,e,e,k,k,b,p,p,w,o,l,h,y,g,p
244,f,y,y,f,a,f,w,n,w,e,r,k,s,p,g,p,w,o,p,u,n,g,e
245,x,y,n,f,m,f,c,b,w,e,r,s,f,w,e,p,w,t,f,w,y,p,e
246,x,y,n,f,l,f,c,b,u,e,r,s,f,w,g,p,w,o,f,k,v,p,e
247,x,s,w,f,a,a,c,b,g,e,c,k,y,o,o,p,n,o,p,k,s,m,e
248,k,y,c,f,y,f,c,n,b,e,c,k,y,p,p,p,w,o,e,w,s,d,p
249,b,s,y,f,l,f,c,b,w,e,c,s,f,w,e,p,w,o,f,n,v,m,e
250,c,s,w,f,l,f,c,b,g,e,c,s,y,n,b,p,w,o,p,k,n,m,e
251,b,s,w,f,a,f,c,b,u,e,c,s,y,g,p,p,w,o,p,k,n,g,e
252,f,f,y,t,l,a,w,b,n,t,b,s,y,o,o,p,n,o,p,k,y,d,e
253,b,g,p,f,c,f,w,n,g,e,b,k,k,n,p,p,w,o,l,k,v,g,p
254,f,y,c,f,s,f,c,n,b,e,c,y,y,e,e,p,w,n,e,w,c,d,p
255,b,s,y,f,l,f,w,b,h,e,c,f,f,e,w,p,w,o,e,k,a,g,e
256,k,y,n,f,f,f,c,b,g,e,c,k,k,b,p,p,w,o,l,h,v,d,p
257,c,y,c,f,p,f,c,n,g,e,c,k,k,n,n,p,w,o,l,k,v,d,p
258,f,f,g,f,l,f,c,b,p,t,e,s,f,w,g,p,w,o,f,k,v,u,e
259,k,s,e,f,a,f,c,b,g,t,b,y,y,g,g,p,w,o,p,n,y,u,e
260,f,f,e,f,c,f,c,n,g,t,?,k,k,b,p,p,w,o,l,n,y,p,p
261,b,s,w,t,a,f,c,b,w,e,c,f,s,y,y,p,y,o,e,n,a,g,e
262,c,s,c,t,l,f,w,b,k,e,c,f,s,y,y,p,y,o,e,k,a,g,e
263,x,s,y,f,n,f,w,b,h,e,c,s,f,w,n,p,w,o,f,n,y,g,e
264,k,s,n,f,p,f,c,n,w,t,?,s,f,w,w,p,w,o,f,k,v,p,p
265,k,f,p,f,m,f,c,n,b,e,b,k,k,p,w,p,w,n,e,w,v,m,p
266,b,g,b,f,s,f,c,n,b,e,b,y,y,y,y,p,y,t,e,w,v,m,p
267,x,s,y,t,a,f,w,b,h,e,c,s,f,e,w,p,w,o,e,k,s,g,e
268,b,y,b,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,m,p
269,f,s,w,f,l,a,w,n,n,e,c,s,s,o,o,p,n,o,p,u,y,g,e
270,x,s,w,t,a,f,c,n,n,e,c,s,f,e,w,p,w,o,e,u,a,g,e
271,b,s,y,t,a,f,c,n,p,e,c,f,s,w,w,p,w,o,e,u,s,m,e
272,c,s,y,f,l,f,w,b,o,e,c,y,y,p,g,p,w,o,p,n,v,d,e
273,b,f,b,f,c,f,w,b,w,e,?,k,k,p,p,p,w,o,e,k,c,d,p
274,x,s,w,t,n,f,w,b,n,e,c,s,k,p,g,p,w,o,p,b,y,d,e
275,x,y,y,t,n,f,w,b,n,e,r,s,f,e,w,p,w,o,e,o,a,g,e
276,s,f,g,t,a,f,c,n,n,t,e,y,y,p,g,p,w,o,p,u,y,u,e
277,x,y,w,f,p,f,c,n,y,e,e,k,y,e,w,p,w,o,e,n,v,g,p
278,s,f,g,f,l,f,c,b,p,e,e,s,f,w,g,p,w,o,f,n,v,u,e
279,f,f,e,f,c,f,c,n,p,t,?,k,k,n,p,p,w,o,l,k,v,p,p
280,k,y,n,f,f,f,c,n,b,e,c,k,y,w,y,p,w,o,e,w,c,d,p
281,k,s,r,t,n,f,w,b,n,e,?,f,s,w,w,p,w,o,e,o,c,l,e
282,x,s,w,t,l,a,c,n,n,e,c,k,s,o,o,p,n,o,p,n,n,m,e
283,x,g,p,f,f,f,c,n,b,e,b,y,k,p,n,p,w,n,e,w,s,u,p
284,f,y,c,t,m,f,c,n,b,e,c,y,y,p,b,p,w,n,e,w,c,d,p
