Event,Model,Epochs,K,Dataset,Test,Metric,Value
trtr,CTGAN,10,0,credit_risk,adaboost,accuracy,0.8758729050279329
trtr,CTGAN,10,0,credit_risk,random_forest,accuracy,0.9153282122905028
trtr,CTGAN,10,0,credit_risk,svm,accuracy,0.8847765363128491
tstr,CTGAN,10,0,credit_risk,adaboost,accuracy,0.8521298882681564
tstr,CTGAN,10,0,credit_risk,random_forest,accuracy,0.8289106145251397
tstr,CTGAN,10,0,credit_risk,svm,accuracy,0.8350209497206704
sdv_eval,CTGAN,10,0,credit_risk,sdv_eval,quality_score,0.9517601848443017
trtr,CTGAN,10,0,mushrooms,adaboost,accuracy,1.0
trtr,CTGAN,10,0,mushrooms,random_forest,accuracy,1.0
trtr,CTGAN,10,0,mushrooms,svm,accuracy,0.9926153846153846
tstr,CTGAN,10,0,mushrooms,adaboost,accuracy,0.9021538461538462
tstr,CTGAN,10,0,mushrooms,random_forest,accuracy,0.8935384615384615
tstr,CTGAN,10,0,mushrooms,svm,accuracy,0.8356923076923077
sdv_eval,CTGAN,10,0,mushrooms,sdv_eval,quality_score,0.9634157727201826
trtr,GANBLR,25,0,superstore,adaboost,accuracy,0.9104552276138069
trtr,GANBLR,25,0,superstore,random_forest,accuracy,0.9639819909954978
trtr,GANBLR,25,0,superstore,svm,accuracy,0.928464232116058
tstr,GANBLR,25,0,superstore,adaboost,accuracy,0.928464232116058
tstr,GANBLR,25,0,superstore,random_forest,accuracy,0.9439719859929965
tstr,GANBLR,25,0,superstore,svm,accuracy,0.928464232116058
sdv_eval,GANBLR,25,0,superstore,sdv_eval,quality_score,0.8920654041788438
trtr,GANBLR,25,0,credit_risk,adaboost,accuracy,0.8758729050279329
trtr,GANBLR,25,0,credit_risk,random_forest,accuracy,0.9155027932960894
trtr,GANBLR,25,0,credit_risk,svm,accuracy,0.8847765363128491
tstr,GANBLR,25,0,credit_risk,adaboost,accuracy,0.8453212290502793
tstr,GANBLR,25,0,credit_risk,random_forest,accuracy,0.8179120111731844
tstr,GANBLR,25,0,credit_risk,svm,accuracy,0.7891061452513967
sdv_eval,GANBLR,25,0,credit_risk,sdv_eval,quality_score,0.7877361454846425
trtr,GANBLR,25,0,mushrooms,adaboost,accuracy,1.0
trtr,GANBLR,25,0,mushrooms,random_forest,accuracy,1.0
trtr,GANBLR,25,0,mushrooms,svm,accuracy,0.9926153846153846
tstr,GANBLR,25,0,mushrooms,adaboost,accuracy,0.9286153846153846
tstr,GANBLR,25,0,mushrooms,random_forest,accuracy,0.8898461538461538
tstr,GANBLR,25,0,mushrooms,svm,accuracy,0.5766153846153846
sdv_eval,GANBLR,25,0,mushrooms,sdv_eval,quality_score,0.7828120259291758
trtr,GANBLR,25,1,superstore,adaboost,accuracy,0.9104552276138069
trtr,GANBLR,25,1,superstore,random_forest,accuracy,0.9649824912456229
trtr,GANBLR,25,1,superstore,svm,accuracy,0.928464232116058
tstr,GANBLR,25,1,superstore,adaboost,accuracy,0.928464232116058
tstr,GANBLR,25,1,superstore,random_forest,accuracy,0.9474737368684342
tstr,GANBLR,25,1,superstore,svm,accuracy,0.928464232116058
sdv_eval,GANBLR,25,1,superstore,sdv_eval,quality_score,0.9267125883987114
trtr,GANBLR,25,1,credit_risk,adaboost,accuracy,0.8758729050279329
trtr,GANBLR,25,1,credit_risk,random_forest,accuracy,0.915677374301676
trtr,GANBLR,25,1,credit_risk,svm,accuracy,0.8847765363128491
tstr,GANBLR,25,1,credit_risk,adaboost,accuracy,0.8545740223463687
tstr,GANBLR,25,1,credit_risk,random_forest,accuracy,0.8535265363128491
tstr,GANBLR,25,1,credit_risk,svm,accuracy,0.8208798882681564
sdv_eval,GANBLR,25,1,credit_risk,sdv_eval,quality_score,0.8303961612553028
trtr,GANBLR,25,1,mushrooms,adaboost,accuracy,1.0
trtr,GANBLR,25,1,mushrooms,random_forest,accuracy,1.0
trtr,GANBLR,25,1,mushrooms,svm,accuracy,0.9926153846153846
tstr,GANBLR,25,1,mushrooms,adaboost,accuracy,0.9821538461538462
tstr,GANBLR,25,1,mushrooms,random_forest,accuracy,0.984
tstr,GANBLR,25,1,mushrooms,svm,accuracy,0.96
sdv_eval,GANBLR,25,1,mushrooms,sdv_eval,quality_score,0.8713492870084845
trtr,CTGAN,25,0,superstore,adaboost,accuracy,0.9104552276138069
trtr,CTGAN,25,0,superstore,random_forest,accuracy,0.9634817408704353
trtr,CTGAN,25,0,superstore,svm,accuracy,0.928464232116058
tstr,CTGAN,25,0,superstore,adaboost,accuracy,0.9259629814907454
tstr,CTGAN,25,0,superstore,random_forest,accuracy,0.9224612306153076
tstr,CTGAN,25,0,superstore,svm,accuracy,0.928464232116058
sdv_eval,CTGAN,25,0,superstore,sdv_eval,quality_score,0.9538261193333755
trtr,CTGAN,25,0,credit_risk,adaboost,accuracy,0.8758729050279329
trtr,CTGAN,25,0,credit_risk,random_forest,accuracy,0.9155027932960894
trtr,CTGAN,25,0,credit_risk,svm,accuracy,0.8847765363128491
tstr,CTGAN,25,0,credit_risk,adaboost,accuracy,0.8718575418994413
tstr,CTGAN,25,0,credit_risk,random_forest,accuracy,0.839036312849162
tstr,CTGAN,25,0,credit_risk,svm,accuracy,0.848463687150838
sdv_eval,CTGAN,25,0,credit_risk,sdv_eval,quality_score,0.9595472579469256
trtr,CTGAN,25,0,mushrooms,adaboost,accuracy,1.0
trtr,CTGAN,25,0,mushrooms,random_forest,accuracy,1.0
trtr,CTGAN,25,0,mushrooms,svm,accuracy,0.9926153846153846
tstr,CTGAN,25,0,mushrooms,adaboost,accuracy,0.8535384615384616
tstr,CTGAN,25,0,mushrooms,random_forest,accuracy,0.8972307692307693
tstr,CTGAN,25,0,mushrooms,svm,accuracy,0.8627692307692307
sdv_eval,CTGAN,25,0,mushrooms,sdv_eval,quality_score,0.9646771283088322
trtr,GANBLR,50,0,superstore,adaboost,accuracy,0.9104552276138069
trtr,GANBLR,50,0,superstore,random_forest,accuracy,0.9659829914957478
trtr,GANBLR,50,0,superstore,svm,accuracy,0.928464232116058
tstr,GANBLR,50,0,superstore,adaboost,accuracy,0.928464232116058
tstr,GANBLR,50,0,superstore,random_forest,accuracy,0.9539769884942472
tstr,GANBLR,50,0,superstore,svm,accuracy,0.928464232116058
sdv_eval,GANBLR,50,0,superstore,sdv_eval,quality_score,0.8877177621340598
trtr,GANBLR,50,0,credit_risk,adaboost,accuracy,0.8758729050279329
trtr,GANBLR,50,0,credit_risk,random_forest,accuracy,0.9135824022346368
trtr,GANBLR,50,0,credit_risk,svm,accuracy,0.8847765363128491
tstr,GANBLR,50,0,credit_risk,adaboost,accuracy,0.849336592178771
tstr,GANBLR,50,0,credit_risk,random_forest,accuracy,0.8262918994413407
tstr,GANBLR,50,0,credit_risk,svm,accuracy,0.8187849162011173
sdv_eval,GANBLR,50,0,credit_risk,sdv_eval,quality_score,0.776212966888532
trtr,GANBLR,50,0,mushrooms,adaboost,accuracy,1.0
trtr,GANBLR,50,0,mushrooms,random_forest,accuracy,1.0
trtr,GANBLR,50,0,mushrooms,svm,accuracy,0.9926153846153846
tstr,GANBLR,50,0,mushrooms,adaboost,accuracy,0.8418461538461538
tstr,GANBLR,50,0,mushrooms,random_forest,accuracy,0.7846153846153846
tstr,GANBLR,50,0,mushrooms,svm,accuracy,0.5089230769230769
sdv_eval,GANBLR,50,0,mushrooms,sdv_eval,quality_score,0.7448303599963009
trtr,GANBLR,50,1,superstore,adaboost,accuracy,0.9104552276138069
trtr,GANBLR,50,1,superstore,random_forest,accuracy,0.9654827413706853
trtr,GANBLR,50,1,superstore,svm,accuracy,0.928464232116058
tstr,GANBLR,50,1,superstore,adaboost,accuracy,0.9379689844922461
tstr,GANBLR,50,1,superstore,random_forest,accuracy,0.9569784892446224
tstr,GANBLR,50,1,superstore,svm,accuracy,0.928464232116058
sdv_eval,GANBLR,50,1,superstore,sdv_eval,quality_score,0.9239473774096532
trtr,GANBLR,50,1,credit_risk,adaboost,accuracy,0.8758729050279329
trtr,GANBLR,50,1,credit_risk,random_forest,accuracy,0.914804469273743
trtr,GANBLR,50,1,credit_risk,svm,accuracy,0.8847765363128491
tstr,GANBLR,50,1,credit_risk,adaboost,accuracy,0.8212290502793296
tstr,GANBLR,50,1,credit_risk,random_forest,accuracy,0.8362430167597765
tstr,GANBLR,50,1,credit_risk,svm,accuracy,0.8208798882681564
sdv_eval,GANBLR,50,1,credit_risk,sdv_eval,quality_score,0.8143113061781817
trtr,GANBLR,50,1,mushrooms,adaboost,accuracy,1.0
trtr,GANBLR,50,1,mushrooms,random_forest,accuracy,1.0
trtr,GANBLR,50,1,mushrooms,svm,accuracy,0.9926153846153846
tstr,GANBLR,50,1,mushrooms,adaboost,accuracy,0.9833846153846154
tstr,GANBLR,50,1,mushrooms,random_forest,accuracy,0.9889230769230769
tstr,GANBLR,50,1,mushrooms,svm,accuracy,0.9569230769230769
sdv_eval,GANBLR,50,1,mushrooms,sdv_eval,quality_score,0.8686907467741694
trtr,CTGAN,50,0,superstore,adaboost,accuracy,0.9104552276138069
trtr,CTGAN,50,0,superstore,random_forest,accuracy,0.9649824912456229
trtr,CTGAN,50,0,superstore,svm,accuracy,0.928464232116058
tstr,CTGAN,50,0,superstore,adaboost,accuracy,0.9264632316158079
tstr,CTGAN,50,0,superstore,random_forest,accuracy,0.919959979989995
tstr,CTGAN,50,0,superstore,svm,accuracy,0.928464232116058
sdv_eval,CTGAN,50,0,superstore,sdv_eval,quality_score,0.955004762538834
trtr,CTGAN,50,0,credit_risk,adaboost,accuracy,0.8758729050279329
trtr,CTGAN,50,0,credit_risk,random_forest,accuracy,0.9146298882681564
trtr,CTGAN,50,0,credit_risk,svm,accuracy,0.8847765363128491
tstr,CTGAN,50,0,credit_risk,adaboost,accuracy,0.8233240223463687
tstr,CTGAN,50,0,credit_risk,random_forest,accuracy,0.8104050279329609
tstr,CTGAN,50,0,credit_risk,svm,accuracy,0.8109287709497207
sdv_eval,CTGAN,50,0,credit_risk,sdv_eval,quality_score,0.954237162142535
trtr,CTGAN,50,0,mushrooms,adaboost,accuracy,1.0
trtr,CTGAN,50,0,mushrooms,random_forest,accuracy,1.0
trtr,CTGAN,50,0,mushrooms,svm,accuracy,0.9926153846153846
tstr,CTGAN,50,0,mushrooms,adaboost,accuracy,0.8676923076923077
tstr,CTGAN,50,0,mushrooms,random_forest,accuracy,0.8923076923076924
tstr,CTGAN,50,0,mushrooms,svm,accuracy,0.8510769230769231
sdv_eval,CTGAN,50,0,mushrooms,sdv_eval,quality_score,0.9647049207552831
trtr,GANBLR,100,0,superstore,adaboost,accuracy,0.9104552276138069
trtr,GANBLR,100,0,superstore,random_forest,accuracy,0.9639819909954978
trtr,GANBLR,100,0,superstore,svm,accuracy,0.928464232116058
tstr,GANBLR,100,0,superstore,adaboost,accuracy,0.9379689844922461
tstr,GANBLR,100,0,superstore,random_forest,accuracy,0.9569784892446224
tstr,GANBLR,100,0,superstore,svm,accuracy,0.9289644822411206
sdv_eval,GANBLR,100,0,superstore,sdv_eval,quality_score,0.8829498299149166
trtr,GANBLR,100,0,credit_risk,adaboost,accuracy,0.8758729050279329
trtr,GANBLR,100,0,credit_risk,random_forest,accuracy,0.914804469273743
trtr,GANBLR,100,0,credit_risk,svm,accuracy,0.8847765363128491
tstr,GANBLR,100,0,credit_risk,adaboost,accuracy,0.84375
tstr,GANBLR,100,0,credit_risk,random_forest,accuracy,0.8461941340782123
tstr,GANBLR,100,0,credit_risk,svm,accuracy,0.8205307262569832
sdv_eval,GANBLR,100,0,credit_risk,sdv_eval,quality_score,0.7614581425212634
trtr,GANBLR,100,0,mushrooms,adaboost,accuracy,1.0
trtr,GANBLR,100,0,mushrooms,random_forest,accuracy,1.0
trtr,GANBLR,100,0,mushrooms,svm,accuracy,0.9926153846153846
tstr,GANBLR,100,0,mushrooms,adaboost,accuracy,0.8535384615384616
tstr,GANBLR,100,0,mushrooms,random_forest,accuracy,0.7606153846153846
tstr,GANBLR,100,0,mushrooms,svm,accuracy,0.464
sdv_eval,GANBLR,100,0,mushrooms,sdv_eval,quality_score,0.7241468400578324
trtr,GANBLR,100,1,superstore,adaboost,accuracy,0.9104552276138069
trtr,GANBLR,100,1,superstore,random_forest,accuracy,0.9629814907453726
trtr,GANBLR,100,1,superstore,svm,accuracy,0.928464232116058
tstr,GANBLR,100,1,superstore,adaboost,accuracy,0.9234617308654327
tstr,GANBLR,100,1,superstore,random_forest,accuracy,0.9009504752376188
tstr,GANBLR,100,1,superstore,svm,accuracy,0.928464232116058
sdv_eval,GANBLR,100,1,superstore,sdv_eval,quality_score,0.9165512464758223
trtr,GANBLR,100,1,credit_risk,adaboost,accuracy,0.8758729050279329
trtr,GANBLR,100,1,credit_risk,random_forest,accuracy,0.9137569832402235
trtr,GANBLR,100,1,credit_risk,svm,accuracy,0.8847765363128491
tstr,GANBLR,100,1,credit_risk,adaboost,accuracy,0.7463337988826816
tstr,GANBLR,100,1,credit_risk,random_forest,accuracy,0.8259427374301676
tstr,GANBLR,100,1,credit_risk,svm,accuracy,0.8079608938547486
sdv_eval,GANBLR,100,1,credit_risk,sdv_eval,quality_score,0.7812655564402724
trtr,GANBLR,100,1,mushrooms,adaboost,accuracy,1.0
trtr,GANBLR,100,1,mushrooms,random_forest,accuracy,1.0
trtr,GANBLR,100,1,mushrooms,svm,accuracy,0.9926153846153846
tstr,GANBLR,100,1,mushrooms,adaboost,accuracy,0.9846153846153847
tstr,GANBLR,100,1,mushrooms,random_forest,accuracy,0.9895384615384616
tstr,GANBLR,100,1,mushrooms,svm,accuracy,0.9476923076923077
sdv_eval,GANBLR,100,1,mushrooms,sdv_eval,quality_score,0.8659581832682548
trtr,CTGAN,100,0,superstore,adaboost,accuracy,0.9104552276138069
trtr,CTGAN,100,0,superstore,random_forest,accuracy,0.9639819909954978
trtr,CTGAN,100,0,superstore,svm,accuracy,0.928464232116058
tstr,CTGAN,100,0,superstore,adaboost,accuracy,0.9299649824912456
tstr,CTGAN,100,0,superstore,random_forest,accuracy,0.9259629814907454
tstr,CTGAN,100,0,superstore,svm,accuracy,0.928464232116058
sdv_eval,CTGAN,100,0,superstore,sdv_eval,quality_score,0.9626364970506509
trtr,CTGAN,100,0,credit_risk,adaboost,accuracy,0.8758729050279329
trtr,CTGAN,100,0,credit_risk,random_forest,accuracy,0.9134078212290503
trtr,CTGAN,100,0,credit_risk,svm,accuracy,0.8847765363128491
tstr,CTGAN,100,0,credit_risk,adaboost,accuracy,0.8571927374301676
tstr,CTGAN,100,0,credit_risk,random_forest,accuracy,0.8400837988826816
tstr,CTGAN,100,0,credit_risk,svm,accuracy,0.8365921787709497
sdv_eval,CTGAN,100,0,credit_risk,sdv_eval,quality_score,0.9506465725317252
trtr,CTGAN,100,0,mushrooms,adaboost,accuracy,1.0
trtr,CTGAN,100,0,mushrooms,random_forest,accuracy,1.0
trtr,CTGAN,100,0,mushrooms,svm,accuracy,0.9926153846153846
tstr,CTGAN,100,0,mushrooms,adaboost,accuracy,0.8824615384615384
tstr,CTGAN,100,0,mushrooms,random_forest,accuracy,0.8916923076923077
tstr,CTGAN,100,0,mushrooms,svm,accuracy,0.8523076923076923
sdv_eval,CTGAN,100,0,mushrooms,sdv_eval,quality_score,0.9653246958715741
trtr,GANBLR,150,0,superstore,adaboost,accuracy,0.9104552276138069
trtr,GANBLR,150,0,superstore,random_forest,accuracy,0.9649824912456229
trtr,GANBLR,150,0,superstore,svm,accuracy,0.928464232116058
tstr,GANBLR,150,0,superstore,adaboost,accuracy,0.9269634817408704
tstr,GANBLR,150,0,superstore,random_forest,accuracy,0.9534767383691846
tstr,GANBLR,150,0,superstore,svm,accuracy,0.9294647323661831
sdv_eval,GANBLR,150,0,superstore,sdv_eval,quality_score,0.87742617038995
trtr,GANBLR,150,0,credit_risk,adaboost,accuracy,0.8758729050279329
trtr,GANBLR,150,0,credit_risk,random_forest,accuracy,0.9149790502793296
trtr,GANBLR,150,0,credit_risk,svm,accuracy,0.8847765363128491
tstr,GANBLR,150,0,credit_risk,adaboost,accuracy,0.8142458100558659
tstr,GANBLR,150,0,credit_risk,random_forest,accuracy,0.8313547486033519
tstr,GANBLR,150,0,credit_risk,svm,accuracy,0.7894553072625698
sdv_eval,GANBLR,150,0,credit_risk,sdv_eval,quality_score,0.754483440901619
trtr,GANBLR,150,0,mushrooms,adaboost,accuracy,1.0
trtr,GANBLR,150,0,mushrooms,random_forest,accuracy,1.0
trtr,GANBLR,150,0,mushrooms,svm,accuracy,0.9926153846153846
tstr,GANBLR,150,0,mushrooms,adaboost,accuracy,0.6406153846153846
tstr,GANBLR,150,0,mushrooms,random_forest,accuracy,0.7753846153846153
tstr,GANBLR,150,0,mushrooms,svm,accuracy,0.4763076923076923
sdv_eval,GANBLR,150,0,mushrooms,sdv_eval,quality_score,0.7213660269172217
trtr,GANBLR,150,1,superstore,adaboost,accuracy,0.9104552276138069
trtr,GANBLR,150,1,superstore,random_forest,accuracy,0.9664832416208105
trtr,GANBLR,150,1,superstore,svm,accuracy,0.928464232116058
tstr,GANBLR,150,1,superstore,adaboost,accuracy,0.8084042021010506
tstr,GANBLR,150,1,superstore,random_forest,accuracy,0.9489744872436218
tstr,GANBLR,150,1,superstore,svm,accuracy,0.9329664832416208
sdv_eval,GANBLR,150,1,superstore,sdv_eval,quality_score,0.9120280099777696
trtr,GANBLR,150,1,credit_risk,adaboost,accuracy,0.8758729050279329
trtr,GANBLR,150,1,credit_risk,random_forest,accuracy,0.914804469273743
trtr,GANBLR,150,1,credit_risk,svm,accuracy,0.8847765363128491
tstr,GANBLR,150,1,credit_risk,adaboost,accuracy,0.7527932960893855
tstr,GANBLR,150,1,credit_risk,random_forest,accuracy,0.8414804469273743
tstr,GANBLR,150,1,credit_risk,svm,accuracy,0.8044692737430168
sdv_eval,GANBLR,150,1,credit_risk,sdv_eval,quality_score,0.7573183456023103
trtr,GANBLR,150,1,mushrooms,adaboost,accuracy,1.0
trtr,GANBLR,150,1,mushrooms,random_forest,accuracy,1.0
trtr,GANBLR,150,1,mushrooms,svm,accuracy,0.9926153846153846
tstr,GANBLR,150,1,mushrooms,adaboost,accuracy,0.9846153846153847
tstr,GANBLR,150,1,mushrooms,random_forest,accuracy,0.9883076923076923
tstr,GANBLR,150,1,mushrooms,svm,accuracy,0.9526153846153846
sdv_eval,GANBLR,150,1,mushrooms,sdv_eval,quality_score,0.8653083738377435
trtr,CTGAN,150,0,superstore,adaboost,accuracy,0.9104552276138069
trtr,CTGAN,150,0,superstore,random_forest,accuracy,0.9639819909954978
trtr,CTGAN,150,0,superstore,svm,accuracy,0.928464232116058
tstr,CTGAN,150,0,superstore,adaboost,accuracy,0.9179589794897449
tstr,CTGAN,150,0,superstore,random_forest,accuracy,0.9214607303651826
tstr,CTGAN,150,0,superstore,svm,accuracy,0.928464232116058
sdv_eval,CTGAN,150,0,superstore,sdv_eval,quality_score,0.9555643780624146
trtr,CTGAN,150,0,credit_risk,adaboost,accuracy,0.8758729050279329
trtr,CTGAN,150,0,credit_risk,random_forest,accuracy,0.9153282122905028
trtr,CTGAN,150,0,credit_risk,svm,accuracy,0.8847765363128491
tstr,CTGAN,150,0,credit_risk,adaboost,accuracy,0.8474162011173184
tstr,CTGAN,150,0,credit_risk,random_forest,accuracy,0.8149441340782123
tstr,CTGAN,150,0,credit_risk,svm,accuracy,0.840782122905028
sdv_eval,CTGAN,150,0,credit_risk,sdv_eval,quality_score,0.946369976929604
trtr,CTGAN,150,0,mushrooms,adaboost,accuracy,1.0
trtr,CTGAN,150,0,mushrooms,random_forest,accuracy,1.0
trtr,CTGAN,150,0,mushrooms,svm,accuracy,0.9926153846153846
tstr,CTGAN,150,0,mushrooms,adaboost,accuracy,0.8584615384615385
tstr,CTGAN,150,0,mushrooms,random_forest,accuracy,0.9003076923076923
tstr,CTGAN,150,0,mushrooms,svm,accuracy,0.8590769230769231
sdv_eval,CTGAN,150,0,mushrooms,sdv_eval,quality_score,0.9685450572292532
