Event,Model,Epochs,K,Dataset,Test,Metric,Value
trtr,GANBLR,25,1,superstore,svm,accuracy,0.928464232116058
tstr,GANBLR,25,1,superstore,adaboost,accuracy,0.9094547273636818
tstr,GANBLR,25,1,superstore,random_forest,accuracy,0.9574787393696849
tstr,GANBLR,25,1,superstore,svm,accuracy,0.928464232116058
sdv_eval,GANBLR,25,1,superstore,sdv_eval,quality_score,0.9271683942576401
trtr,GANBLR,25,1,credit_risk,adaboost,accuracy,0.8758729050279329
trtr,GANBLR,25,1,credit_risk,random_forest,accuracy,0.9149790502793296
trtr,GANBLR,25,1,credit_risk,svm,accuracy,0.8847765363128491
tstr,GANBLR,25,1,credit_risk,adaboost,accuracy,0.849336592178771
tstr,GANBLR,25,1,credit_risk,random_forest,accuracy,0.8643505586592178
tstr,GANBLR,25,1,credit_risk,svm,accuracy,0.82018156424581
sdv_eval,GANBLR,25,1,credit_risk,sdv_eval,quality_score,0.8301918511464398
trtr,GANBLR,25,1,mushrooms,adaboost,accuracy,1.0
trtr,GANBLR,25,1,mushrooms,random_forest,accuracy,1.0
trtr,GANBLR,25,1,mushrooms,svm,accuracy,0.9926153846153846
tstr,GANBLR,25,1,mushrooms,adaboost,accuracy,0.9809230769230769
tstr,GANBLR,25,1,mushrooms,random_forest,accuracy,0.9876923076923076
tstr,GANBLR,25,1,mushrooms,svm,accuracy,0.9489230769230769
sdv_eval,GANBLR,25,1,mushrooms,sdv_eval,quality_score,3.184338958525229e-10
trtr,GANBLR,50,0,superstore,adaboost,accuracy,0.9104552276138069
trtr,GANBLR,50,0,superstore,random_forest,accuracy,0.9639819909954978
trtr,GANBLR,50,0,superstore,svm,accuracy,0.928464232116058
tstr,GANBLR,50,0,superstore,adaboost,accuracy,0.9334667333666833
tstr,GANBLR,50,0,superstore,random_forest,accuracy,0.9479739869934968
tstr,GANBLR,50,0,superstore,svm,accuracy,0.928464232116058
sdv_eval,GANBLR,50,0,superstore,sdv_eval,quality_score,0.8909997678171142
trtr,GANBLR,50,0,credit_risk,adaboost,accuracy,0.8758729050279329
trtr,GANBLR,50,0,credit_risk,random_forest,accuracy,0.9163756983240223
trtr,GANBLR,50,0,credit_risk,svm,accuracy,0.8847765363128491
tstr,GANBLR,50,0,credit_risk,adaboost,accuracy,0.8416550279329609
tstr,GANBLR,50,0,credit_risk,random_forest,accuracy,0.8002793296089385
tstr,GANBLR,50,0,credit_risk,svm,accuracy,0.80481843575419
sdv_eval,GANBLR,50,0,credit_risk,sdv_eval,quality_score,0.7754542883299528
trtr,GANBLR,50,0,mushrooms,adaboost,accuracy,1.0
trtr,GANBLR,50,0,mushrooms,random_forest,accuracy,1.0
trtr,GANBLR,50,0,mushrooms,svm,accuracy,0.9926153846153846
tstr,GANBLR,50,0,mushrooms,adaboost,accuracy,0.7852307692307692
tstr,GANBLR,50,0,mushrooms,random_forest,accuracy,0.7643076923076924
tstr,GANBLR,50,0,mushrooms,svm,accuracy,0.5021538461538462
sdv_eval,GANBLR,50,0,mushrooms,sdv_eval,quality_score,3.1843388290723465e-10
trtr,GANBLR,50,1,superstore,adaboost,accuracy,0.9104552276138069
trtr,GANBLR,50,1,superstore,random_forest,accuracy,0.9634817408704353
trtr,GANBLR,50,1,superstore,svm,accuracy,0.928464232116058
tstr,GANBLR,50,1,superstore,adaboost,accuracy,0.9379689844922461
tstr,GANBLR,50,1,superstore,random_forest,accuracy,0.9589794897448725
tstr,GANBLR,50,1,superstore,svm,accuracy,0.928464232116058
sdv_eval,GANBLR,50,1,superstore,sdv_eval,quality_score,0.9223105039623978
trtr,GANBLR,50,1,credit_risk,adaboost,accuracy,0.8758729050279329
trtr,GANBLR,50,1,credit_risk,random_forest,accuracy,0.9146298882681564
trtr,GANBLR,50,1,credit_risk,svm,accuracy,0.8847765363128491
tstr,GANBLR,50,1,credit_risk,adaboost,accuracy,0.8306564245810056
tstr,GANBLR,50,1,credit_risk,random_forest,accuracy,0.8432262569832403
tstr,GANBLR,50,1,credit_risk,svm,accuracy,0.8224511173184358
sdv_eval,GANBLR,50,1,credit_risk,sdv_eval,quality_score,0.8162804769013949
trtr,GANBLR,50,1,mushrooms,adaboost,accuracy,1.0
trtr,GANBLR,50,1,mushrooms,random_forest,accuracy,1.0
trtr,GANBLR,50,1,mushrooms,svm,accuracy,0.9926153846153846
tstr,GANBLR,50,1,mushrooms,adaboost,accuracy,0.9790769230769231
tstr,GANBLR,50,1,mushrooms,random_forest,accuracy,0.9864615384615385
tstr,GANBLR,50,1,mushrooms,svm,accuracy,0.9532307692307692
sdv_eval,GANBLR,50,1,mushrooms,sdv_eval,quality_score,3.184338949748762e-10
trtr,GANBLR,100,0,superstore,adaboost,accuracy,0.9104552276138069
trtr,GANBLR,100,0,superstore,random_forest,accuracy,0.9634817408704353
trtr,GANBLR,100,0,superstore,svm,accuracy,0.928464232116058
tstr,GANBLR,100,0,superstore,adaboost,accuracy,0.9399699849924963
tstr,GANBLR,100,0,superstore,random_forest,accuracy,0.9539769884942472
tstr,GANBLR,100,0,superstore,svm,accuracy,0.928464232116058
sdv_eval,GANBLR,100,0,superstore,sdv_eval,quality_score,0.8824243982765398
trtr,GANBLR,100,0,credit_risk,adaboost,accuracy,0.8758729050279329
trtr,GANBLR,100,0,credit_risk,random_forest,accuracy,0.9149790502793296
trtr,GANBLR,100,0,credit_risk,svm,accuracy,0.8847765363128491
tstr,GANBLR,100,0,credit_risk,adaboost,accuracy,0.818086592178771
tstr,GANBLR,100,0,credit_risk,random_forest,accuracy,0.7927723463687151
tstr,GANBLR,100,0,credit_risk,svm,accuracy,0.8090083798882681
sdv_eval,GANBLR,100,0,credit_risk,sdv_eval,quality_score,0.7556478035303729
trtr,GANBLR,100,0,mushrooms,adaboost,accuracy,1.0
trtr,GANBLR,100,0,mushrooms,random_forest,accuracy,1.0
trtr,GANBLR,100,0,mushrooms,svm,accuracy,0.9926153846153846
tstr,GANBLR,100,0,mushrooms,adaboost,accuracy,0.6529230769230769
tstr,GANBLR,100,0,mushrooms,random_forest,accuracy,0.7415384615384616
tstr,GANBLR,100,0,mushrooms,svm,accuracy,0.46153846153846156
sdv_eval,GANBLR,100,0,mushrooms,sdv_eval,quality_score,3.184338949748762e-10
trtr,GANBLR,100,1,superstore,adaboost,accuracy,0.9104552276138069
trtr,GANBLR,100,1,superstore,random_forest,accuracy,0.9649824912456229
trtr,GANBLR,100,1,superstore,svm,accuracy,0.928464232116058
tstr,GANBLR,100,1,superstore,adaboost,accuracy,0.9419709854927464
tstr,GANBLR,100,1,superstore,random_forest,accuracy,0.9529764882441221
tstr,GANBLR,100,1,superstore,svm,accuracy,0.928464232116058
sdv_eval,GANBLR,100,1,superstore,sdv_eval,quality_score,0.9160106146646313
trtr,GANBLR,100,1,credit_risk,adaboost,accuracy,0.8758729050279329
trtr,GANBLR,100,1,credit_risk,random_forest,accuracy,0.9149790502793296
trtr,GANBLR,100,1,credit_risk,svm,accuracy,0.8847765363128491
tstr,GANBLR,100,1,credit_risk,adaboost,accuracy,0.7316689944134078
tstr,GANBLR,100,1,credit_risk,random_forest,accuracy,0.8268156424581006
tstr,GANBLR,100,1,credit_risk,svm,accuracy,0.8240223463687151
sdv_eval,GANBLR,100,1,credit_risk,sdv_eval,quality_score,0.779177100859803
trtr,GANBLR,100,1,mushrooms,adaboost,accuracy,1.0
trtr,GANBLR,100,1,mushrooms,random_forest,accuracy,1.0
trtr,GANBLR,100,1,mushrooms,svm,accuracy,0.9926153846153846
tstr,GANBLR,100,1,mushrooms,adaboost,accuracy,0.9901538461538462
tstr,GANBLR,100,1,mushrooms,random_forest,accuracy,0.9895384615384616
tstr,GANBLR,100,1,mushrooms,svm,accuracy,0.9483076923076923
sdv_eval,GANBLR,100,1,mushrooms,sdv_eval,quality_score,3.184338905866429e-10
trtr,GANBLR,150,0,superstore,adaboost,accuracy,0.9104552276138069
trtr,GANBLR,150,0,superstore,random_forest,accuracy,0.9639819909954978
trtr,GANBLR,150,0,superstore,svm,accuracy,0.928464232116058
tstr,GANBLR,150,0,superstore,adaboost,accuracy,0.9444722361180591
tstr,GANBLR,150,0,superstore,random_forest,accuracy,0.9504752376188094
tstr,GANBLR,150,0,superstore,svm,accuracy,0.9299649824912456
sdv_eval,GANBLR,150,0,superstore,sdv_eval,quality_score,0.8763702284917214
trtr,GANBLR,150,0,credit_risk,adaboost,accuracy,0.8758729050279329
trtr,GANBLR,150,0,credit_risk,random_forest,accuracy,0.916550279329609
trtr,GANBLR,150,0,credit_risk,svm,accuracy,0.8847765363128491
tstr,GANBLR,150,0,credit_risk,adaboost,accuracy,0.7899790502793296
tstr,GANBLR,150,0,credit_risk,random_forest,accuracy,0.8013268156424581
tstr,GANBLR,150,0,credit_risk,svm,accuracy,0.8138966480446927
sdv_eval,GANBLR,150,0,credit_risk,sdv_eval,quality_score,0.7503989283916748
trtr,GANBLR,150,0,mushrooms,adaboost,accuracy,1.0
trtr,GANBLR,150,0,mushrooms,random_forest,accuracy,1.0
trtr,GANBLR,150,0,mushrooms,svm,accuracy,0.9926153846153846
tstr,GANBLR,150,0,mushrooms,adaboost,accuracy,0.6941538461538461
tstr,GANBLR,150,0,mushrooms,random_forest,accuracy,0.7538461538461538
tstr,GANBLR,150,0,mushrooms,svm,accuracy,0.4603076923076923
sdv_eval,GANBLR,150,0,mushrooms,sdv_eval,quality_score,3.18433883346058e-10
trtr,GANBLR,150,1,superstore,adaboost,accuracy,0.9104552276138069
trtr,GANBLR,150,1,superstore,random_forest,accuracy,0.9654827413706853
trtr,GANBLR,150,1,superstore,svm,accuracy,0.928464232116058
tstr,GANBLR,150,1,superstore,adaboost,accuracy,0.7243621810905453
tstr,GANBLR,150,1,superstore,random_forest,accuracy,0.9364682341170585
tstr,GANBLR,150,1,superstore,svm,accuracy,0.9314657328664332
sdv_eval,GANBLR,150,1,superstore,sdv_eval,quality_score,0.9105098758461955
trtr,GANBLR,150,1,credit_risk,adaboost,accuracy,0.8758729050279329
trtr,GANBLR,150,1,credit_risk,random_forest,accuracy,0.9137569832402235
trtr,GANBLR,150,1,credit_risk,svm,accuracy,0.8847765363128491
tstr,GANBLR,150,1,credit_risk,adaboost,accuracy,0.6929120111731844
tstr,GANBLR,150,1,credit_risk,random_forest,accuracy,0.8236731843575419
tstr,GANBLR,150,1,credit_risk,svm,accuracy,0.8224511173184358
sdv_eval,GANBLR,150,1,credit_risk,sdv_eval,quality_score,0.7561631662018442
trtr,GANBLR,150,1,mushrooms,adaboost,accuracy,1.0
trtr,GANBLR,150,1,mushrooms,random_forest,accuracy,1.0
trtr,GANBLR,150,1,mushrooms,svm,accuracy,0.9926153846153846
tstr,GANBLR,150,1,mushrooms,adaboost,accuracy,0.9870769230769231
tstr,GANBLR,150,1,mushrooms,random_forest,accuracy,0.9907692307692307
tstr,GANBLR,150,1,mushrooms,svm,accuracy,0.9495384615384616
sdv_eval,GANBLR,150,1,mushrooms,sdv_eval,quality_score,3.184338932195829e-10
