Event;Model;Epochs;K;Dataset;Test;Metric;Value
trtr;GANBLR;10;1;mushrooms;random_forest;accuracy;0.9833846153846154
trtr;GANBLR;10;1;mushrooms;svm;accuracy;0.9403076923076923
sdv_eval;GANBLR;10;1;mushrooms;sdv_eval;quality_score;0.7025163814628204
trtr;GANBLR;10;1;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;10;1;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;10;1;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;10;1;mushrooms;adaboost;accuracy;0.9538461538461539
trtr;GANBLR;10;1;mushrooms;random_forest;accuracy;0.984
trtr;GANBLR;10;1;mushrooms;svm;accuracy;0.932923076923077
sdv_eval;GANBLR;10;1;mushrooms;sdv_eval;quality_score;0.7029530420770547
trtr;CTGAN;10;0;mushrooms;adaboost;accuracy;1.0
trtr;CTGAN;10;0;mushrooms;random_forest;accuracy;1.0
trtr;CTGAN;10;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;CTGAN;10;0;mushrooms;adaboost;accuracy;0.512
trtr;CTGAN;10;0;mushrooms;random_forest;accuracy;0.47692307692307695
trtr;CTGAN;10;0;mushrooms;svm;accuracy;0.5187692307692308
sdv_eval;CTGAN;10;0;mushrooms;sdv_eval;quality_score;0.8479963724328247
trtr;CTGAN;10;0;mushrooms;adaboost;accuracy;1.0
trtr;CTGAN;10;0;mushrooms;random_forest;accuracy;1.0
trtr;CTGAN;10;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;CTGAN;10;0;mushrooms;adaboost;accuracy;0.5347692307692308
trtr;CTGAN;10;0;mushrooms;random_forest;accuracy;0.5329230769230769
trtr;CTGAN;10;0;mushrooms;svm;accuracy;0.5187692307692308
sdv_eval;CTGAN;10;0;mushrooms;sdv_eval;quality_score;0.841214631706572
trtr;CTGAN;10;0;mushrooms;adaboost;accuracy;1.0
trtr;CTGAN;10;0;mushrooms;random_forest;accuracy;1.0
trtr;CTGAN;10;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;CTGAN;10;0;mushrooms;adaboost;accuracy;0.5132307692307693
trtr;CTGAN;10;0;mushrooms;random_forest;accuracy;0.5181538461538462
trtr;CTGAN;10;0;mushrooms;svm;accuracy;0.5187692307692308
sdv_eval;CTGAN;10;0;mushrooms;sdv_eval;quality_score;0.8448570380446947
trtr;GANBLR;25;0;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;25;0;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;25;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;25;0;mushrooms;adaboost;accuracy;0.9716923076923077
trtr;GANBLR;25;0;mushrooms;random_forest;accuracy;0.8781538461538462
trtr;GANBLR;25;0;mushrooms;svm;accuracy;0.5236923076923077
sdv_eval;GANBLR;25;0;mushrooms;sdv_eval;quality_score;0.45465395072035625
trtr;GANBLR;25;0;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;25;0;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;25;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;25;0;mushrooms;adaboost;accuracy;0.9507692307692308
trtr;GANBLR;25;0;mushrooms;random_forest;accuracy;0.8627692307692307
trtr;GANBLR;25;0;mushrooms;svm;accuracy;0.5483076923076923
sdv_eval;GANBLR;25;0;mushrooms;sdv_eval;quality_score;0.44993558343696427
trtr;GANBLR;25;0;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;25;0;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;25;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;25;0;mushrooms;adaboost;accuracy;0.9926153846153846
trtr;GANBLR;25;0;mushrooms;random_forest;accuracy;0.9464615384615385
trtr;GANBLR;25;0;mushrooms;svm;accuracy;0.552
sdv_eval;GANBLR;25;0;mushrooms;sdv_eval;quality_score;0.4559624729732622
trtr;GANBLR;25;1;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;25;1;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;25;1;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;25;1;mushrooms;adaboost;accuracy;0.9735384615384616
trtr;GANBLR;25;1;mushrooms;random_forest;accuracy;0.984
trtr;GANBLR;25;1;mushrooms;svm;accuracy;0.9415384615384615
sdv_eval;GANBLR;25;1;mushrooms;sdv_eval;quality_score;0.6901765227900352
trtr;GANBLR;25;1;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;25;1;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;25;1;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;25;1;mushrooms;adaboost;accuracy;0.9815384615384616
trtr;GANBLR;25;1;mushrooms;random_forest;accuracy;0.984
trtr;GANBLR;25;1;mushrooms;svm;accuracy;0.9513846153846154
sdv_eval;GANBLR;25;1;mushrooms;sdv_eval;quality_score;0.6901446550794698
trtr;GANBLR;25;1;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;25;1;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;25;1;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;25;1;mushrooms;adaboost;accuracy;0.9815384615384616
trtr;GANBLR;25;1;mushrooms;random_forest;accuracy;0.9846153846153847
trtr;GANBLR;25;1;mushrooms;svm;accuracy;0.9452307692307692
sdv_eval;GANBLR;25;1;mushrooms;sdv_eval;quality_score;0.6907596289138901
trtr;CTGAN;25;0;mushrooms;adaboost;accuracy;1.0
trtr;CTGAN;25;0;mushrooms;random_forest;accuracy;1.0
trtr;CTGAN;25;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;CTGAN;25;0;mushrooms;adaboost;accuracy;0.5292307692307693
trtr;CTGAN;25;0;mushrooms;random_forest;accuracy;0.4898461538461538
trtr;CTGAN;25;0;mushrooms;svm;accuracy;0.5187692307692308
sdv_eval;CTGAN;25;0;mushrooms;sdv_eval;quality_score;0.8314475433157598
trtr;CTGAN;25;0;mushrooms;adaboost;accuracy;1.0
trtr;CTGAN;25;0;mushrooms;random_forest;accuracy;1.0
trtr;CTGAN;25;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;CTGAN;25;0;mushrooms;adaboost;accuracy;0.5187692307692308
trtr;CTGAN;25;0;mushrooms;random_forest;accuracy;0.5126153846153846
trtr;CTGAN;25;0;mushrooms;svm;accuracy;0.5187692307692308
sdv_eval;CTGAN;25;0;mushrooms;sdv_eval;quality_score;0.8328888882401821
trtr;CTGAN;25;0;mushrooms;adaboost;accuracy;1.0
trtr;CTGAN;25;0;mushrooms;random_forest;accuracy;1.0
trtr;CTGAN;25;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;CTGAN;25;0;mushrooms;adaboost;accuracy;0.5083076923076923
trtr;CTGAN;25;0;mushrooms;random_forest;accuracy;0.4603076923076923
trtr;CTGAN;25;0;mushrooms;svm;accuracy;0.48123076923076924
sdv_eval;CTGAN;25;0;mushrooms;sdv_eval;quality_score;0.832966003234451
trtr;GANBLR;50;0;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;50;0;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;50;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;50;0;mushrooms;adaboost;accuracy;0.7513846153846154
trtr;GANBLR;50;0;mushrooms;random_forest;accuracy;0.7975384615384615
trtr;GANBLR;50;0;mushrooms;svm;accuracy;0.56
sdv_eval;GANBLR;50;0;mushrooms;sdv_eval;quality_score;0.41339377981212155
trtr;GANBLR;50;0;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;50;0;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;50;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;50;0;mushrooms;adaboost;accuracy;0.7987692307692308
trtr;GANBLR;50;0;mushrooms;random_forest;accuracy;0.7667692307692308
trtr;GANBLR;50;0;mushrooms;svm;accuracy;0.5212307692307693
sdv_eval;GANBLR;50;0;mushrooms;sdv_eval;quality_score;0.40907266421844807
trtr;GANBLR;50;0;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;50;0;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;50;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;50;0;mushrooms;adaboost;accuracy;0.7926153846153846
trtr;GANBLR;50;0;mushrooms;random_forest;accuracy;0.8178461538461539
trtr;GANBLR;50;0;mushrooms;svm;accuracy;0.5796923076923077
sdv_eval;GANBLR;50;0;mushrooms;sdv_eval;quality_score;0.4099627707295808
trtr;GANBLR;50;1;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;50;1;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;50;1;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;50;1;mushrooms;adaboost;accuracy;0.9870769230769231
trtr;GANBLR;50;1;mushrooms;random_forest;accuracy;0.9901538461538462
trtr;GANBLR;50;1;mushrooms;svm;accuracy;0.9476923076923077
sdv_eval;GANBLR;50;1;mushrooms;sdv_eval;quality_score;0.6775296637316772
trtr;GANBLR;50;1;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;50;1;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;50;1;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;50;1;mushrooms;adaboost;accuracy;0.976
trtr;GANBLR;50;1;mushrooms;random_forest;accuracy;0.9852307692307692
trtr;GANBLR;50;1;mushrooms;svm;accuracy;0.9581538461538461
sdv_eval;GANBLR;50;1;mushrooms;sdv_eval;quality_score;0.6765770381225394
trtr;GANBLR;50;1;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;50;1;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;50;1;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;50;1;mushrooms;adaboost;accuracy;0.9907692307692307
trtr;GANBLR;50;1;mushrooms;random_forest;accuracy;0.984
trtr;GANBLR;50;1;mushrooms;svm;accuracy;0.9544615384615385
sdv_eval;GANBLR;50;1;mushrooms;sdv_eval;quality_score;0.679938473424762
trtr;CTGAN;50;0;mushrooms;adaboost;accuracy;1.0
trtr;CTGAN;50;0;mushrooms;random_forest;accuracy;1.0
trtr;CTGAN;50;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;CTGAN;50;0;mushrooms;adaboost;accuracy;0.8812307692307693
trtr;CTGAN;50;0;mushrooms;random_forest;accuracy;0.8812307692307693
trtr;CTGAN;50;0;mushrooms;svm;accuracy;0.8738461538461538
sdv_eval;CTGAN;50;0;mushrooms;sdv_eval;quality_score;0.8780773018217626
trtr;CTGAN;50;0;mushrooms;adaboost;accuracy;1.0
trtr;CTGAN;50;0;mushrooms;random_forest;accuracy;1.0
trtr;CTGAN;50;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;CTGAN;50;0;mushrooms;adaboost;accuracy;0.8916923076923077
trtr;CTGAN;50;0;mushrooms;random_forest;accuracy;0.888
trtr;CTGAN;50;0;mushrooms;svm;accuracy;0.8707692307692307
sdv_eval;CTGAN;50;0;mushrooms;sdv_eval;quality_score;0.8443921586943872
trtr;CTGAN;50;0;mushrooms;adaboost;accuracy;1.0
trtr;CTGAN;50;0;mushrooms;random_forest;accuracy;1.0
trtr;CTGAN;50;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;CTGAN;50;0;mushrooms;adaboost;accuracy;0.8849230769230769
trtr;CTGAN;50;0;mushrooms;random_forest;accuracy;0.8910769230769231
trtr;CTGAN;50;0;mushrooms;svm;accuracy;0.8572307692307692
sdv_eval;CTGAN;50;0;mushrooms;sdv_eval;quality_score;0.8550318385187693
trtr;GANBLR;100;0;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;100;0;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;100;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;100;0;mushrooms;adaboost;accuracy;0.6941538461538461
trtr;GANBLR;100;0;mushrooms;random_forest;accuracy;0.7501538461538462
trtr;GANBLR;100;0;mushrooms;svm;accuracy;0.5532307692307692
sdv_eval;GANBLR;100;0;mushrooms;sdv_eval;quality_score;0.39069764500051574
trtr;GANBLR;100;0;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;100;0;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;100;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;100;0;mushrooms;adaboost;accuracy;0.7593846153846154
trtr;GANBLR;100;0;mushrooms;random_forest;accuracy;0.7409230769230769
trtr;GANBLR;100;0;mushrooms;svm;accuracy;0.47815384615384615
sdv_eval;GANBLR;100;0;mushrooms;sdv_eval;quality_score;0.39398415469316506
trtr;GANBLR;100;0;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;100;0;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;100;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;100;0;mushrooms;adaboost;accuracy;0.7452307692307693
trtr;GANBLR;100;0;mushrooms;random_forest;accuracy;0.7489230769230769
trtr;GANBLR;100;0;mushrooms;svm;accuracy;0.48923076923076925
sdv_eval;GANBLR;100;0;mushrooms;sdv_eval;quality_score;0.39075894777198483
trtr;GANBLR;100;1;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;100;1;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;100;1;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;100;1;mushrooms;adaboost;accuracy;0.9864615384615385
trtr;GANBLR;100;1;mushrooms;random_forest;accuracy;0.9883076923076923
trtr;GANBLR;100;1;mushrooms;svm;accuracy;0.9556923076923077
sdv_eval;GANBLR;100;1;mushrooms;sdv_eval;quality_score;0.6776284293062278
trtr;GANBLR;100;1;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;100;1;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;100;1;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;100;1;mushrooms;adaboost;accuracy;0.984
trtr;GANBLR;100;1;mushrooms;random_forest;accuracy;0.9889230769230769
trtr;GANBLR;100;1;mushrooms;svm;accuracy;0.9563076923076923
sdv_eval;GANBLR;100;1;mushrooms;sdv_eval;quality_score;0.673689726240774
trtr;GANBLR;100;1;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;100;1;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;100;1;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;100;1;mushrooms;adaboost;accuracy;0.9889230769230769
trtr;GANBLR;100;1;mushrooms;random_forest;accuracy;0.9883076923076923
trtr;GANBLR;100;1;mushrooms;svm;accuracy;0.9532307692307692
sdv_eval;GANBLR;100;1;mushrooms;sdv_eval;quality_score;0.6751763184488602
trtr;CTGAN;100;0;mushrooms;adaboost;accuracy;1.0
trtr;CTGAN;100;0;mushrooms;random_forest;accuracy;1.0
trtr;CTGAN;100;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;CTGAN;100;0;mushrooms;adaboost;accuracy;0.8886153846153846
trtr;CTGAN;100;0;mushrooms;random_forest;accuracy;0.8898461538461538
trtr;CTGAN;100;0;mushrooms;svm;accuracy;0.8763076923076923
sdv_eval;CTGAN;100;0;mushrooms;sdv_eval;quality_score;0.8837392939088399
trtr;CTGAN;100;0;mushrooms;adaboost;accuracy;1.0
trtr;CTGAN;100;0;mushrooms;random_forest;accuracy;1.0
trtr;CTGAN;100;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;CTGAN;100;0;mushrooms;adaboost;accuracy;0.8812307692307693
trtr;CTGAN;100;0;mushrooms;random_forest;accuracy;0.8726153846153846
trtr;CTGAN;100;0;mushrooms;svm;accuracy;0.8763076923076923
sdv_eval;CTGAN;100;0;mushrooms;sdv_eval;quality_score;0.8859058116973473
trtr;CTGAN;100;0;mushrooms;adaboost;accuracy;1.0
trtr;CTGAN;100;0;mushrooms;random_forest;accuracy;1.0
trtr;CTGAN;100;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;CTGAN;100;0;mushrooms;adaboost;accuracy;0.8830769230769231
trtr;CTGAN;100;0;mushrooms;random_forest;accuracy;0.8843076923076924
trtr;CTGAN;100;0;mushrooms;svm;accuracy;0.8756923076923077
sdv_eval;CTGAN;100;0;mushrooms;sdv_eval;quality_score;0.8490015432729452
trtr;GANBLR;150;0;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;150;0;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;150;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;150;0;mushrooms;adaboost;accuracy;0.7156923076923077
trtr;GANBLR;150;0;mushrooms;random_forest;accuracy;0.728
trtr;GANBLR;150;0;mushrooms;svm;accuracy;0.5193846153846153
sdv_eval;GANBLR;150;0;mushrooms;sdv_eval;quality_score;0.3860683126947336
trtr;GANBLR;150;0;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;150;0;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;150;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;150;0;mushrooms;adaboost;accuracy;0.7550769230769231
trtr;GANBLR;150;0;mushrooms;random_forest;accuracy;0.7778461538461539
trtr;GANBLR;150;0;mushrooms;svm;accuracy;0.5076923076923077
sdv_eval;GANBLR;150;0;mushrooms;sdv_eval;quality_score;0.3917699569712928
trtr;GANBLR;150;0;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;150;0;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;150;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;150;0;mushrooms;adaboost;accuracy;0.7353846153846154
trtr;GANBLR;150;0;mushrooms;random_forest;accuracy;0.7624615384615384
trtr;GANBLR;150;0;mushrooms;svm;accuracy;0.4473846153846154
sdv_eval;GANBLR;150;0;mushrooms;sdv_eval;quality_score;0.3921968869868812
trtr;GANBLR;150;1;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;150;1;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;150;1;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;150;1;mushrooms;adaboost;accuracy;0.9864615384615385
trtr;GANBLR;150;1;mushrooms;random_forest;accuracy;0.984
trtr;GANBLR;150;1;mushrooms;svm;accuracy;0.947076923076923
sdv_eval;GANBLR;150;1;mushrooms;sdv_eval;quality_score;0.6723109004148571
trtr;GANBLR;150;1;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;150;1;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;150;1;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;150;1;mushrooms;adaboost;accuracy;0.9846153846153847
trtr;GANBLR;150;1;mushrooms;random_forest;accuracy;0.9858461538461538
trtr;GANBLR;150;1;mushrooms;svm;accuracy;0.9489230769230769
sdv_eval;GANBLR;150;1;mushrooms;sdv_eval;quality_score;0.6719104862783554
trtr;GANBLR;150;1;mushrooms;adaboost;accuracy;1.0
trtr;GANBLR;150;1;mushrooms;random_forest;accuracy;1.0
trtr;GANBLR;150;1;mushrooms;svm;accuracy;0.9926153846153846
trtr;GANBLR;150;1;mushrooms;adaboost;accuracy;0.9809230769230769
trtr;GANBLR;150;1;mushrooms;random_forest;accuracy;0.9870769230769231
trtr;GANBLR;150;1;mushrooms;svm;accuracy;0.9569230769230769
sdv_eval;GANBLR;150;1;mushrooms;sdv_eval;quality_score;0.6706124244175748
trtr;CTGAN;150;0;mushrooms;adaboost;accuracy;1.0
trtr;CTGAN;150;0;mushrooms;random_forest;accuracy;1.0
trtr;CTGAN;150;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;CTGAN;150;0;mushrooms;adaboost;accuracy;0.8732307692307693
trtr;CTGAN;150;0;mushrooms;random_forest;accuracy;0.8664615384615385
trtr;CTGAN;150;0;mushrooms;svm;accuracy;0.872
sdv_eval;CTGAN;150;0;mushrooms;sdv_eval;quality_score;0.892485885766664
trtr;CTGAN;150;0;mushrooms;adaboost;accuracy;1.0
trtr;CTGAN;150;0;mushrooms;random_forest;accuracy;1.0
trtr;CTGAN;150;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;CTGAN;150;0;mushrooms;adaboost;accuracy;0.9064615384615384
trtr;CTGAN;150;0;mushrooms;random_forest;accuracy;0.8892307692307693
trtr;CTGAN;150;0;mushrooms;svm;accuracy;0.88
sdv_eval;CTGAN;150;0;mushrooms;sdv_eval;quality_score;0.8902855541478623
trtr;CTGAN;150;0;mushrooms;adaboost;accuracy;1.0
trtr;CTGAN;150;0;mushrooms;random_forest;accuracy;1.0
trtr;CTGAN;150;0;mushrooms;svm;accuracy;0.9926153846153846
trtr;CTGAN;150;0;mushrooms;adaboost;accuracy;0.8775384615384615
trtr;CTGAN;150;0;mushrooms;random_forest;accuracy;0.8732307692307693
trtr;CTGAN;150;0;mushrooms;svm;accuracy;0.8904615384615384
sdv_eval;CTGAN;150;0;mushrooms;sdv_eval;quality_score;0.8949949206275069
